broker_source_date,symbol,total_net_value,top_buyer,top_buyer_concentration,top_buyer_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio
2025-09-03,HEAL,62004500,YU,0.47490053332998255,3136945500,10,10,20,0.0
2025-09-03,HELI,-50400,ZR,0.7510358363015193,51660000,10,5,15,0.0
2025-09-03,HERO,0,CC,0.5156792892641949,2345000,7,5,12,0.0
2025-09-03,HEXA,-7727500,NI,0.29809215262778976,144917500,10,10,20,0.0
2025-09-03,HILL,-25004800,MG,0.461532088133268,655080000,10,7,17,0.0
2025-09-03,HMSP,272850500,DX,0.37608590987827634,1891928000,10,10,20,0.0
2025-09-03,HOKI,88522600,ZP,0.4013134112183349,469704400,10,10,20,0.0
2025-09-03,HOMI,0,YU,0.7355324547761316,19769200,4,10,14,0.0
2025-09-03,HOPE,44059600,OD,0.3631741601036786,269582000,8,10,18,0.0
2025-09-03,HRME,199200,HD,0.9379657767837905,100990400,4,10,14,0.0
2025-09-03,HRTA,7370647500,KZ,0.4577427571712708,22906986500,10,10,20,0.0
2025-09-03,HRUM,7342129000,MG,0.25112226734956095,15996084500,10,10,20,0.0
2025-09-03,HUMI,-1549634100,CC,0.18256677173089902,2043990100,10,10,20,0.0
2025-09-03,HYGN,0,AO,0.40656814885777093,101091300,9,10,19,0.0
2025-09-03,IATA,1150000,KK,0.31646247718132925,242561400,9,10,19,0.0
2025-09-03,IBFN,0,DR,0.358904299905064,1550000,8,2,10,0.0
2025-09-03,IBOS,-59383200,GR,0.3566060236123961,152598600,10,10,20,0.0
2025-09-03,IBST,0,AG,0.9615384615384616,66250000,4,3,7,0.0
2025-09-03,ICBP,672672500,AK,0.2842255288224524,3702790000,10,10,20,0.0
2025-09-03,ICON,0,YP,0.4645754542973424,30980400,6,7,13,0.0
2025-09-03,IDEA,-13292600,CC,0.48736548160391224,429094700,10,9,19,0.0
2025-09-03,IDPR,-60200,MU,0.4576977481378154,46723800,10,6,16,0.0
2025-09-03,IFII,0,SQ,0.7845467384407556,76661200,7,10,17,0.0
2025-09-03,IFSH,0,ZP,0.8340307045088262,55114000,6,8,14,0.0
2025-09-03,IGAR,0,CC,0.8678597082981979,13894000,3,1,4,0.0
2025-09-03,IKAI,70000,AO,0.4314249967643125,40000000,9,10,19,0.0
2025-09-03,IKAN,32533500,XL,0.4974612354857691,612498400,10,10,20,0.0
2025-09-03,IKBI,-2917500,XL,0.33785127059676534,43335000,10,6,16,0.0
2025-09-03,IKPM,178800,CC,0.383697926180719,44530600,10,10,20,0.0
2025-09-03,IMAS,12071000,YP,0.8634229948918428,538017000,10,10,20,0.0
2025-09-03,IMJS,26079200,NI,0.34182017981556073,443567400,10,10,20,0.0
2025-09-03,IMPC,1168704000,TP,0.3446290372995598,21116160000,10,10,20,0.0
2025-09-03,INAI,-400,KK,0.2685218705239797,1706000,10,3,13,0.0
2025-09-03,INCF,0,YU,0.533585740737953,21266700,5,10,15,0.0
2025-09-03,INCI,0,XL,0.7522616562282533,8107500,5,3,8,0.0
2025-09-03,INCO,10820823000,BB,0.33674796672074897,14718403000,10,10,20,0.0
2025-09-03,INDF,2222710000,YU,0.37112982379918746,14914790000,10,10,20,0.0
2025-09-03,INDO,-14811400,AG,0.20594510097960042,99100000,10,10,20,0.0
2025-09-03,INDR,-259000,YP,0.6218930033262718,129753000,10,5,15,0.0
2025-09-03,INDS,0,XL,0.5477229705417624,7002200,9,6,15,0.0
2025-09-03,INDX,-7852600,CP,0.194670146593097,48825200,10,9,19,0.0
2025-09-03,INDY,10631938000,ZP,0.1960251990743689,11028969500,10,10,20,0.0
2025-09-03,INET,-359104200,GR,0.18361881805251834,803080000,10,10,20,0.0
2025-09-03,INKP,718057500,DR,0.2814396993380017,3100627500,10,10,20,0.0
2025-09-03,INOV,-232500,SQ,0.2867513898977344,14488200,10,9,19,0.0
2025-09-03,INPC,-376410700,XL,0.3126924518582629,530481400,10,10,20,0.0
2025-09-03,INPP,0,IF,0.8204219479653102,29515500,4,6,10,0.0
2025-09-03,INPS,0,DR,0.6119530214055693,1292200,4,3,7,0.0
2025-09-03,INRU,2457000,XL,0.4862290383058318,56149000,10,10,20,0.0
2025-09-03,INTA,-105000,NI,0.6069333550594753,62575800,10,7,17,0.0
2025-09-03,INTD,1922300,MG,0.2711013854933788,28853700,10,10,20,0.0
2025-09-03,INTP,1183570000,KZ,0.39487947469171275,3530030000,10,10,20,0.0
2025-09-03,IOTF,-23398200,CC,0.3788351206491041,510291400,10,10,20,0.0
2025-09-03,IPAC,0,XL,0.9211593931008606,3928100,3,7,10,0.0
2025-09-03,IPCC,-64500,BB,0.30822719252032427,328218500,10,10,20,0.0
2025-09-03,IPCM,-175000,XL,0.5407730413922677,66545800,10,9,19,0.0
2025-09-03,IPOL,0,XL,0.5046268695404236,5840400,8,5,13,0.0
2025-09-03,IPTV,467900,EP,0.417089431978963,142560000,10,10,20,0.0
2025-09-03,IRRA,-26583600,CC,0.21628564950758972,86429000,10,10,20,0.0
2025-09-03,ISAP,5916900,MG,0.6741516629831276,660326700,6,10,16,0.0
2025-09-03,ISAT,-978792500,CC,0.7455385176756338,27427621000,10,10,20,0.0
2025-09-03,ISEA,3632200,CP,0.41042738142026536,72891000,10,10,20,0.0
2025-09-03,ISSP,-46159400,KK,0.41012255955584864,473777600,10,10,20,0.0
2025-09-03,ITIC,0,CC,0.42913075481449386,16440600,8,7,15,0.0
2025-09-03,ITMA,119172000,KI,0.5318943707246415,9945007500,10,10,20,0.0
2025-09-03,ITMG,-3677635000,YP,0.25579291409857763,3838192500,10,10,20,0.0
2025-09-03,JAST,1558400,DR,0.3690113576944833,113903400,10,10,20,0.0
2025-09-03,JATI,-541000,XL,0.45286935277818635,60653200,10,10,20,0.0
2025-09-03,JAWA,1400600,DR,0.343464707941723,30609300,9,10,19,0.0
2025-09-03,JAYA,-211600,EP,0.40630956632488413,18886000,10,6,16,0.0
2025-09-03,JECC,-4190000,XC,0.4200552434433223,82956500,10,5,15,0.0
2025-09-03,JGLE,-178520500,XL,0.37020776521299237,675977500,10,8,18,0.0
2025-09-03,JIHD,-9315500,XL,0.44903092303615105,229583000,10,10,20,0.0
2025-09-03,JKON,-150366200,DX,0.2720040809486519,774231600,10,10,20,0.0
2025-09-03,JMAS,59700,MU,0.3118803966236794,32186400,7,10,17,0.0
2025-09-03,JPFA,-4006725500,YJ,0.2764139134605676,6011745000,10,10,20,0.0
2025-09-03,JRPT,0,CP,0.4567298028190154,85205000,5,10,15,0.0
2025-09-03,JSMR,1074458000,RX,0.39052426916483557,3056034000,10,10,20,0.0
2025-09-03,JSPT,0,XL,0.525183965592554,15630000,7,4,11,0.0
2025-09-03,JTPE,-11181600,EP,0.3451799156339713,55742000,10,10,20,0.0
2025-09-03,KAEF,-7175000,XL,0.24664976195104402,85014500,10,8,18,0.0
2025-09-03,KARW,-19774000,XL,0.4844665471665109,128785500,10,5,15,0.0
2025-09-03,KBAG,791300,MG,0.5237685948144679,91590000,10,10,20,0.0
2025-09-03,KBLI,0,XC,0.6561482594540445,1572000,7,3,10,0.0
2025-09-03,KBLM,58800,XL,0.5802881017710152,44666400,8,10,18,0.0
2025-09-03,KBLV,-1014762000,KK,0.29331923999109116,4226458400,10,10,20,0.0
2025-09-03,KDSI,0,YP,0.4748035469684954,1317200,4,3,7,0.0
2025-09-03,KDTN,0,XL,0.5182894457421958,1952500,6,3,9,0.0
2025-09-03,KEEN,-22160500,CC,0.31016417592353973,695648000,10,10,20,0.0
2025-09-03,KEJU,-670500,KK,0.3644426751323751,108025000,10,10,20,0.0
2025-09-03,KETR,-252057000,PD,0.2383343542827696,569797500,10,10,20,0.0
2025-09-03,KICI,18317900,DH,0.7499956844550234,195513000,10,10,20,0.0
2025-09-03,KIJA,-600165200,KI,0.322603237546567,6565710000,10,10,20,0.0
2025-09-03,KING,4612200,IU,0.28033234212409636,58600000,10,10,20,0.0
2025-09-03,KINO,4013500,LG,0.26833257961874263,65862500,8,10,18,0.0
2025-09-03,KIOS,-2488200,GR,0.6881207088240285,390048700,10,10,20,0.0
2025-09-03,KJEN,-5906800,MG,0.23565980798318187,19101500,10,6,16,0.0
2025-09-03,KKES,10000,XL,0.4352990450661752,10393200,5,10,15,0.0
2025-09-03,KKGI,-6377000,YP,0.18011438898767518,63065000,10,10,20,0.0
2025-09-03,KLAS,-1088700,AZ,0.21767276412666553,54768100,10,10,20,0.0
2025-09-03,KLBF,-28356031000,CC,0.27367103632314993,21844058000,10,10,20,0.0
2025-09-03,KLIN,-4270500,YP,0.4526677606681316,104960300,10,8,18,0.0
2025-09-03,KMDS,0,CC,0.5738791022546351,11174000,7,5,12,0.0
2025-09-03,KMTR,3996400,XL,0.73958865869524,226259400,9,10,19,0.0
2025-09-03,KOBX,0,PD,0.38381008552049545,5986900,7,4,11,0.0
2025-09-03,KOCI,-24387100,YU,0.1761549077526512,58204400,10,10,20,0.0
2025-09-03,KOIN,0,KK,0.8987222894990485,109095000,9,5,14,0.0
2025-09-03,KOKA,-933000,XL,0.43769316423038396,172365100,10,10,20,0.0
2025-09-03,KONI,0,CP,0.4479279399277401,26903000,10,5,15,0.0
2025-09-03,KOPI,-67800,AZ,0.301278374170286,10294200,10,6,16,0.0
2025-09-03,KOTA,5614000,GR,0.3262156580511922,72976400,9,10,19,0.0
2025-09-03,KPIG,-249080100,EP,0.3829376169836415,1458967200,10,10,20,0.0
2025-09-03,KRAS,188387800,ZP,0.2752341679426578,1524979000,10,10,20,0.0
2025-09-03,KREN,-2350400,PD,0.34077897930224593,133718400,10,8,18,0.0
2025-09-03,KRYA,-26782400,XC,0.27872647028903946,102474400,10,10,20,0.0
2025-09-03,KUAS,24339500,SS,0.3847196481194227,184352000,10,10,20,0.0
2025-09-03,LABS,0,YP,0.5066549308339181,34076800,5,8,13,0.0
2025-09-03,LAJU,-83407300,GR,0.3587375702618647,365754800,10,10,20,0.0
2025-09-03,LAND,-1320700,YP,0.6465045491164525,402530800,10,10,20,0.0
2025-09-03,LCKM,0,XL,0.23076629958465114,6056000,10,4,14,0.0
2025-09-03,LEAD,-19437400,XC,0.2589768997763404,82744000,10,10,20,0.0
2025-09-03,LFLO,0,PC,0.38314393939393937,404600,6,1,7,0.0
2025-09-03,LINK,0,XL,0.5822770380544334,209427000,8,5,13,0.0
2025-09-03,LION,0,PD,1.0,10059200,1,8,9,0.0
2025-09-03,LIVE,1172700,AZ,0.871565936678254,2726838800,10,10,20,0.0
2025-09-03,LMAX,-206300,PD,0.33293350191090604,9242800,10,10,20,0.0
2025-09-03,LMPI,293100,YP,0.7578268994120596,41568700,7,10,17,0.0
2025-09-03,LOPI,1178500,YU,0.393576568032424,48097300,9,10,19,0.0
2025-09-03,LPCK,-2412500,PD,0.3226351586103769,174117000,10,10,20,0.0
2025-09-03,LPGI,0,AG,0.3886281948881789,1557000,7,2,9,0.0
2025-09-03,LPIN,0,NI,0.4545104388358642,13924200,7,6,13,0.0
2025-09-03,LPKR,-95615200,YP,0.18032258532385045,831745300,10,10,20,0.0
2025-09-03,LPLI,-64000,LG,0.7002614322415506,74303200,10,10,20,0.0
2025-09-03,LPPF,-45152500,LG,0.2797654697355695,429984000,10,7,17,0.0
2025-09-03,LPPS,8722900,XL,0.5756209407216065,86261000,10,10,20,0.0
2025-09-03,LRNA,0,PD,0.46981842472824437,3094600,6,8,14,0.0
2025-09-03,LSIP,207479500,KZ,0.4242026296998117,2576446000,10,10,20,0.0
2025-09-03,LTLS,0,CC,0.6928573839092873,41061500,8,4,12,0.0
2025-09-03,LUCK,10000,YP,0.38995288496245933,36839200,8,10,18,0.0
2025-09-03,LUCY,-3065200,CC,0.20572391436367213,12025900,10,10,20,0.0
2025-09-03,MAHA,1565000,PD,0.3711096257025571,87276300,10,10,20,0.0
2025-09-03,MAIN,50695000,AZ,0.42776743413731094,908100000,10,10,20,0.0
2025-09-03,MANG,3373400,MG,0.2476252245470457,78421200,10,10,20,0.0
2025-09-03,MAPA,-237646000,YP,0.7428373063812946,15561269000,10,10,20,0.0
2025-09-03,MAPB,0,OD,0.504424778761062,1026000,4,2,6,0.0
2025-09-03,MAPI,-595714500,KZ,0.45079879323508254,4745180000,10,10,20,0.0
2025-09-03,MARI,422700,LG,0.6949387496143333,63968000,9,10,19,0.0
2025-09-03,MARK,-22418000,DR,0.22902334640918492,236102000,10,10,20,0.0
2025-09-03,MAXI,118023200,XL,0.3451392881012926,1304570700,10,10,20,0.0
2025-09-03,MAYA,15724200,NI,0.2278173734326018,259979400,10,10,20,0.0
2025-09-03,MBAP,0,AZ,0.8802495195488484,209550000,10,6,16,0.0
2025-09-03,MBMA,1521937600,XL,0.2840393703492947,8134203600,10,10,20,0.0
2025-09-03,MBSS,151571000,KK,0.3113483806500911,529697000,10,10,20,0.0
2025-09-03,MBTO,2048700,BQ,0.2709458100755653,28430100,10,10,20,0.0
2025-09-03,MCAS,-3762500,NI,0.2702134295395924,32056500,10,7,17,0.0
2025-09-03,MCOL,-760000,XL,0.3344139362147431,37549000,10,5,15,0.0
2025-09-03,MCOR,-659100,SQ,0.6240138741984715,195810000,10,10,20,0.0
2025-09-03,MDIA,0,XL,0.7202939613954312,55318000,8,4,12,0.0
2025-09-03,MDIY,-2515000,YU,0.8708794205554464,2554784000,10,7,17,0.0
2025-09-03,MDKA,-11371314000,CP,0.20307448167800712,7202070000,10,10,20,0.0
2025-09-03,MDKI,-16391900,XA,0.3743134424818237,119658500,10,4,14,0.0
2025-09-03,MDLN,5175700,DR,0.3005296658109548,135471200,10,10,20,0.0
2025-09-03,MDRN,1260000,OD,0.49063216422040107,55857000,6,10,16,0.0
2025-09-03,MEDC,3201028500,ZP,0.4720264775014451,7691620000,10,10,20,0.0
2025-09-03,MEDS,222016900,MG,0.3673484563033219,1373378600,10,10,20,0.0
2025-09-03,MEGA,0,CC,0.29659351457582706,3622000,7,4,11,0.0
2025-09-03,MEJA,762300,HP,0.30877105891843254,197049600,10,10,20,0.0
2025-09-03,MENN,-124883700,YP,0.27985350279748494,638009400,10,10,20,0.0
2025-09-03,MERK,0,CC,0.6134800550206327,16056000,7,3,10,0.0
2025-09-03,MFIN,-1883000,XL,0.3980633256584856,60942500,10,10,20,0.0
2025-09-03,MGNA,0,XC,0.6413274336283186,3623500,6,2,8,0.0
2025-09-03,MGRO,-12326500,ZP,0.31352626732825206,245165000,10,10,20,0.0
2025-09-03,MHKI,-129447700,PD,0.27894620346044,297670300,10,10,20,0.0
2025-09-03,MICE,0,YP,0.34106614790050954,6539500,7,6,13,0.0
2025-09-03,MIDI,23487600,CC,0.40310499786369114,469466400,10,10,20,0.0
2025-09-03,MIKA,1323829000,AK,0.30786214204042545,4374512000,10,10,20,0.0
2025-09-03,MINA,788517300,XL,0.6711215351847611,5359348600,10,10,20,0.0
2025-09-03,MIRA,-29770400,XL,0.3956425116508249,505537600,10,10,20,0.0
2025-09-03,MITI,-5378200,CC,0.32855176269914854,222819600,10,10,20,0.0
2025-09-03,MKAP,-28518200,OD,0.2058389187383517,24894200,10,10,20,0.0
2025-09-03,MKPI,0,XC,1.0,10040000,1,3,4,0.0
2025-09-03,MKTR,-403784000,XL,0.29335431618339447,1383769500,10,10,20,0.0
2025-09-03,MLBI,-4700000,CC,0.7704143945779506,223932500,10,7,17,0.0
2025-09-03,MLIA,33852200,IF,0.31103020817545557,218759800,10,10,20,0.0
2025-09-03,MLPL,-244033600,LG,0.2550702708794398,706162300,10,10,20,0.0
2025-09-03,MLPT,0,YU,0.9091328514087431,936000000,8,9,17,0.0
2025-09-03,MMIX,-31249000,YP,0.26973199210482507,77129000,10,10,20,0.0
2025-09-03,MMLP,-1896000,ZP,0.30025516420025194,406025000,10,10,20,0.0
2025-09-03,MNCN,27832600,ZP,0.3699111997630803,745694000,10,10,20,0.0
2025-09-03,MOLI,-2087400,YP,0.27301817687216057,61020600,10,9,19,0.0
2025-09-03,MORA,0,CP,0.3608004776229075,25140000,10,8,18,0.0
2025-09-03,MPIX,-1543200,KK,0.24976966966141897,68181500,10,10,20,0.0
2025-09-03,MPMX,-5975500,YP,0.470057612246338,226493500,10,10,20,0.0
2025-09-03,MPOW,118000,GR,0.9301699119790818,77693000,8,10,18,0.0
2025-09-03,MPPA,-41920200,ZP,0.32318485902225286,375245900,10,10,20,0.0
2025-09-03,MPRO,2727000,FZ,0.5514742810258524,1199097000,10,10,20,0.0
2025-09-03,MPXL,-4595800,CP,0.3455710318159228,70438400,10,10,20,0.0
2025-09-03,MRAT,238000,AI,0.7859200097371628,118810200,6,10,16,0.0
2025-09-03,MREI,0,ZP,0.8530911794559056,102118000,6,7,13,0.0
2025-09-03,MSIE,1261100,AZ,0.3847966007844955,125853000,9,10,19,0.0
2025-09-03,MSIN,131398000,BK,0.6443808677095588,2683200000,10,10,20,0.0
2025-09-03,MSJA,0,DR,0.6369459148418283,207878000,10,7,17,0.0
2025-09-03,MSKY,13212100,XL,0.33888264109469246,217624400,10,10,20,0.0
2025-09-03,MSTI,-111494000,DX,0.5663186519722163,886951000,10,10,20,0.0
2025-09-03,MTDL,-14129000,KZ,0.32912517306454725,265175000,10,10,20,0.0
2025-09-03,MTEL,16995500,RG,0.4460240406117353,355530000,10,10,20,0.0
2025-09-03,MTFN,-44046000,CC,0.2816879038484824,268693500,10,8,18,0.0
2025-09-03,MTLA,0,LG,0.45041133455210236,394200,4,4,8,0.0
2025-09-03,MTMH,29634500,SQ,0.6452659776528995,788164000,7,10,17,0.0
2025-09-03,MTPS,0,XL,1.0,25424200,1,9,10,0.0
2025-09-03,MTWI,0,MG,0.3945685563860686,37711600,10,4,14,0.0
2025-09-03,MUTU,-128038100,XL,0.26849569798845907,212858100,10,10,20,0.0
2025-09-03,MYOH,0,TP,0.7392039482703469,16176000,5,4,9,0.0
2025-09-03,MYOR,-27238000,BK,0.2742137731895171,419651000,10,10,20,0.0
2025-09-03,NAIK,-34249100,nan,0.577914330881228,682233300,10,10,20,0.0
2025-09-03,NANO,13422900,AG,0.30715734226146196,259080000,10,10,20,0.0
2025-09-03,NASA,-6600,XC,0.5462812160694897,39847500,10,7,17,0.0
2025-09-03,NASI,1114500,GR,0.419031823520362,55836200,10,10,20,0.0
2025-09-03,NATO,0,YP,0.6098746949889784,10347500,9,5,14,0.0
2025-09-03,NAYZ,-64390600,XA,0.3470404011196855,385025500,10,10,20,0.0
2025-09-03,NCKL,440749500,RX,0.16324331444589057,3166346500,10,10,20,0.0
2025-09-03,NELY,-466400,CC,0.27557078226969506,100431000,10,10,20,0.0
2025-09-03,NEST,-73688800,RG,0.25291213096949966,255415000,10,10,20,0.0
2025-09-03,NETV,-36800,PD,0.34251988459962573,16217700,10,7,17,0.0
2025-09-03,NFCX,0,PG,0.491363135783334,24093500,8,4,12,0.0
2025-09-03,NICE,44750400,CC,0.2131655930675545,161985600,10,10,20,0.0
2025-09-03,NICK,0,LG,0.8702044245309437,31075000,7,2,9,0.0
2025-09-03,NICL,408098500,nan,0.31164943247945365,1878725000,10,10,20,0.0
2025-09-03,NIKL,-14427600,EP,0.2816230556517525,108320000,10,4,14,0.0
2025-09-03,NIRO,0,CC,0.6623235613463626,61000,4,1,5,0.0
2025-09-03,NISP,120756000,ZP,0.6301600519020214,2997939500,10,10,20,0.0
2025-09-03,NOBU,82533500,PD,0.341336865094961,475507000,10,10,20,0.0
2025-09-03,NPGF,-32649600,XL,0.6469810605891488,623112700,10,10,20,0.0
2025-09-03,NRCA,-348902500,XL,0.27693378450349104,506722500,10,10,20,0.0
2025-09-03,NSSS,45122400,IF,0.5726504836799241,1358150800,9,10,19,0.0
2025-09-03,NTBK,132859000,CP,0.36680831524638985,603929900,10,10,20,0.0
2025-09-03,NZIA,-2550800,YP,0.2906814420156505,18844500,10,5,15,0.0
2025-09-03,OASA,324425800,KI,0.5590048884627628,7648608200,10,10,20,0.0
2025-09-03,OBMD,-15295200,AZ,0.3732260852681619,238358600,10,8,18,0.0
2025-09-03,OILS,1033700,GR,0.3064868007809781,43592200,10,10,20,0.0
2025-09-03,OKAS,14225200,XL,0.7706974119169123,1128505400,10,10,20,0.0
2025-09-03,OLIV,1419000,MG,0.9928537846732487,69689400,2,10,12,0.0
2025-09-03,OMED,0,DR,0.539367210076686,19616300,10,7,17,0.0
2025-09-03,OPMS,-4826300,CC,0.24581794349037156,30155200,10,5,15,0.0
2025-09-03,PACK,-1108058000,XL,0.5652422034427269,11685598000,10,10,20,0.0
2025-09-03,PADA,2195200,MG,0.4910375506999869,220676400,5,10,15,0.0
2025-09-03,PADI,-432000,DH,0.5179728761372099,198707500,10,8,18,0.0
2025-09-03,PALM,-6248600,CC,0.25745034685926066,32509800,10,7,17,0.0
2025-09-03,PAMG,-4313400,CC,0.21511449241825195,52150400,10,10,20,0.0
2025-09-03,PANI,-26208117500,XL,0.16342378655864065,26610282500,10,10,20,0.0
2025-09-03,PANR,2273000,BR,0.22568692535509915,215161000,10,10,20,0.0
2025-09-03,PANS,-1250000,DH,0.30780124409482484,28798500,10,3,13,0.0
2025-09-03,PART,491400,TP,0.4978292972722983,635524500,10,10,20,0.0
2025-09-03,PBID,1075800,XL,0.8393416697531408,114215600,5,10,15,0.0
2025-09-03,PBRX,-149220000,GR,0.2989643254878375,374007600,10,10,20,0.0
2025-09-03,PBSA,-576681500,XL,0.2815504902298589,1587272000,10,10,20,0.0
2025-09-03,PCAR,-333800,CP,0.7855974852457367,846416400,10,10,20,0.0
2025-09-03,PDES,0,PC,1.0,239000,1,1,2,0.0
2025-09-03,PDPP,50000,KK,0.5858110524745854,165754300,7,10,17,0.0
2025-09-03,PEGE,-89600,LS,0.5444173741848161,22122400,10,9,19,0.0
2025-09-03,PEHA,0,NI,0.6128737297931439,7104800,8,6,14,0.0
2025-09-03,PEVE,-89200,SH,0.330092324349014,15610000,10,10,20,0.0
2025-09-03,PGAS,15675537500,AK,0.33691177384878473,39377530000,10,10,20,0.0
2025-09-03,PGEO,-3582276000,YP,0.26063685827678,4557515000,10,10,20,0.0
2025-09-03,PGLI,0,AI,0.46055355375975526,27276100,7,9,16,0.0
2025-09-03,PICO,0,KK,0.5699593743002463,14254000,6,10,16,0.0
2025-09-03,PIPA,-201012300,CP,0.22517399353776488,1162109200,10,10,20,0.0
2025-09-03,PJAA,0,GR,0.41184492177492005,9966400,7,9,16,0.0
2025-09-03,PKPK,0,SQ,0.6282526401946185,55265500,7,4,11,0.0
2025-09-03,PLAN,-3207300,XL,0.6405614153949168,161863400,10,10,20,0.0
2025-09-03,PMJS,0,OD,0.46114212108200947,8914200,7,7,14,0.0
2025-09-03,PNBN,-6966000,KK,0.2633678989105734,639100000,10,10,20,0.0
2025-09-03,PNBS,177777400,XL,0.24861495037385303,428567200,10,10,20,0.0
2025-09-03,PNGO,0,XL,0.713955362461021,20377000,4,5,9,0.0
2025-09-03,PNIN,-592000,XL,0.35836167746593955,94297500,10,9,19,0.0
2025-09-03,PNLF,-200398200,MG,0.23894234594051575,1466879200,10,10,20,0.0
2025-09-03,PNSE,-1040000,CC,0.41616648617339996,102028000,10,9,19,0.0
2025-09-03,POLA,-12000,CC,0.6398371631674658,74311200,10,5,15,0.0
2025-09-03,POLI,0,XL,1.0,157000,1,1,2,0.0
2025-09-03,POLU,810000,CC,0.46053864617335477,330497500,10,10,20,0.0
2025-09-03,POLY,0,XL,0.4351229105211406,1106300,9,2,11,0.0
2025-09-03,PORT,0,AI,0.9994889065085684,180892000,2,8,10,0.0
2025-09-03,POWR,63318500,CD,0.30703265165527455,376150000,10,10,20,0.0
2025-09-03,PPGL,0,NI,0.7884662376802151,968000,5,6,11,0.0
2025-09-03,PPRE,90297300,AZ,0.3389181753106419,2143079400,10,10,20,0.0
2025-09-03,PPRI,-33442200,OD,0.27781048781599965,138909800,10,10,20,0.0
2025-09-03,PRAY,0,XL,1.0,6684000,1,7,8,0.0
2025-09-03,PRDA,-1614000,CC,0.23188940545593192,37708000,10,6,16,0.0
2025-09-03,PRIM,-20340200,BQ,0.31845768068702146,237996800,10,10,20,0.0
2025-09-03,PSAB,-1045006500,YP,0.21077159748128552,4735693500,10,10,20,0.0
2025-09-03,PSDN,1076500,XA,0.3317294216263758,199296800,10,10,20,0.0
2025-09-03,PSGO,-593400,OD,0.48278629029953535,84473600,10,9,19,0.0
2025-09-03,PSKT,110694800,MG,0.7320297190777201,1422122700,8,10,18,0.0
2025-09-03,PSSI,-481600,II,0.8977281532122715,1052025000,10,7,17,0.0
2025-09-03,PTBA,-938907000,YP,0.3531463707005167,2884454000,10,10,20,0.0
2025-09-03,PTIS,0,YP,0.44621594804257625,15829600,8,5,13,0.0
2025-09-03,PTMP,-758100,EP,0.27653583461128345,82859400,10,10,20,0.0
2025-09-03,PTPP,1721545800,ZP,0.20666854689605466,1945525000,10,10,20,0.0
2025-09-03,PTPS,52022700,AK,0.4922734620922908,487126300,10,10,20,0.0
2025-09-03,PTPW,0,IH,0.33779427566669923,8645000,8,3,11,0.0
2025-09-03,PTRO,642186000,AZ,0.26087391741998595,4993318000,10,10,20,0.0
2025-09-03,PTSN,-229480700,XL,0.4895612158428092,1324708100,10,10,20,0.0
2025-09-03,PTSP,0,PD,0.5542404428960054,5806500,5,6,11,0.0
2025-09-03,PUDP,0,XL,0.3787710624558571,1501600,6,3,9,0.0
2025-09-03,PURA,-3892000,GR,0.4921424577235302,142928800,10,10,20,0.0
2025-09-03,PURI,0,CP,0.5086032208265124,18548200,9,4,13,0.0
2025-09-03,PWON,370877600,DX,0.19471929375054306,1399260400,10,10,20,0.0
2025-09-03,PYFA,12169000,PD,0.25024061793172925,985652000,10,10,20,0.0
2025-09-03,PZZA,-5125600,NI,0.24806252874060203,110154200,10,7,17,0.0
2025-09-03,RAAM,94216000,CC,0.28451644096606343,207724600,10,10,20,0.0
2025-09-03,RAJA,-2189552000,PG,0.5283928970923244,10311971000,10,10,20,0.0
2025-09-03,RALS,-15526600,TP,0.3157496514474111,276930000,10,10,20,0.0
2025-09-03,RANC,0,YP,0.3474954434039344,1105800,6,5,11,0.0
2025-09-03,RBMS,0,YP,0.38531736451009513,15799900,9,7,16,0.0
2025-09-03,RCCC,197400,YU,0.25806256335750666,25151500,9,10,19,0.0
2025-09-03,RDTX,0,XC,1.0,3690000,1,3,4,0.0
2025-09-03,REAL,23330900,BQ,0.4214289549532628,203283800,10,10,20,0.0
2025-09-03,RELF,-59864700,PD,0.19564846577368425,204280300,10,10,20,0.0
2025-09-03,RELI,0,XL,0.431164457626595,13955500,8,4,12,0.0
2025-09-03,RGAS,61292100,AT,0.7324855812317321,1096929900,10,10,20,0.0
2025-09-03,RICY,11600,XL,0.2990641247833622,25021200,9,10,19,0.0
2025-09-03,RIGS,-3197000,RF,0.42009873807189924,458356500,10,10,20,0.0
2025-09-03,RISE,1093500,IH,0.41199282987703467,162381000,9,10,19,0.0
2025-09-03,RMKE,-1420755000,MG,0.18030214156187854,678704500,10,10,20,0.0
2025-09-03,RMKO,48072500,XL,0.29241605092772915,645578700,10,10,20,0.0
2025-09-03,ROCK,0,XC,0.6,750000,2,1,3,0.0
2025-09-03,RODA,0,PD,0.7102034511673065,6437000,6,5,11,0.0
2025-09-03,ROTI,0,CD,0.4143989693786542,41817000,10,9,19,0.0
2025-09-03,RSCH,-6200,PS,0.47155831956065425,490240800,10,9,19,0.0
2025-09-03,RUIS,-129200,YP,0.348293401649691,16831000,10,6,16,0.0
2025-09-03,RUNS,0,XL,0.7663451374048641,127736400,10,7,17,0.0
2025-09-03,SAFE,0,SF,0.4458523171487882,14884200,6,10,16,0.0
2025-09-03,SAGE,-1336600,CC,0.1913569162626444,13107700,10,6,16,0.0
2025-09-03,SAME,2899200,XL,0.743171531137818,215219800,10,10,20,0.0
