date,symbol,close,ret_1,vol_ratio,volume
2024-09-25,ABDA,4060.0,0.0024691358024691024,0.6451612903225806,1.0
2024-09-25,ACRO,80.0,0.012658227848101333,0.1545032806440114,12266.0
2024-09-25,ACES,870.0,-0.011363636363636354,0.6058110274108991,447071.0
2024-09-25,ACST,118.0,-0.024793388429752095,0.44592863460234233,28109.0
2024-09-25,ADHI,280.0,-0.007092198581560294,0.4852021172934814,298492.0
2024-09-25,ABMM,4300.0,-0.0182648401826484,0.6190539198890985,35323.0
2024-09-25,ADCP,51.0,0.020000000000000018,0.44183396628671656,33076.0
2024-09-25,ABBA,38.0,0.0,0.29950134332524864,5847.0
2024-09-25,AALI,6725.0,0.0,0.5799414448151426,10647.0
2024-09-25,ADES,10450.0,0.0,0.7668606641561109,448.0
2024-09-25,ADMR,1350.0,0.022727272727272707,1.3634703915391801,535099.0
2024-09-25,ADMG,128.0,0.0,0.27651551774146765,429.0
2024-09-25,ADMF,11375.0,-0.002192982456140302,0.40297092288242736,255.0
2024-09-25,AEGS,35.0,0.02941176470588225,0.260380961707962,4254.0
2024-09-25,AGRS,74.0,-0.02631578947368418,0.6814096054759488,27177.0
2024-09-25,AGII,1735.0,-0.01139601139601143,1.4059817475377248,1556.0
2024-09-25,AGAR,318.0,-0.01851851851851849,12.915893169284137,47659.0
2024-09-25,AHAP,115.0,-0.017094017094017144,0.3912135643157117,84556.0
2024-09-25,ADRO,3690.0,-0.013368983957219305,0.6370149017443201,754054.0
2024-09-25,AKKU,14.0,0.0,0.04840370751802266,94.0
2024-09-25,AISA,131.0,-0.02238805970149249,0.2934475542354638,23242.0
2024-09-25,AIMS,460.0,-0.012875536480686733,0.2698165907621184,3922.0
2024-09-25,AKPI,665.0,-0.007462686567164201,0.10622154779969652,21.0
2024-09-25,AGRO,270.0,-0.007352941176470562,0.6591249322621282,327797.0
2024-09-25,ALII,426.0,0.0,0.34627489687409796,14875.0
2024-09-25,ALDO,410.0,0.004901960784313708,0.5714285714285714,331.0
2024-09-25,AKSI,364.0,0.09638554216867479,0.2170448469813298,12686.0
2024-09-25,ALKA,414.0,-0.004807692307692291,0.20702912572245197,1637.0
2024-09-25,AKRA,1530.0,-0.019230769230769273,0.966901733609302,25501400.0
2024-09-25,ALMI,70.0,0.0,0.0013565299962695425,2.0
2024-09-25,AMAR,218.0,0.0092592592592593,0.07610275933392288,2031.0
2024-09-25,ALTO,17.0,-0.05555555555555558,1.127572339895993,4304.0
2024-09-25,AMAG,346.0,0.005813953488372103,1.628241278266158,2945.0
2024-09-25,AMAN,114.0,0.017857142857142794,0.5469910887660593,24958.0
2024-09-25,AMFG,4760.0,-0.002096436058700246,0.37231253277399057,71.0
2024-09-25,AMIN,151.0,-0.006578947368421018,0.20749211588906244,352.0
2024-09-25,AMOR,780.0,0.006451612903225712,0.23347943358057988,277.0
2024-09-25,AMMN,10175.0,0.007425742574257432,1.1002621529306866,267959.0
2024-09-25,AMMS,24.0,-0.040000000000000036,0.07468255575159807,1291.0
2024-09-25,AMRT,3250.0,-0.024024024024024038,1.3797906841001149,479515.0
2024-09-25,ANTM,1440.0,0.02127659574468077,2.0434462888739047,2135271.0
2024-09-25,ANJT,715.0,-0.00694444444444442,0.640554811253842,8128.0
2024-09-25,APEX,157.0,-0.018750000000000044,0.32529737055909785,21721.0
2024-09-25,APIC,1060.0,0.014354066985645897,1.0011194168725612,52452.0
2024-09-25,APLI,570.0,-0.050000000000000044,0.980607894374914,713.0
2024-09-25,APII,175.0,0.0,0.07357449417535254,6.0
2024-09-25,APLN,133.0,-0.022058823529411797,0.4234376155812418,309112.0
2024-09-25,ARII,334.0,0.006024096385542244,1.380036541427848,12123.0
2024-09-25,ARGO,1210.0,0.01680672268907557,0.30564263322884017,78.0
2024-09-25,AREA,242.0,0.008333333333333304,0.8726209209634623,60777.0
2024-09-25,ARCI,292.0,0.028169014084507005,1.64328220055043,73054.0
2024-09-25,ARKA,15.0,-0.0625,0.39523257394165634,13669.0
2024-09-25,ARMY,50.0,0.0,0.0,0.0
2024-09-25,ARKO,970.0,0.015706806282722585,5.472144188245766,29511.0
2024-09-25,ARNA,675.0,-0.007352941176470562,1.5077718098958335,29644.0
2024-09-25,ARTA,2610.0,-0.015094339622641506,1.1527377521613833,1460.0
2024-09-25,ANDI,7.0,0.0,0.3301070558278345,24113.0
2024-09-25,ARTI,2.0,0.0,0.0,0.0
2024-09-25,ARTO,3080.0,-0.022222222222222254,0.422278880153243,110886.0
2024-09-25,ASDM,498.0,0.0,0.2223128696716296,218.0
2024-09-25,ASBI,900.0,0.0,0.0,0.0
2024-09-25,ASHA,14.0,0.0,0.22780554695448316,8240.0
2024-09-25,ASGR,865.0,-0.005747126436781658,0.7716278553095457,6599.0
2024-09-25,ASII,5225.0,-0.009478672985781977,1.3617479828593355,634372.0
2024-09-25,ASJT,114.0,-0.008695652173912993,0.29566425240599264,298.0
2024-09-25,ASLI,50.0,0.0,0.899902879162881,7181.0
2024-09-25,ASLC,103.0,-0.01904761904761909,0.7285773259831816,79861.0
2024-09-25,ASMI,10.0,0.0,0.1508306356942122,12084.0
2024-09-25,ASPI,304.0,0.0066225165562914245,0.7103810059990082,95266.0
2024-09-25,ASRI,236.0,-0.04065040650406504,0.6363285339845999,1325471.0
2024-09-25,ASRM,380.0,0.0,0.4478856462179869,188.0
2024-09-25,ASSA,735.0,-0.01342281879194629,0.7651723721879147,31392.0
2024-09-25,ATAP,31.0,-0.06060606060606055,0.5474150877936448,11755.0
2024-09-25,ATIC,404.0,-0.009803921568627416,0.41706615532118885,783.0
2024-09-25,ATLA,50.0,0.0,0.8450938847291466,234887.0
2024-09-25,AUTO,2290.0,-0.01716738197424894,0.8721090524103691,82086.0
2024-09-25,AVIA,492.0,0.016528925619834656,1.248458441991692,385649.0
2024-09-25,AWAN,298.0,-0.00666666666666671,1.5584447600564812,56895.0
2024-09-25,AXIO,121.0,0.008333333333333304,0.46225199193903493,7191.0
2024-09-25,BABP,75.0,0.013513513513513598,0.5662435609658137,333427.0
2024-09-25,AYLS,70.0,-0.06666666666666665,0.7641323765352749,225444.0
2024-09-25,AYAM,125.0,0.008064516129032251,1.0227983031235814,1479543.0
2024-09-25,BABY,214.0,0.0,0.08089305937550559,3050.0
2024-09-25,BACA,131.0,0.007692307692307665,2.3164998511341373,31511.0
2024-09-25,BALI,815.0,-0.0060975609756097615,0.03165265210857819,99.0
2024-09-25,BAJA,103.0,0.0,0.42514151188353616,4912.0
2024-09-25,BAIK,71.0,0.0,3.0152436205910056,60340.0
2024-09-25,BANK,850.0,0.00591715976331364,5.379294741285646,25349700.0
2024-09-25,BAPA,57.0,0.0,0.044901386067647736,129500.0
2024-09-25,BAPI,10.0,-0.09090909090909094,1.8055039074878203,374340.0
2024-09-25,BAUT,19.0,0.0,0.5209387591422079,5456.0
2024-09-25,BATA,59.0,-0.01666666666666672,0.10508467480270457,25100.0
2024-09-25,BAYU,1420.0,0.014285714285714235,2.9394083870566527,7090.0
2024-09-25,BATR,79.0,0.0,1.170292474097839,35456.0
2024-09-25,BBCA,10850.0,0.004629629629629539,2.414694197082473,158369100.0
2024-09-25,BBKP,65.0,-0.02985074626865669,0.6365479829068053,1408493.0
2024-09-25,BBHI,1000.0,0.0,0.543484821051361,5403.0
2024-09-25,BBMD,2050.0,0.0,0.47285113203766777,118.0
2024-09-25,BBLD,665.0,0.0,0.9145693887832717,52100.0
2024-09-25,BBNI,5600.0,-0.03448275862068961,2.4306249005739633,120885200.0
2024-09-25,BBRM,95.0,0.0,0.37764022114067003,53946.0
2024-09-25,BBRI,5325.0,-0.03619909502262442,2.7429595037182946,6070659.0
2024-09-25,BBSS,195.0,0.04278074866310155,0.6023887545294715,7298.0
2024-09-25,BBSI,4270.0,0.0,0.4322766570605187,15.0
2024-09-25,BBYB,296.0,-0.019867549668874163,0.371717829684537,414524.0
2024-09-25,BBTN,1445.0,-0.04620462046204621,2.1262743247457596,893498.0
2024-09-25,BCAP,79.0,-0.03658536585365857,0.3134956733055264,467018.0
2024-09-25,BCIP,52.0,0.0,0.5222693900621143,13121.0
2024-09-25,BCIC,137.0,0.1610169491525424,7.28070536101784,478113.0
2024-09-25,BDKR,905.0,0.016853932584269593,1.3516966228911191,321655.0
2024-09-25,BDMN,2640.0,-0.011235955056179803,2.1430207743040066,17774.0
2024-09-25,BEBS,7.0,0.0,0.29023376510502513,46751.0
2024-09-25,BEER,194.0,0.0,0.15648091802138572,270.0
2024-09-25,BEEF,151.0,-0.006578947368421018,2.0370467760707367,89088.0
2024-09-25,BEKS,23.0,0.0,0.3918302423139526,73014.0
2024-09-25,BELI,450.0,0.0,0.09321034706223252,3265.0
