symbol,date,close,volume,source_date
AWAN,2025-09-08,256.0,17298600.0,2025-09-08
AXIO,2025-09-08,127.0,718400.0,2025-09-08
AYAM,2025-09-08,172.0,84243800.0,2025-09-08
AYLS,2025-09-08,104.0,2712100.0,2025-09-08
BABP,2025-09-08,59.0,70630300.0,2025-09-08
BABY,2025-09-08,308.0,8632000.0,2025-09-08
BACA,2025-09-08,135.0,3348000.0,2025-09-08
BAIK,2025-09-08,101.0,2185600.0,2025-09-08
BAJA,2025-09-08,121.0,518900.0,2025-09-08
BALI,2025-09-08,1390.0,20500.0,2025-09-08
BANK,2025-09-08,815.0,4570300.0,2025-09-08
BAPA,2025-09-08,88.0,501489300.0,2025-09-08
BAPI,2025-09-08,25.0,45426700.0,2025-09-08
BATA,2025-09-08,52.0,17800.0,2025-09-08
BATR,2025-09-08,117.0,108066600.0,2025-09-08
BAUT,2025-09-08,37.0,9062300.0,2025-09-08
BAYU,2025-09-08,1325.0,191700.0,2025-09-08
BBCA,2025-09-08,7700.0,321191900.0,2025-09-08
BBHI,2025-09-08,1535.0,1599600.0,2025-09-08
BBKP,2025-09-08,75.0,285173400.0,2025-09-08
BBLD,2025-09-08,905.0,135800.0,2025-09-08
BBMD,2025-09-08,2090.0,900.0,2025-09-08
BBNI,2025-09-08,4180.0,55687200.0,2025-09-08
BBRI,2025-09-08,3900.0,143993900.0,2025-09-08
BBRM,2025-09-08,87.0,7574300.0,2025-09-08
BBSI,2025-09-08,4050.0,22300.0,2025-09-08
BBSS,2025-09-08,274.0,550700.0,2025-09-08
BBTN,2025-09-08,1155.0,59151800.0,2025-09-08
BBYB,2025-09-08,308.0,66654500.0,2025-09-08
BCAP,2025-09-08,70.0,161067200.0,2025-09-08
BCIC,2025-09-08,,,2025-09-08
BCIP,2025-09-08,94.0,19110600.0,2025-09-08
BDKR,2025-09-08,160.0,39411000.0,2025-09-08
BDMN,2025-09-08,2510.0,926200.0,2025-09-08
BEBS,2025-09-08,,,2025-09-08
BEEF,2025-09-08,326.0,26523800.0,2025-09-08
BEER,2025-09-08,105.0,1762700.0,2025-09-08
BEKS,2025-09-08,26.0,143623500.0,2025-09-08
BELI,2025-09-08,360.0,961400.0,2025-09-08
BELL,2025-09-08,65.0,92055700.0,2025-09-08
BESS,2025-09-08,1040.0,60100.0,2025-09-08
BEST,2025-09-08,115.0,92922700.0,2025-09-08
BFIN,2025-09-08,760.0,15280300.0,2025-09-08
BGTG,2025-09-08,104.0,44930100.0,2025-09-08
BHAT,2025-09-08,895.0,1571300.0,2025-09-08
BHIT,2025-09-08,37.0,17519300.0,2025-09-08
BIKA,2025-09-08,,,2025-09-08
BIKE,2025-09-08,1025.0,10512600.0,2025-09-08
BIMA,2025-09-08,76.0,253200.0,2025-09-08
BINA,2025-09-08,4500.0,1500.0,2025-09-08
BINO,2025-09-08,122.0,7772600.0,2025-09-08
BIPI,2025-09-08,79.0,275737900.0,2025-09-08
BIPP,2025-09-08,49.0,60200.0,2025-09-08
BIRD,2025-09-08,1780.0,1034600.0,2025-09-08
BISI,2025-09-08,890.0,75800.0,2025-09-08
BJBR,2025-09-08,765.0,13824400.0,2025-09-08
BJTM,2025-09-08,515.0,7411700.0,2025-09-08
BKDP,2025-09-08,40.0,604100.0,2025-09-08
BKSL,2025-09-08,128.0,263670500.0,2025-09-08
BKSW,2025-09-08,69.0,41478400.0,2025-09-08
BLES,2025-09-08,158.0,5872700.0,2025-09-08
BLOG,2025-09-08,,,2025-09-08
BLTA,2025-09-08,38.0,25863700.0,2025-09-08
BLTZ,2025-09-08,1800.0,200.0,2025-09-01
BLUE,2025-09-08,320.0,17100.0,2025-09-08
BMAS,2025-09-08,700.0,191000.0,2025-09-08
BMBL,2025-09-08,48.0,6009000.0,2025-09-08
BMHS,2025-09-08,180.0,7290500.0,2025-09-08
BMRI,2025-09-08,4490.0,200234500.0,2025-09-08
BMSR,2025-09-08,266.0,252000.0,2025-09-08
BMTR,2025-09-08,143.0,44757600.0,2025-09-08
BNBA,2025-09-08,755.0,633500.0,2025-09-08
BNBR,2025-09-08,34.0,95117700.0,2025-09-08
BNGA,2025-09-08,1705.0,3361000.0,2025-09-08
BNII,2025-09-08,208.0,832100.0,2025-09-08
BNLI,2025-09-08,3170.0,511400.0,2025-09-08
BOAT,2025-09-08,117.0,11125000.0,2025-09-08
BOBA,2025-09-08,183.0,101500.0,2025-09-08
BOGA,2025-09-08,570.0,947600.0,2025-09-08
BOLA,2025-09-08,191.0,1896400.0,2025-09-08
BOLT,2025-09-08,1055.0,7600.0,2025-09-08
BOSS,2025-09-08,,,2025-09-08
BPFI,2025-09-08,336.0,112800.0,2025-09-08
BPII,2025-09-08,585.0,141700.0,2025-09-08
BPTR,2025-09-08,94.0,400600.0,2025-09-08
BRAM,2025-09-08,5200.0,3900.0,2025-09-08
BREN,2025-09-08,8575.0,31595900.0,2025-09-08
BRIS,2025-09-08,2580.0,30899500.0,2025-09-08
BRMS,2025-09-08,505.0,792907100.0,2025-09-08
BRNA,2025-09-08,730.0,116700.0,2025-09-08
BRPT,2025-09-08,2150.0,103542900.0,2025-09-08
BRRC,2025-09-08,,,2025-09-08
BSBK,2025-09-08,72.0,222608400.0,2025-09-08
BSDE,2025-09-08,1100.0,36525800.0,2025-09-08
BSIM,2025-09-08,875.0,42800.0,2025-09-08
BSML,2025-09-08,104.0,61890900.0,2025-09-08
BSSR,2025-09-08,3940.0,532900.0,2025-09-08
BSWD,2025-09-08,1410.0,200.0,2025-09-04
BTEK,2025-09-08,17.0,64349900.0,2025-09-08
BTEL,2025-09-08,,,2025-09-08
BTON,2025-09-08,374.0,10500.0,2025-09-08
BTPN,2025-09-08,2080.0,34000.0,2025-09-08
BTPS,2025-09-08,1350.0,25199600.0,2025-09-08
BUAH,2025-09-08,1450.0,131300.0,2025-09-08
BUDI,2025-09-08,220.0,30100.0,2025-09-08
BUKA,2025-09-08,171.0,249349200.0,2025-09-08
BUKK,2025-09-08,885.0,84700.0,2025-09-08
BULL,2025-09-08,149.0,255079300.0,2025-09-08
BUMI,2025-09-08,108.0,1582535200.0,2025-09-08
BUVA,2025-09-08,336.0,135068600.0,2025-09-08
BVIC,2025-09-08,107.0,16989700.0,2025-09-08
BWPT,2025-09-08,,,2025-09-08
BYAN,2025-09-08,17975.0,16600.0,2025-09-08
CAKK,2025-09-08,143.0,1310000.0,2025-09-08
CAMP,2025-09-08,212.0,8871500.0,2025-09-08
CANI,2025-09-08,42.0,360200.0,2025-09-08
CARE,2025-09-08,300.0,17611900.0,2025-09-08
CARS,2025-09-08,130.0,100545900.0,2025-09-08
CASA,2025-09-08,1130.0,3654900.0,2025-09-08
CASH,2025-09-08,89.0,30998000.0,2025-09-08
CASS,2025-09-08,2560.0,69400.0,2025-09-08
CBDK,2025-09-08,,,2025-09-08
CBMF,2025-09-08,,,2025-09-08
CBPE,2025-09-08,193.0,152900.0,2025-09-08
CBRE,2025-09-08,452.0,455339400.0,2025-09-08
CBUT,2025-09-08,1700.0,191400.0,2025-09-08
CCSI,2025-09-08,376.0,1383000.0,2025-09-08
CDIA,2025-09-08,,,2025-09-08
CEKA,2025-09-08,2620.0,22100.0,2025-09-08
CENT,2025-09-08,119.0,15119700.0,2025-09-08
CFIN,2025-09-08,314.0,3045200.0,2025-09-08
CGAS,2025-09-08,150.0,56838200.0,2025-09-08
CHEK,2025-09-08,,,2025-09-08
CHEM,2025-09-08,97.0,28015300.0,2025-09-08
CHIP,2025-09-08,1380.0,75100.0,2025-09-08
CINT,2025-09-08,158.0,177600.0,2025-09-08
CITA,2025-09-08,4110.0,372500.0,2025-09-08
CITY,2025-09-08,102.0,2415600.0,2025-09-08
CLAY,2025-09-08,1505.0,75500.0,2025-09-08
CLEO,2025-09-08,540.0,12800200.0,2025-09-08
CLPI,2025-09-08,1235.0,105700.0,2025-09-08
CMNP,2025-09-08,1395.0,4979600.0,2025-09-08
CMNT,2025-09-08,820.0,31900100.0,2025-09-08
CMPP,2025-09-08,93.0,126800.0,2025-09-08
CMRY,2025-09-08,4920.0,276900.0,2025-09-08
CNKO,2025-09-08,99.0,92091300.0,2025-09-08
CNMA,2025-09-08,133.0,19079100.0,2025-09-08
CNTX,2025-09-08,,,2025-09-08
COAL,2025-09-08,54.0,50991400.0,2025-09-08
COCO,2025-09-08,525.0,18410000.0,2025-09-08
COIN,2025-09-08,,,2025-09-08
COWL,2025-09-08,,,2025-09-08
CPIN,2025-09-08,4530.0,11905800.0,2025-09-08
CPRI,2025-09-08,,,2025-09-08
CPRO,2025-09-08,57.0,740152800.0,2025-09-08
CRAB,2025-09-08,240.0,1442000.0,2025-09-08
CRSN,2025-09-08,110.0,489600.0,2025-09-08
CSAP,2025-09-08,296.0,264500.0,2025-09-08
CSIS,2025-09-08,117.0,1582900.0,2025-09-08
CSMI,2025-09-08,388.0,8844100.0,2025-09-08
CSRA,2025-09-08,860.0,1378600.0,2025-09-08
CTBN,2025-09-08,5125.0,1500.0,2025-09-08
CTRA,2025-09-08,960.0,76902500.0,2025-09-08
CTTH,2025-09-08,42.0,228600.0,2025-09-08
CUAN,2025-09-08,1475.0,94002800.0,2025-09-08
CYBR,2025-09-08,955.0,13786700.0,2025-09-08
DAAZ,2025-09-08,3050.0,240700.0,2025-09-08
DADA,2025-09-08,46.0,149249300.0,2025-09-08
DART,2025-09-08,159.0,469200.0,2025-09-08
DATA,2025-09-08,,,2025-09-08
DAYA,2025-09-08,1015.0,9800.0,2025-09-08
DCII,2025-09-08,320025.0,6300.0,2025-09-08
DEAL,2025-09-08,,,2025-09-08
DEFI,2025-09-08,360.0,72500.0,2025-09-08
DEPO,2025-09-08,248.0,24496600.0,2025-09-08
DEWA,2025-09-08,216.0,256584900.0,2025-09-08
DEWI,2025-09-08,110.0,72713000.0,2025-09-08
DFAM,2025-09-08,79.0,30970600.0,2025-09-08
DGIK,2025-09-08,95.0,4520400.0,2025-09-08
DGNS,2025-09-08,144.0,29033400.0,2025-09-08
DGWG,2025-09-08,,,2025-09-08
DIGI,2025-09-08,32.0,1137000.0,2025-09-08
DILD,2025-09-08,136.0,12498200.0,2025-09-08
DIVA,2025-09-08,121.0,6418900.0,2025-09-08
DKFT,2025-09-08,705.0,32074000.0,2025-09-08
DKHH,2025-09-08,,,2025-09-08
DLTA,2025-09-08,1960.0,36500.0,2025-09-08
DMAS,2025-09-08,137.0,41242800.0,2025-09-08
DMMX,2025-09-08,398.0,14870400.0,2025-09-08
DMND,2025-09-08,570.0,126000.0,2025-09-08
DNAR,2025-09-08,119.0,3199700.0,2025-09-08
DNET,2025-09-08,9125.0,21800.0,2025-09-08
DOID,2025-09-08,362.0,45586100.0,2025-09-08
DOOH,2025-09-08,137.0,92693600.0,2025-09-08
DOSS,2025-09-08,138.0,3534000.0,2025-09-08
DPNS,2025-09-08,260.0,33300.0,2025-09-08
DPUM,2025-09-08,72.0,21877700.0,2025-09-08
DRMA,2025-09-08,1000.0,1321900.0,2025-09-08
DSFI,2025-09-08,82.0,9396600.0,2025-09-08
DSNG,2025-09-08,1665.0,35297400.0,2025-09-08
DSSA,2025-09-08,110850.0,5688200.0,2025-09-08
DUCK,2025-09-08,,,2025-09-08
DUTI,2025-09-08,4440.0,35400.0,2025-09-08
DVLA,2025-09-08,1615.0,94700.0,2025-09-08
DWGL,2025-09-08,228.0,227900.0,2025-09-08
DYAN,2025-09-08,88.0,2191200.0,2025-09-08
EAST,2025-09-08,94.0,5938600.0,2025-09-08
ECII,2025-09-08,184.0,538500.0,2025-09-08
EDGE,2025-09-08,4250.0,18800.0,2025-09-08
EKAD,2025-09-08,190.0,216700.0,2025-09-08
ELIT,2025-09-08,177.0,21779200.0,2025-09-08
ELPI,2025-09-08,360.0,3526700.0,2025-09-08
ELSA,2025-09-08,490.0,24318500.0,2025-09-08
ELTY,2025-09-08,16.0,168085100.0,2025-09-08
EMDE,2025-09-08,95.0,1684500.0,2025-09-08
EMTK,2025-09-08,1245.0,80582400.0,2025-09-08
ENAK,2025-09-08,700.0,1021100.0,2025-09-08
ENRG,2025-09-08,585.0,72539100.0,2025-09-08
ENVY,2025-09-08,,,2025-09-08
ENZO,2025-09-08,37.0,530600.0,2025-09-08
EPAC,2025-09-08,33.0,10855500.0,2025-09-08
EPMT,2025-09-08,2300.0,58700.0,2025-09-08
ERAA,2025-09-08,450.0,84898700.0,2025-09-08
ERAL,2025-09-08,332.0,21923100.0,2025-09-08
ERTX,2025-09-08,127.0,7307000.0,2025-09-08
ESIP,2025-09-08,45.0,1171700.0,2025-09-08
ESSA,2025-09-08,605.0,163516300.0,2025-09-08
ESTA,2025-09-08,74.0,102065300.0,2025-09-08
ESTI,2025-09-08,55.0,2426500.0,2025-09-08
ETWA,2025-09-08,,,2025-09-08
EURO,2025-09-08,280.0,186900.0,2025-09-08
EXCL,2025-09-08,2680.0,9275600.0,2025-09-08
FAPA,2025-09-08,5975.0,7100.0,2025-09-08
FAST,2025-09-08,330.0,1658200.0,2025-09-08
FASW,2025-09-08,,,2025-09-08
FILM,2025-09-08,3720.0,11198400.0,2025-09-08
FIMP,2025-09-08,,,2025-09-08
FIRE,2025-09-08,79.0,69724000.0,2025-09-08
FISH,2025-09-08,,,2025-09-08
FITT,2025-09-08,460.0,9790100.0,2025-09-08
FLMC,2025-09-08,195.0,2984800.0,2025-09-01
FMII,2025-09-08,370.0,28600.0,2025-09-08
FOLK,2025-09-08,77.0,3877400.0,2025-09-08
FOOD,2025-09-08,118.0,61900.0,2025-09-08
FORE,2025-09-08,,,2025-09-08
FORU,2025-09-08,1160.0,297100.0,2025-09-08
FPNI,2025-09-08,194.0,464300.0,2025-09-08
FUJI,2025-09-08,420.0,5826500.0,2025-09-08
FUTR,2025-09-08,234.0,132045200.0,2025-09-08
FWCT,2025-09-08,157.0,2087100.0,2025-09-08
GAMA,2025-09-08,,,2025-09-08
GDST,2025-09-08,108.0,728400.0,2025-09-08
GDYR,2025-09-08,1155.0,5400.0,2025-09-08
GEMA,2025-09-08,118.0,8733000.0,2025-09-08
GEMS,2025-09-08,9125.0,128900.0,2025-09-08
GGRM,2025-09-08,9900.0,4848900.0,2025-09-08
GGRP,2025-09-08,232.0,1614500.0,2025-09-08
GHON,2025-09-08,1650.0,5400.0,2025-09-08
GIAA,2025-09-08,67.0,10156200.0,2025-09-08
GJTL,2025-09-08,1020.0,3408800.0,2025-09-08
GLOB,2025-09-08,57.0,29700.0,2025-09-08
GLVA,2025-09-08,328.0,14200.0,2025-09-08
GMFI,2025-09-08,60.0,1920900.0,2025-09-08
GMTD,2025-09-08,2230.0,1800.0,2025-09-08
GOLD,2025-09-08,272.0,450900.0,2025-09-08
GOLF,2025-09-08,210.0,3806300.0,2025-09-08
GOLL,2025-09-08,,,2025-09-08
GOOD,2025-09-08,370.0,164200.0,2025-09-08
GOTO,2025-09-08,58.0,1947303100.0,2025-09-08
GPRA,2025-09-08,131.0,59469700.0,2025-09-08
GPSO,2025-09-08,282.0,5489200.0,2025-09-08
GRIA,2025-09-08,135.0,71339700.0,2025-09-08
GRPH,2025-09-08,69.0,31982300.0,2025-09-08
GRPM,2025-09-08,59.0,20496600.0,2025-09-08
GSMF,2025-09-08,99.0,23653500.0,2025-09-08
GTBO,2025-09-08,197.0,384500.0,2025-09-08
GTRA,2025-09-08,139.0,438700.0,2025-09-08
GTSI,2025-09-08,83.0,147392900.0,2025-09-08
GULA,2025-09-08,334.0,3978200.0,2025-09-08
GUNA,2025-09-08,240.0,658800.0,2025-09-08
GWSA,2025-09-08,153.0,295100.0,2025-09-08
GZCO,2025-09-08,196.0,234167600.0,2025-09-08
HADE,2025-09-08,36.0,1942700.0,2025-09-08
HAIS,2025-09-08,188.0,4543100.0,2025-09-08
HAJJ,2025-09-08,117.0,11192600.0,2025-09-08
HALO,2025-09-08,83.0,10168100.0,2025-09-08
HATM,2025-09-08,250.0,25922600.0,2025-09-08
HBAT,2025-09-08,,,2025-09-08
HDFA,2025-09-08,123.0,34500.0,2025-09-08
HDIT,2025-09-08,61.0,10961200.0,2025-09-08
HEAL,2025-09-08,1675.0,5533600.0,2025-09-08
HELI,2025-09-08,250.0,555900.0,2025-09-08
HERO,2025-09-08,396.0,21600.0,2025-09-08
HEXA,2025-09-08,5500.0,493900.0,2025-09-08
HGII,2025-09-08,,,2025-09-08
HILL,2025-09-08,208.0,7771600.0,2025-09-08
HITS,2025-09-08,,,2025-09-08
HKMU,2025-09-08,,,2025-09-08
HMSP,2025-09-08,630.0,131790500.0,2025-09-08
HOKI,2025-09-08,79.0,32221700.0,2025-09-08
HOME,2025-09-08,,,2025-09-08
HOMI,2025-09-08,204.0,2480000.0,2025-09-08
HOPE,2025-09-08,147.0,30193500.0,2025-09-08
HOTL,2025-09-08,,,2025-09-08
HRME,2025-09-08,42.0,7921600.0,2025-09-08
HRTA,2025-09-08,840.0,110711400.0,2025-09-08
HRUM,2025-09-08,1040.0,145060700.0,2025-09-08
HUMI,2025-09-08,141.0,400835800.0,2025-09-08
HYGN,2025-09-08,163.0,1679800.0,2025-09-08
IATA,2025-09-08,62.0,18077600.0,2025-09-08
IBFN,2025-09-08,30.0,403400.0,2025-09-08
IBOS,2025-09-08,48.0,29899400.0,2025-09-08
IBST,2025-09-08,5575.0,2200.0,2025-09-08
ICBP,2025-09-08,9375.0,8124700.0,2025-09-08
ICON,2025-09-08,48.0,591700.0,2025-09-08
IDEA,2025-09-08,88.0,6561700.0,2025-09-08
IDPR,2025-09-08,242.0,164600.0,2025-09-08
IFII,2025-09-08,248.0,1249000.0,2025-09-08
IFSH,2025-09-08,925.0,140500.0,2025-09-08
IGAR,2025-09-08,520.0,8700.0,2025-09-08
IIKP,2025-09-08,,,2025-09-08
IKAI,2025-09-08,24.0,8601100.0,2025-09-08
IKAN,2025-09-08,136.0,30877500.0,2025-09-08
IKBI,2025-09-08,505.0,489500.0,2025-09-08
IKPM,2025-09-08,216.0,828000.0,2025-09-08
IMAS,2025-09-08,1110.0,827800.0,2025-09-08
IMJS,2025-09-08,236.0,10790200.0,2025-09-08
IMPC,2025-09-08,1400.0,47532000.0,2025-09-08
INAF,2025-09-08,,,2025-09-08
INAI,2025-09-08,154.0,53500.0,2025-09-08
INCF,2025-09-08,42.0,2179100.0,2025-09-08
INCI,2025-09-08,600.0,70400.0,2025-09-08
INCO,2025-09-08,3900.0,19199800.0,2025-09-08
INDF,2025-09-08,7425.0,8650500.0,2025-09-08
INDO,2025-09-08,222.0,7383800.0,2025-09-08
INDR,2025-09-08,2560.0,107800.0,2025-09-08
INDS,2025-09-08,224.0,42800.0,2025-09-08
INDX,2025-09-08,89.0,6187600.0,2025-09-08
INDY,2025-09-08,1660.0,166924600.0,2025-09-08
INET,2025-09-08,206.0,175761300.0,2025-09-08
INKP,2025-09-08,7875.0,5312000.0,2025-09-08
INOV,2025-09-08,97.0,1047400.0,2025-09-08
INPC,2025-09-08,162.0,21047300.0,2025-09-08
INPP,2025-09-08,795.0,95100.0,2025-09-08
INPS,2025-09-08,112.0,204600.0,2025-09-08
INRU,2025-09-08,770.0,873800.0,2025-09-08
INTA,2025-09-08,25.0,7887000.0,2025-09-08
INTD,2025-09-08,195.0,265300.0,2025-09-08
INTP,2025-09-08,6900.0,1374600.0,2025-09-08
IOTF,2025-09-08,91.0,261246500.0,2025-09-08
IPAC,2025-09-08,146.0,61000.0,2025-09-08
IPCC,2025-09-08,1135.0,7983600.0,2025-09-08
IPCM,2025-09-08,294.0,4562200.0,2025-09-08
IPOL,2025-09-08,138.0,46400.0,2025-09-08
IPPE,2025-09-08,,,2025-09-08
IPTV,2025-09-08,43.0,10713300.0,2025-09-08
IRRA,2025-09-08,428.0,856700.0,2025-09-08
IRSX,2025-09-08,,,2025-09-08
ISAP,2025-09-08,39.0,239089800.0,2025-09-08
ISAT,2025-09-08,1925.0,14405200.0,2025-09-08
ISEA,2025-09-08,94.0,159126800.0,2025-09-08
ISSP,2025-09-08,404.0,4146900.0,2025-09-08
ITIC,2025-09-08,250.0,4183100.0,2025-09-08
ITMA,2025-09-08,1100.0,9728700.0,2025-09-08
ITMG,2025-09-08,22275.0,1626400.0,2025-09-08
JARR,2025-09-08,,,2025-09-08
JAST,2025-09-08,98.0,13030100.0,2025-09-08
JATI,2025-09-08,135.0,3808600.0,2025-09-08
JAWA,2025-09-08,148.0,1050900.0,2025-09-08
JAYA,2025-09-08,100.0,28496000.0,2025-09-08
JECC,2025-09-08,1135.0,107800.0,2025-09-08
JGLE,2025-09-08,16.0,375117800.0,2025-09-08
JIHD,2025-09-08,650.0,1483500.0,2025-09-08
JKON,2025-09-08,91.0,18202300.0,2025-09-08
JMAS,2025-09-08,150.0,267500.0,2025-09-08
JPFA,2025-09-08,1690.0,53741300.0,2025-09-08
JRPT,2025-09-08,810.0,388500.0,2025-09-08
JSKY,2025-09-08,,,2025-09-08
JSMR,2025-09-08,3410.0,6538800.0,2025-09-08
JSPT,2025-09-08,4020.0,23300.0,2025-09-08
JTPE,2025-09-08,320.0,10149500.0,2025-09-08
KAEF,2025-09-08,498.0,390700.0,2025-09-08
KAQI,2025-09-08,,,2025-09-08
KARW,2025-09-08,625.0,444600.0,2025-09-08
KAYU,2025-09-08,,,2025-09-08
KBAG,2025-09-08,40.0,2598100.0,2025-09-08
KBLI,2025-09-08,374.0,128500.0,2025-09-08
KBLM,2025-09-08,386.0,163500.0,2025-09-08
KBLV,2025-09-08,210.0,101486800.0,2025-09-08
KBRI,2025-09-08,,,2025-09-08
KDSI,2025-09-08,472.0,9300.0,2025-09-08
KDTN,2025-09-08,117.0,6100.0,2025-09-08
KEEN,2025-09-08,835.0,2664400.0,2025-09-08
KEJU,2025-09-08,605.0,1254700.0,2025-09-08
KETR,2025-09-08,650.0,28749800.0,2025-09-08
KIAS,2025-09-08,,,2025-09-08
KICI,2025-09-08,140.0,932300.0,2025-09-08
KIJA,2025-09-08,200.0,41493600.0,2025-09-08
KING,2025-09-08,200.0,373000.0,2025-09-08
KINO,2025-09-08,1235.0,119600.0,2025-09-08
KIOS,2025-09-08,83.0,53371300.0,2025-09-08
KJEN,2025-09-08,129.0,3140700.0,2025-09-08
KKES,2025-09-08,39.0,1639500.0,2025-09-08
KKGI,2025-09-08,324.0,3304500.0,2025-09-08
KLAS,2025-09-08,132.0,3343400.0,2025-09-08
KLBF,2025-09-08,1150.0,100014900.0,2025-09-08
KLIN,2025-09-08,195.0,340700.0,2025-09-08
KMDS,2025-09-08,635.0,296000.0,2025-09-08
KMTR,2025-09-08,310.0,819900.0,2025-09-08
KOBX,2025-09-08,138.0,683600.0,2025-09-08
KOCI,2025-09-08,63.0,11162500.0,2025-09-08
KOIN,2025-09-08,72.0,39300.0,2025-09-08
KOKA,2025-09-08,96.0,8113500.0,2025-09-08
KONI,2025-09-08,1880.0,65100.0,2025-09-08
KOPI,2025-09-08,336.0,169200.0,2025-09-08
KOTA,2025-09-08,33.0,45485600.0,2025-09-08
KPIG,2025-09-08,192.0,112352100.0,2025-09-08
KRAS,2025-09-08,294.0,36495000.0,2025-09-08
KREN,2025-09-08,18.0,120118100.0,2025-09-08
KRYA,2025-09-08,191.0,16844300.0,2025-09-08
KSIX,2025-09-08,,,2025-09-08
KUAS,2025-09-08,73.0,48783200.0,2025-09-08
LABA,2025-09-08,,,2025-09-08
