date,symbol,total_net_value,top_buyer,top_buyer_concentration,top_buyer_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio
2025-09-01,AIMS,0.0,XL,0.5659604771230194,3443200.0,7,6,13,0.38461538461538464
2025-09-01,AISA,-46412500.0,CC,0.5897512021465955,416363700.0,10,9,19,0.3157894736842105
2025-09-01,AKPI,0.0,YP,0.9600288080662586,2442000.0,3,6,9,0.4444444444444444
2025-09-01,AKRA,-486430500.0,BK,0.7370374980459142,5627271500.0,10,10,20,0.3
2025-09-01,AKSI,-2482600.0,NI,0.43214615553543334,14430200.0,10,3,13,0.3076923076923077
2025-09-01,ALDO,0.0,NI,0.9604775781244177,74784400.0,6,6,12,0.4166666666666667
2025-09-01,ALII,640500.0,ZP,0.6441904043307037,101650000.0,10,10,20,0.25
2025-09-01,ALKA,0.0,YP,0.7762307692307693,3182800.0,9,4,13,0.38461538461538464
2025-09-01,AMAG,0.0,GR,0.8748590873032441,15065400.0,7,7,14,0.35714285714285715
2025-09-01,AMAN,157800.0,CC,0.7829602394661181,137562500.0,10,10,20,0.25
2025-09-01,AMAR,-1354200.0,AZ,0.8715633425299283,186079400.0,10,9,19,0.2631578947368421
2025-09-01,AMFG,0.0,DP,0.9243028207344796,218610000.0,7,9,16,0.25
2025-09-01,AMIN,21000.0,GR,0.9360890354021524,40681200.0,8,10,18,0.2777777777777778
2025-09-01,AMMN,-3554972500.0,ZP,0.6731972580544022,17297240000.0,10,10,20,0.25
2025-09-01,AMMS,4468700.0,ZP,0.6871414591199821,182000000.0,10,10,20,0.2
2025-09-01,AMOR,-1138400.0,CC,0.4201448898997949,4956800.0,10,5,15,0.3333333333333333
2025-09-01,AMRT,-4665174000.0,YU,0.4924547519706349,6854732000.0,10,8,18,0.3333333333333333
2025-09-01,ANDI,-18984000.0,XL,0.5306124607922479,265324500.0,10,4,14,0.42857142857142855
2025-09-01,ANJT,214262500.0,ZP,0.7619447059243261,1642633000.0,10,10,20,0.25
2025-09-01,ANTM,68635254000.0,CC,0.7567620736313745,153986416000.0,10,10,20,0.2
2025-09-01,APEX,11428200.0,CC,0.5843035923784498,401546900.0,10,10,20,0.25
2025-09-01,APIC,4326000.0,PO,0.7998926062335047,1041254000.0,10,10,20,0.1
2025-09-01,APII,0.0,XA,0.875486489106799,11059600.0,9,3,12,0.4166666666666667
2025-09-01,APLI,0.0,LG,0.9599651136619402,4371000.0,5,4,9,0.4444444444444444
2025-09-01,APLN,-109619800.0,KK,0.522927091002561,329900000.0,10,10,20,0.25
2025-09-01,ARCI,-4642824500.0,XL,0.6028361400349771,18043191000.0,10,10,20,0.3
2025-09-01,AREA,-28371500.0,XL,0.43752703423327427,183028600.0,10,7,17,0.29411764705882354
2025-09-01,ARGO,0.0,YP,0.8188706332748444,13361500.0,7,5,12,0.4166666666666667
2025-09-01,ARII,-25400.0,XC,0.5551041137633317,7771000.0,10,5,15,0.3333333333333333
2025-09-01,ARKA,-700.0,RG,0.5119210217980161,27641800.0,10,10,20,0.25
2025-09-01,ARKO,9914000.0,YP,0.7259027347927799,211066500.0,10,10,20,0.25
2025-09-01,ARNA,-13374000.0,DR,0.6970233651464602,271521000.0,10,6,16,0.3125
2025-09-01,ARTA,0.0,YP,0.7064516129032258,1888000.0,6,6,12,0.4166666666666667
2025-09-01,ARTO,-680492000.0,ZP,0.4150953355027667,1015156000.0,10,10,20,0.25
2025-09-01,ASBI,0.0,YP,0.7710557532621589,86600.0,4,2,6,0.5
2025-09-01,ASDM,0.0,CC,0.7538231658949621,10980000.0,10,4,14,0.35714285714285715
2025-09-01,ASGR,-22003000.0,ZP,0.3992496832623182,358065000.0,10,10,20,0.25
2025-09-01,ASHA,-3201900.0,XL,0.6469838966850489,600606800.0,10,10,20,0.2
2025-09-01,ASII,14777190000.0,YU,0.5475909485247827,55103785000.0,10,10,20,0.2
2025-09-01,ASJT,0.0,XA,0.9933823668437671,9943100.0,4,5,9,0.4444444444444444
2025-09-01,ASLC,209072600.0,YB,0.7239509246270801,3857169600.0,10,10,20,0.2
2025-09-01,ASMI,-34800.0,MG,0.846504739162056,131092000.0,10,10,20,0.3
2025-09-01,ASPI,12864000.0,MG,0.9702566258501912,475088800.0,7,10,17,0.23529411764705882
2025-09-01,ASRI,712785900.0,AT,0.7595966315340554,3608211600.0,10,10,20,0.2
2025-09-01,ASRM,0.0,PD,0.8285660871190876,6210000.0,6,3,9,0.4444444444444444
2025-09-01,ASSA,-782421500.0,AK,0.6403621371198841,2492096000.0,10,10,20,0.2
2025-09-01,ATAP,7921400.0,GR,0.9795359557321388,226437200.0,7,10,17,0.35294117647058826
2025-09-01,ATIC,0.0,XL,0.7913714194836635,83396600.0,8,8,16,0.3125
2025-09-01,ATLA,-143252000.0,AZ,0.5393592188871423,922252500.0,10,10,20,0.25
2025-09-01,AUTO,271131000.0,TP,0.7479926260852782,2377112000.0,10,10,20,0.25
2025-09-01,AVIA,395791600.0,BB,0.9004607076708392,3945532600.0,10,10,20,0.25
2025-09-01,AWAN,-646800.0,YP,0.6186197697925111,55903000.0,10,10,20,0.25
2025-09-01,AXIO,1574800.0,XL,0.9510788426345551,68517500.0,10,10,20,0.25
2025-09-01,AYAM,26324800.0,AT,0.7076002361038816,1833114400.0,7,10,17,0.23529411764705882
2025-09-01,AYLS,-95000.0,XC,0.5602897970843821,40506500.0,10,10,20,0.25
2025-09-01,BABP,-8093300.0,CC,0.61378451361874,233829000.0,10,10,20,0.3
2025-09-01,BABY,0.0,AZ,0.558660094710992,39843200.0,8,9,17,0.29411764705882354
2025-09-01,BACA,-26792900.0,CC,0.5846511645364609,166776200.0,10,7,17,0.23529411764705882
2025-09-01,BAIK,-286500.0,YP,0.8349862367020785,201214100.0,10,10,20,0.2
2025-09-01,BAJA,-5324400.0,XL,0.37765118194892416,32104500.0,10,9,19,0.2631578947368421
2025-09-01,BALI,0.0,YU,0.884096660270849,13822500.0,6,10,16,0.3125
2025-09-01,BANK,-8632000.0,PO,0.6649281784641387,483094500.0,10,10,20,0.25
2025-09-01,BAPA,-8375000.0,XL,0.5418741911187491,42009300.0,10,10,20,0.25
2025-09-01,BAPI,223500.0,EP,0.6813654040932742,100872900.0,10,10,20,0.25
2025-09-01,BATA,0.0,YP,0.8967980609771654,460000.0,6,4,10,0.4
2025-09-01,BATR,147100.0,CC,0.8270950775984758,180980100.0,10,10,20,0.25
2025-09-01,BAUT,-10800.0,GR,0.8228906125825065,138175000.0,10,9,19,0.2631578947368421
2025-09-01,BAYU,-511000.0,DP,0.9026751390112154,259000000.0,10,8,18,0.2777777777777778
2025-09-01,BBCA,-389379862500.0,CC,0.3820564914530025,283166607500.0,10,10,20,0.25
2025-09-01,BBHI,149697500.0,CC,0.8788131369800334,2291163500.0,8,10,18,0.2777777777777778
2025-09-01,BBKP,-644714300.0,AK,0.43016100709609434,2625111500.0,10,10,20,0.2
2025-09-01,BBLD,0.0,LG,0.7968938117023838,3325000.0,8,6,14,0.21428571428571427
2025-09-01,BBMD,0.0,GR,0.8249721293199554,2125000.0,4,4,8,0.375
2025-09-01,BBNI,-1481452000.0,BK,0.5053143017526416,25378950000.0,10,10,20,0.3
2025-09-01,BBRI,-36497229000.0,CC,0.41255083470077764,39714325000.0,10,10,20,0.25
2025-09-01,BBRM,23681200.0,YP,0.8703951612972878,187299600.0,10,10,20,0.2
2025-09-01,BBSI,0.0,LG,0.7650681918169819,4020000.0,4,2,6,0.5
2025-09-01,BBSS,0.0,TP,0.6970711416959966,21667400.0,8,9,17,0.29411764705882354
2025-09-01,BBTN,1786121500.0,KZ,0.6198650427441118,5080992500.0,10,10,20,0.25
2025-09-01,BBYB,-809021600.0,CC,0.45039484762595955,2655775200.0,10,10,20,0.25
2025-09-01,BCAP,-173350800.0,EP,0.4259072283064373,294690000.0,10,10,20,0.25
2025-09-01,BCIP,-2923200.0,YP,0.4303136442491488,48181100.0,10,10,20,0.25
2025-09-01,BDKR,16842300.0,AZ,0.9315691892802966,215203200.0,10,10,20,0.25
2025-09-01,BDMN,25200000.0,YP,0.7425709026940102,573723000.0,10,10,20,0.3
2025-09-01,BEEF,14354200.0,AK,0.39000129916066634,441242000.0,10,10,20,0.2
2025-09-01,BEER,1860000.0,AO,0.4546447149061612,18740800.0,10,10,20,0.2
2025-09-01,BEKS,-31423100.0,YJ,0.48997268137927563,147900000.0,10,10,20,0.25
2025-09-01,BELI,0.0,SQ,0.9872854598445596,35899000.0,5,8,13,0.3076923076923077
2025-09-01,BELL,-11541200.0,CC,0.48983835336462267,106444900.0,10,10,20,0.25
2025-09-01,BESS,6360500.0,CC,0.5265308170330497,23230000.0,7,10,17,0.29411764705882354
2025-09-01,BEST,87249000.0,AZ,0.4643773267104205,495261200.0,10,10,20,0.25
2025-09-01,BFIN,-94918000.0,LG,0.5939639241584254,1796647000.0,10,10,20,0.25
2025-09-01,BGTG,13742900.0,XL,0.7149664307900054,1880234300.0,10,10,20,0.3
2025-09-01,BHAT,68393500.0,PO,0.6533840099260192,378100000.0,9,10,19,0.10526315789473684
2025-09-01,BHIT,8980900.0,CP,0.7895482815692333,197146800.0,10,10,20,0.2
2025-09-01,BIKE,87990000.0,ID,0.4072219238510236,185261500.0,10,10,20,0.05
2025-09-01,BIMA,0.0,XL,0.9559762626588402,4797200.0,3,7,10,0.5
2025-09-01,BINA,0.0,RS,1.0,13195000.0,2,4,6,0.5
2025-09-01,BINO,-82500.0,YP,0.6037608541017179,33238100.0,10,9,19,0.2631578947368421
2025-09-01,BIPI,-120662300.0,HD,0.8182643242751853,5077769400.0,10,10,20,0.2
2025-09-01,BIPP,0.0,CC,0.9098097356066221,3956400.0,5,4,9,0.5555555555555556
2025-09-01,BIRD,-58102000.0,AI,0.5821169701254395,683796500.0,10,10,20,0.3
2025-09-01,BISI,-262500.0,YP,0.6175981338788933,11862500.0,10,3,13,0.38461538461538464
2025-09-01,BJBR,-149032000.0,CC,0.4369848306906709,309882000.0,10,10,20,0.25
2025-09-01,BJTM,-93637500.0,CC,0.508866685269882,998293200.0,10,10,20,0.2
2025-09-01,BKDP,0.0,OD,0.9951241134751773,5924500.0,3,9,12,0.3333333333333333
2025-09-01,BKSL,-1908569100.0,YB,0.6165718713857529,5254521600.0,10,10,20,0.15
2025-09-01,BKSW,-6797100.0,YP,0.33168449092809266,45719500.0,10,10,20,0.3
2025-09-01,BLES,-31154000.0,CC,0.5607109787399248,288117200.0,10,10,20,0.3
2025-09-01,BLTA,32345400.0,YP,0.8183394708663062,473836800.0,9,10,19,0.21052631578947367
2025-09-01,BLTZ,0.0,SH,1.0,360000.0,1,1,2,0.0
2025-09-01,BLUE,0.0,KK,0.8927446939698929,63422000.0,10,6,16,0.3125
2025-09-01,BMAS,1118500.0,XL,0.966224115125603,76281500.0,9,10,19,0.2631578947368421
2025-09-01,BMBL,-1422500.0,XL,0.6001436339640478,167514200.0,10,10,20,0.25
2025-09-01,BMHS,10824400.0,PD,0.6183017941265334,104841400.0,10,10,20,0.25
2025-09-01,BMRI,-170425659000.0,YP,0.25697973368777827,92206967000.0,10,10,20,0.25
2025-09-01,BMSR,0.0,XL,0.6216588884174798,664200.0,7,2,9,0.3333333333333333
2025-09-01,BMTR,-192497000.0,CC,0.3559194981399108,432048300.0,10,10,20,0.25
2025-09-01,BNBA,11091000.0,CC,0.8339060752205086,377504000.0,6,10,16,0.25
2025-09-01,BNBR,-42850900.0,YP,0.3889160131229367,143650400.0,10,10,20,0.3
2025-09-01,BNGA,212022500.0,BK,0.7132149095855496,2222885000.0,10,10,20,0.25
2025-09-01,BNII,-4233000.0,CP,0.5089085276123612,40800000.0,10,10,20,0.2
2025-09-01,BNLI,382000.0,ZP,0.8306441530297558,213352000.0,8,10,18,0.2777777777777778
2025-09-01,BOAT,2906200.0,XL,0.5812284531209682,135042600.0,10,10,20,0.2
2025-09-01,BOBA,0.0,XL,0.6520038416523771,11471400.0,9,5,14,0.35714285714285715
2025-09-01,BOGA,640500.0,PO,0.6572140328532095,91200000.0,10,10,20,0.2
2025-09-01,BOLA,-25695700.0,RF,0.5455181354865059,404936900.0,10,10,20,0.25
2025-09-01,BOLT,0.0,LG,0.8173322005097706,639500.0,3,2,5,0.4
2025-09-01,BPFI,0.0,XL,0.6795172730519977,2776600.0,6,3,9,0.5555555555555556
2025-09-01,BPII,-119500.0,YJ,0.4158025927907215,9619000.0,10,5,15,0.2
2025-09-01,BPTR,-46500.0,NI,0.8399921281960281,28596100.0,10,9,19,0.2631578947368421
2025-09-01,BRAM,0.0,YP,0.8575418994413407,2050000.0,3,7,10,0.4
2025-09-01,BREN,-2327122500.0,TP,0.4449807861433149,21537055000.0,10,10,20,0.25
2025-09-01,BRIS,2110118000.0,KZ,0.8250917960428908,13187754000.0,10,10,20,0.3
2025-09-01,BRMS,-2068360600.0,YP,0.36776017984773723,19937090400.0,10,10,20,0.15
2025-09-01,BRNA,0.0,YU,0.9298343229056087,58400000.0,7,7,14,0.2857142857142857
2025-09-01,BRPT,5241112000.0,CC,0.4385717193086605,21954968000.0,10,10,20,0.15
2025-09-01,BSBK,-340673700.0,MG,0.6157748690388635,2005343300.0,10,10,20,0.2
2025-09-01,BSDE,-2555887500.0,BB,0.42978920039567564,5021052500.0,10,10,20,0.2
2025-09-01,BSIM,0.0,TP,0.6246656835053865,8750000.0,7,5,12,0.3333333333333333
2025-09-01,BSML,9002000.0,FS,0.8416743295584134,967200000.0,10,10,20,0.25
2025-09-01,BSSR,-11024000.0,XL,0.6820176459532763,410131000.0,10,10,20,0.3
2025-09-01,BSWD,0.0,XL,1.0,282000.0,1,1,2,1.0
2025-09-01,BTEK,-438228000.0,XL,0.4767671783988554,1027197000.0,10,10,19,0.25
2025-09-01,BTON,0.0,XC,0.8496127528385593,2041400.0,9,5,14,0.2857142857142857
2025-09-01,BTPN,0.0,IF,0.859214953271028,12084000.0,7,10,17,0.29411764705882354
2025-09-01,BTPS,-542229500.0,BK,0.6057505111829279,5763901000.0,10,10,20,0.25
2025-09-01,BUAH,-147000.0,YB,0.7746878952602563,169339000.0,10,10,20,0.3
2025-09-01,BUDI,0.0,XL,0.5354070673978171,7047000.0,9,4,13,0.38461538461538464
2025-09-01,BUKA,1108840000.0,LG,0.6730810251354985,5454148500.0,10,10,20,0.1
2025-09-01,BUKK,0.0,CC,0.8879016836901263,9662500.0,4,4,8,0.5
2025-09-01,BULL,-295301800.0,HD,0.7218751071410905,8483338200.0,10,10,20,0.2
2025-09-01,BUMI,124760900.0,SS,0.35981259781829694,4011611900.0,10,10,20,0.1
2025-09-01,BUVA,1601154400.0,ES,0.7136283141983824,10197702600.0,10,10,20,0.25
2025-09-01,BVIC,-29468000.0,CC,0.3551362469403298,206469700.0,10,10,20,0.25
2025-09-01,BYAN,-3585000.0,KK,0.6884979135450401,268500000.0,10,9,19,0.2631578947368421
2025-09-01,CAKK,0.0,YP,0.9617202348432967,60223900.0,5,5,10,0.3
2025-09-01,CAMP,3995900.0,AH,0.93154833420704,928651200.0,10,10,20,0.15
2025-09-01,CANI,0.0,CC,0.9525865656733811,5602500.0,6,5,11,0.36363636363636365
2025-09-01,CARE,20722800.0,PO,0.7610388219113869,949759200.0,10,10,20,0.2
2025-09-01,CARS,-304010100.0,ZP,0.43537696912899215,1625579900.0,10,10,20,0.15
2025-09-01,CASA,-101094000.0,PO,0.491919783936689,219628000.0,10,10,20,0.2
2025-09-01,CASH,181000.0,XL,0.8273702720458991,288776200.0,10,10,20,0.25
2025-09-01,CASS,31000.0,ZP,0.8841695066763506,165591000.0,9,10,19,0.2631578947368421
2025-09-01,CBPE,0.0,XL,0.8595068823501777,19989800.0,8,3,11,0.45454545454545453
2025-09-01,CBRE,79436400.0,RB,0.8156211614214918,1012681600.0,4,10,14,0.2857142857142857
2025-09-01,CBUT,66000.0,CC,0.9893598333709754,274062000.0,5,10,15,0.3333333333333333
2025-09-01,CCSI,1411000.0,CP,0.41897440207275977,43360200.0,10,10,20,0.25
2025-09-01,CEKA,-757000.0,YP,0.668387020228985,19066000.0,10,7,17,0.29411764705882354
2025-09-01,CENT,33383200.0,CC,0.6483095568031718,216332100.0,10,10,20,0.3
2025-09-01,CFIN,-31472800.0,CC,0.5952410841374787,180193800.0,10,9,19,0.3157894736842105
2025-09-01,CGAS,15812600.0,YJ,0.46099333068284054,151846400.0,10,10,20,0.25
2025-09-01,CHEM,4786100.0,EP,0.7871306897046624,205268200.0,10,10,20,0.25
2025-09-01,CHIP,0.0,SF,0.6771683354948888,26215500.0,5,9,14,0.35714285714285715
2025-09-01,CINT,-338600.0,XL,0.7388915968170713,19500300.0,10,5,15,0.3333333333333333
2025-09-01,CITA,0.0,AI,0.8399796437659033,298582000.0,10,9,19,0.3157894736842105
2025-09-01,CITY,-1734200.0,MU,0.5658152219518335,21560000.0,10,9,19,0.2631578947368421
2025-09-01,CLAY,0.0,SF,0.4782923419975372,28906000.0,7,10,17,0.23529411764705882
2025-09-01,CLEO,-629483500.0,XL,0.4100454880491469,1187559000.0,10,10,20,0.2
2025-09-01,CLPI,0.0,KK,0.6713820455953166,26622000.0,7,5,12,0.4166666666666667
2025-09-01,CMNP,76076000.0,RG,0.8642240923231026,488046500.0,8,10,18,0.2777777777777778
2025-09-01,CMNT,-560510000.0,EP,0.44113548684917153,655199500.0,10,10,20,0.05
2025-09-01,CMPP,0.0,EP,0.8899840911366493,21132900.0,7,6,13,0.38461538461538464
2025-09-01,CMRY,-106049000.0,BB,0.8317522006802636,12142744000.0,10,8,18,0.2222222222222222
2025-09-01,CNKO,-283133800.0,KK,0.3523702651919075,713812200.0,10,10,20,0.25
2025-09-01,CNMA,-38535000.0,PD,0.8727519495691312,1401604800.0,10,10,20,0.25
2025-09-01,COAL,7963600.0,IN,0.754432608199918,254331000.0,10,10,20,0.25
2025-09-01,COCO,69388600.0,YJ,0.811926441905734,1792975000.0,9,10,19,0.3157894736842105
2025-09-01,CPIN,-853916000.0,PD,0.575874929128426,5431603000.0,10,10,20,0.2
2025-09-01,CPRO,-1627036400.0,YP,0.48161267293289517,2706194900.0,10,10,20,0.15
2025-09-01,CRAB,0.0,OD,0.9923041582687263,523325800.0,6,5,11,0.45454545454545453
2025-09-01,CRSN,0.0,CP,0.9697035591224807,90406000.0,9,10,19,0.2631578947368421
2025-09-01,CSAP,0.0,XA,0.8940657479251625,69707000.0,8,8,16,0.3125
2025-09-01,CSIS,1360000.0,PD,0.7129841387622956,70831500.0,9,10,19,0.2631578947368421
2025-09-01,CSMI,756000.0,CP,0.8433188193496093,143662400.0,4,10,14,0.35714285714285715
2025-09-01,CSRA,-15807000.0,DR,0.5142353651573469,374599000.0,10,8,18,0.2777777777777778
2025-09-01,CTBN,0.0,PD,1.0,512500.0,2,1,3,0.6666666666666666
2025-09-01,CTRA,-2553274500.0,YU,0.5423897711653372,10556080500.0,10,10,20,0.25
2025-09-01,CTTH,0.0,KK,0.9019399338985487,2588900.0,5,4,9,0.4444444444444444
2025-09-01,CUAN,1656000.0,BK,0.711339032339191,36619664000.0,10,10,20,0.15
2025-09-01,CYBR,-103532500.0,ZP,0.8665340928109836,1339828500.0,10,10,20,0.2
2025-09-01,DAAZ,16248000.0,YU,0.8969548977081794,683106000.0,8,10,18,0.2222222222222222
2025-09-01,DADA,297000.0,nan,0.6029555358001661,92878500.0,7,10,17,0.35294117647058826
2025-09-01,DART,0.0,ZP,0.9803912967187226,6100500.0,6,5,11,0.45454545454545453
2025-09-01,DAYA,0.0,YP,0.8886438809261301,607000.0,3,1,4,0.75
2025-09-01,DCII,-32547500.0,XL,0.6497381791499438,1076860000.0,10,10,20,0.25
2025-09-01,DEFI,0.0,XC,0.8880039820806371,17841600.0,8,5,13,0.23076923076923078
2025-09-01,DEPO,-39400.0,PD,0.7738911884542387,9906800.0,10,6,16,0.3125
2025-09-01,DEWA,-863927200.0,XL,0.3370345868298997,3455284400.0,10,10,20,0.3
2025-09-01,DEWI,23601500.0,DU,0.824142495071506,771800000.0,10,10,20,0.25
2025-09-01,DFAM,-1919600.0,YP,0.47933145370232183,19694500.0,10,10,20,0.3
2025-09-01,DGIK,-4318800.0,PS,0.41704939778450945,70661500.0,10,10,20,0.2
2025-09-01,DGNS,-9007000.0,XL,0.5210386346403915,138164800.0,10,10,20,0.25
2025-09-01,DIGI,0.0,KK,0.7147928823294545,21465800.0,10,5,15,0.3333333333333333
2025-09-01,DILD,-38991200.0,YP,0.4311213670971588,390656600.0,10,10,20,0.2
2025-09-01,DIVA,1685800.0,NI,0.8476252367902486,91518900.0,7,10,17,0.29411764705882354
2025-09-01,DKFT,857614000.0,SQ,0.5574504529080374,4580915000.0,10,10,20,0.2
2025-09-01,DLTA,0.0,YP,0.5578375113258834,9804500.0,8,6,14,0.35714285714285715
2025-09-01,DMAS,-292555200.0,XL,0.5786569987488837,1545221700.0,10,10,20,0.2
2025-09-01,DMMX,-1616200.0,XL,0.46194601952013603,70775200.0,10,10,20,0.25
2025-09-01,DMND,-57000.0,YP,0.7116848762378989,22772000.0,10,3,13,0.38461538461538464
2025-09-01,DNAR,1203100.0,YP,0.6108765120925606,70793600.0,10,10,20,0.25
2025-09-01,DNET,0.0,YP,0.6288575627279159,15732500.0,8,6,14,0.35714285714285715
2025-09-01,DOID,-60205000.0,DP,0.4752276413155079,680000000.0,10,10,20,0.2
2025-09-01,DOOH,215542900.0,CC,0.6036537079234335,2127717700.0,10,10,20,0.2
2025-09-01,DOSS,0.0,CC,0.868394316521013,86625300.0,10,10,20,0.25
2025-09-01,DPNS,0.0,NI,0.987475682479942,9321200.0,4,8,12,0.4166666666666667
2025-09-01,DPUM,16000.0,XC,0.4676484118050422,52065700.0,10,10,20,0.2
2025-09-01,DRMA,-17892500.0,BK,0.5952223191200466,422963000.0,10,10,20,0.2
2025-09-01,DSFI,1214200.0,YP,0.5836306992711596,56845600.0,10,10,20,0.25
2025-09-01,DSNG,-549688500.0,PD,0.44367589131994956,1939431000.0,10,10,20,0.25
2025-09-01,DSSA,437475000.0,AK,0.7703932810951615,32454312500.0,10,10,20,0.25
2025-09-01,DUTI,-749000.0,XL,0.8331807503209088,151052000.0,10,9,19,0.2631578947368421
2025-09-01,DVLA,0.0,ZP,0.6503292939936776,16450000.0,9,3,12,0.4166666666666667
2025-09-01,DWGL,0.0,KK,0.7791479562464019,7221400.0,8,5,13,0.38461538461538464
2025-09-01,DYAN,-13236500.0,DP,0.3563195005876819,82572000.0,10,10,20,0.25
2025-09-01,EAST,-150000.0,XL,0.7145728728313422,52792900.0,10,10,20,0.25
2025-09-01,ECII,-36200.0,YB,0.6376265175283045,14018000.0,10,6,16,0.3125
2025-09-01,EDGE,0.0,XL,0.9949526189474726,74966000.0,3,10,13,0.38461538461538464
2025-09-01,EKAD,0.0,EP,0.7554771768745567,27768500.0,9,5,14,0.35714285714285715
2025-09-01,ELIT,48411800.0,CC,0.652165838261661,462237000.0,10,10,20,0.3
2025-09-01,ELPI,1982200.0,GR,0.6553955771491008,77523800.0,10,10,20,0.25
2025-09-01,ELSA,1114823200.0,HP,0.5002379849729072,1934636800.0,10,10,20,0.2
2025-09-01,ELTY,-837267200.0,XL,0.38020454552645366,990059400.0,10,5,15,0.26666666666666666
2025-09-01,EMDE,-555700.0,CC,0.6287193295241955,56357300.0,10,8,18,0.2777777777777778
2025-09-01,EMTK,4286012500.0,AK,0.4429257250394487,12201707000.0,10,10,20,0.15
2025-09-01,ENAK,8689000.0,RG,0.5276505743321769,135000000.0,10,10,20,0.1
2025-09-01,ENRG,10457599500.0,BK,0.5373451480236554,18679863000.0,10,10,20,0.2
2025-09-01,ENZO,0.0,PD,0.9877527517551437,7400000.0,4,9,13,0.46153846153846156
2025-09-01,EPAC,3700.0,YP,0.6810689310689311,48714200.0,8,10,18,0.2777777777777778
2025-09-01,EPMT,0.0,GR,0.6605962059620596,11300000.0,8,4,12,0.4166666666666667
2025-09-01,ERAA,794535000.0,SQ,0.8642077319309914,4617249000.0,10,10,20,0.25
2025-09-01,ERAL,303684200.0,AO,0.6338919170921733,702572400.0,9,10,19,0.21052631578947367
2025-09-01,ERTX,-108000.0,YP,0.7131716093053706,162494800.0,10,9,19,0.2631578947368421
2025-09-01,ESIP,10600.0,YP,0.7412010672265232,27660300.0,7,10,17,0.29411764705882354
2025-09-01,ESSA,206794000.0,LG,0.6183077541462684,1607294500.0,10,10,20,0.25
2025-09-01,ESTA,-18700.0,NI,0.5638367148303072,13218200.0,10,7,17,0.29411764705882354
2025-09-01,ESTI,0.0,YP,0.6477661482453088,12587400.0,10,6,16,0.3125
2025-09-01,EURO,0.0,II,0.8451862602806,7269800.0,6,6,12,0.4166666666666667
2025-09-01,EXCL,164435000.0,YU,0.5801306543145431,4470234000.0,10,10,20,0.25
2025-09-01,FAPA,0.0,SQ,0.9608540925266904,22550000.0,4,3,7,0.5714285714285714
2025-09-01,FAST,-29478600.0,KK,0.5542165823757091,207704800.0,10,10,20,0.3
2025-09-01,FILM,-61492000.0,IF,0.7634598438209887,4789617000.0,10,10,20,0.25
2025-09-01,FIRE,-12668500.0,CC,0.490311756884289,119434500.0,10,10,20,0.25
2025-09-01,FITT,-4053000.0,PD,0.6877658597467113,114683400.0,10,10,20,0.25
2025-09-01,FLMC,195000.0,XL,0.961233102067091,460921500.0,8,10,18,0.2777777777777778
2025-09-01,FMII,0.0,CC,0.9871575030099602,5229400.0,3,7,10,0.5
2025-09-01,FOLK,-1678100.0,XL,0.6845008427879936,278188000.0,10,10,20,0.25
2025-09-01,FOOD,0.0,PD,0.9892793967873925,4295500.0,5,9,14,0.2857142857142857
