symbol,date,close,volume,ret_1,vol_ratio,ret_1_lag1,ret_1_lag2,ret_1_lag3,vol_ratio_lag1,vol_ratio_lag2,vol_ratio_lag3,is_price_lt_500,top_buyer,top_buyer_concentration,top_buyer_net_value,total_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio,price_source_date,broker_source_date,age_price_days,age_broker_days,is_market_closed
AGAR,2025-09-08,250.0,49800.0,0.0,1.080650994575045,0.0,0.0,0.0,1.0873400970445524,1.1116121758737316,1.154566744730679,1,,,,,,,,,2025-09-08,,0,,0
AGII,2025-09-08,805.0,914500.0,-0.030120481927710885,1.6980256235687319,0.0,0.0,0.0,1.0438516983900903,1.0554222125245472,1.0752871433864395,0,,,,,,,,,2025-09-08,,0,,0
AGRO,2025-09-08,226.0,10400800.0,-0.025862068965517238,1.3329175406145475,0.0,0.0,0.0,1.0202540543805982,1.0254464162503796,1.034218803640851,1,,,,,,,,,2025-09-08,,0,,0
AGRS,2025-09-08,75.0,19776100.0,-0.025974025974025983,1.0564607461857345,0.0,0.0,0.0,1.1770592106471751,1.231574618079749,1.334593981968368,1,,,,,,,,,2025-09-08,,0,,0
AHAP,2025-09-08,77.0,7764700.0,0.0,0.8052635399778064,0.0,0.0,0.0,0.9776322172733425,0.9721957514393488,0.9632681028519349,1,,,,,,,,,2025-09-08,,0,,0
AIMS,2025-09-08,320.0,41000.0,0.0,1.1268896014658725,0.0,0.0,0.0,1.1759729272419628,1.2300884955752212,1.3322683706070289,1,,,,,,,,,2025-09-08,,0,,0
AISA,2025-09-08,121.0,6984000.0,-0.016260162601625994,0.38166819531895396,0.0,0.0,0.0,1.1490433109582259,1.1935146549198299,1.2758106758106758,1,,,,,,,,,2025-09-08,,0,,0
AKKU,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
AKPI,2025-09-08,555.0,124800.0,0.0,3.0060216780409474,0.0,0.0,0.0,1.1504424778761062,1.1954022988505748,1.2786885245901638,0,,,,,,,,,2025-09-08,,0,,0
AKRA,2025-09-08,1220.0,16725500.0,-0.008130081300813052,0.9035861438059154,0.0,0.0,0.0,0.9783241268114905,0.9730511932438203,0.964388156554178,0,,,,,,,,,2025-09-08,,0,,0
AKSI,2025-09-08,242.0,66500.0,-0.016260162601625994,0.3425774877650897,0.0,0.0,0.0,1.1500637406665453,1.194891201513718,1.2779089376053963,1,,,,,,,,,2025-09-08,,0,,0
ALDO,2025-09-08,498.0,72000.0,-0.0040000000000000036,1.2539912917271407,0.0,0.0,0.0,0.7027522935779816,0.6541417591801879,0.5865237366003063,1,,,,,,,,,2025-09-08,,0,,0
ALII,2025-09-08,535.0,2440200.0,0.0,1.1051380177079324,0.0,0.0,0.0,1.0701695950259527,1.08927814663088,1.122688667799078,0,,,,,,,,,2025-09-08,,0,,0
ALKA,2025-09-08,312.0,9900.0,-0.012658227848101222,0.5076923076923077,0.0,0.0,0.0,0.48552754435107376,0.4301964839710445,0.36152954808806487,1,,,,,,,,,2025-09-08,,0,,0
ALMI,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
ALTO,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
AMAG,2025-09-08,372.0,969200.0,0.00540540540540535,4.304685765045525,0.0,0.0,0.0,0.9313597065758449,0.9156471345782357,0.8906054279749479,1,,,,,,,,,2025-09-08,,0,,0
AMAN,2025-09-08,121.0,1956300.0,-0.016260162601625994,0.6946594702080818,0.0,0.0,0.0,0.7709374937252776,0.7291805146709714,0.668805341849325,1,,,,,,,,,2025-09-08,,0,,0
AMAR,2025-09-08,204.0,1332300.0,-0.02857142857142858,1.4501487555329802,0.0,0.0,0.0,1.1354991507380205,1.1753126160703231,1.248257725180802,1,,,,,,,,,2025-09-08,,0,,0
AMFG,2025-09-08,3210.0,22900.0,-0.036036036036036,1.3339805825242717,0.0,0.0,0.0,0.4681647940074906,0.4132231404958678,0.3456221198156682,0,,,,,,,,,2025-09-08,,0,,0
AMIN,2025-09-08,220.0,215700.0,0.00917431192660545,0.3218442256042972,0.0,0.0,0.0,0.7707265799500722,0.7289446705396253,0.6685408198153706,1,,,,,,,,,2025-09-08,,0,,0
AMMN,2025-09-08,8100.0,22209700.0,0.003095975232198178,0.8747793492567294,0.0,0.0,0.0,0.982191574485221,0.9778381350866706,0.9706675341640381,0,,,,,,,,,2025-09-08,,0,,0
AMMS,2025-09-08,214.0,5421300.0,0.09183673469387754,0.6701291316780525,0.0,0.0,0.0,1.0156012644283285,1.0195779406928385,1.0262753936231297,1,,,,,,,,,2025-09-08,,0,,0
AMOR,2025-09-08,474.0,75200.0,-0.008368200836820106,0.9020391843262694,0.0,0.0,0.0,0.9658823529411765,0.957713619130942,0.9444018404907976,1,,,,,,,,,2025-09-08,,0,,0
AMRT,2025-09-08,2080.0,21888800.0,0.0,0.8961564286065211,0.0,0.0,0.0,1.0117565520959007,1.014739010104911,1.0197490405760854,0,,,,,,,,,2025-09-08,,0,,0
ANDI,2025-09-08,28.0,29904600.0,-0.09677419354838712,1.8555518900656376,0.0,0.0,0.0,1.1100472953044551,1.1414506854692827,1.197933524883064,1,,,,,,,,,2025-09-08,,0,,0
ANJT,2025-09-08,1795.0,2028100.0,0.0,1.7673047317512416,0.0,0.0,0.0,0.939307845922632,0.9252687081727844,0.9027800679352307,0,,,,,,,,,2025-09-08,,0,,0
ANTM,2025-09-08,3610.0,400454400.0,0.06489675516224191,1.7623587284428457,0.0,0.0,0.0,0.7398095490110695,0.6946257990314357,0.630451280367492,0,,,,,,,,,2025-09-08,,0,,0
APEX,2025-09-08,120.0,16951500.0,-0.040000000000000036,0.6954532867003764,0.0,0.0,0.0,0.9003611839408494,0.878478543440407,0.8442791974993775,1,,,,,,,,,2025-09-08,,0,,0
APIC,2025-09-08,1125.0,3867300.0,-0.013157894736842146,0.8415131700629943,0.0,0.0,0.0,0.895784296356289,0.8730382231723486,0.8375908810034052,0,,,,,,,,,2025-09-08,,0,,0
APII,2025-09-08,176.0,500.0,0.0,0.008443568815085843,0.0,0.0,0.0,0.8610484780157835,0.8321416411304052,0.7880481513327602,1,,,,,,,,,2025-09-08,,0,,0
APLI,2025-09-08,472.0,2800.0,-0.01666666666666672,0.27450980392156865,0.0,0.0,0.0,0.8304794520547946,0.7967145790554415,0.7461538461538462,1,,,,,,,,,2025-09-08,,0,,0
APLN,2025-09-08,104.0,40021000.0,0.009708737864077666,1.9586309501961274,0.0,0.0,0.0,0.9319321513383121,0.9163388478340143,0.8914781514081449,1,,,,,,,,,2025-09-08,,0,,0
ARCI,2025-09-08,890.0,160322900.0,0.04705882352941182,1.0568890522790901,0.0,0.0,0.0,0.7194516030430105,0.672298534042473,0.6060927107675714,0,,,,,,,,,2025-09-08,,0,,0
AREA,2025-09-08,520.0,2854300.0,0.009708737864077666,1.90022746185853,0.0,0.0,0.0,1.0000487155337598,1.0000608951588348,1.0000811951932445,0,,,,,,,,,2025-09-08,,0,,0
ARGO,2025-09-08,1305.0,32700.0,-0.033333333333333326,0.8281975517095821,0.0,0.0,0.0,0.9353574926542605,0.9204819277108434,0.8967136150234741,0,,,,,,,,,2025-09-08,,0,,0
ARII,2025-09-08,264.0,41900.0,0.023255813953488413,0.3950345694531741,0.0,0.0,0.0,0.56013456686291,0.5046410304982004,0.433123780619987,1,,,,,,,,,2025-09-08,,0,,0
ARKA,2025-09-08,37.0,14474000.0,-0.05128205128205132,1.089662112396657,0.0,0.0,0.0,0.9903701239265854,0.9879915648438292,0.9840525876142865,1,,,,,,,,,2025-09-08,,0,,0
ARKO,2025-09-08,1310.0,656000.0,-0.03321033210332103,0.8449434343000665,0.0,0.0,0.0,0.686979986507758,0.6371220020855057,0.5683720930232559,0,,,,,,,,,2025-09-08,,0,,0
ARMY,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
ARNA,2025-09-08,565.0,1255500.0,-0.00877192982456143,1.0904905977214492,0.0,0.0,0.0,0.5511817988818909,0.49557592507903686,0.42424311197857567,0,,,,,,,,,2025-09-08,,0,,0
ARTA,2025-09-08,3290.0,3900.0,-0.014970059880239472,1.04,0.0,0.0,0.0,0.9139784946236559,0.8947368421052632,0.8644067796610169,0,,,,,,,,,2025-09-08,,0,,0
ARTI,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
ARTO,2025-09-08,2000.0,11045100.0,-0.07834101382488479,1.9738843201672738,0.0,0.0,0.0,1.0137558481219429,1.017254146507135,1.0231386076516442,0,,,,,,,,,2025-09-08,,0,,0
ASBI,2025-09-08,438.0,3200.0,-0.013513513513513487,0.1307901907356948,0.0,0.0,0.0,0.2576601671309192,0.2173274596182085,0.17236024844720496,1,,,,,,,,,2025-09-08,,0,,0
ASDM,2025-09-08,540.0,4300.0,0.0,0.3654390934844193,0.0,0.0,0.0,1.2217194570135748,1.2934131736526946,1.4336283185840708,0,,,,,,,,,2025-09-08,,0,,0
ASGR,2025-09-08,1215.0,2228500.0,0.025316455696202445,2.421229900043459,0.0,0.0,0.0,1.0668204863535626,1.0849446181158582,1.1165598686649367,0,,,,,,,,,2025-09-08,,0,,0
ASHA,2025-09-08,46.0,24541700.0,0.09523809523809534,2.8523980450687962,0.0,0.0,0.0,1.075711922486116,1.0964658060145283,1.1328943274914447,1,,,,,,,,,2025-09-08,,0,,0
ASII,2025-09-08,5425.0,57081800.0,-0.013636363636363669,1.627011491522686,0.0,0.0,0.0,0.8795199098951123,0.853803334234991,0.8141290182450044,0,,,,,,,,,2025-09-08,,0,,0
ASJT,2025-09-08,109.0,40400.0,-0.009090909090909038,0.36566601297329915,0.0,0.0,0.0,0.4963855421686747,0.44087747458533977,0.37161755862898377,1,,,,,,,,,2025-09-08,,0,,0
ASLC,2025-09-08,97.0,143400100.0,-0.03960396039603964,0.5781859931113662,0.0,0.0,0.0,1.1351934560439128,1.174903264246606,1.2476421596939942,1,,,,,,,,,2025-09-08,,0,,0
ASLI,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
ASMI,2025-09-08,31.0,1807100.0,0.06896551724137923,0.5822468048544732,0.0,0.0,0.0,0.6755318199929824,0.6248461469700408,0.5553934790934946,1,,,,,,,,,2025-09-08,,0,,0
ASPI,2025-09-08,490.0,17205100.0,0.16113744075829395,2.9848028358787237,0.0,0.0,0.0,0.8429371184617066,0.8110891198737734,0.7630402513867067,1,,,,,,,,,2025-09-08,,0,,0
ASPR,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
ASRI,2025-09-08,169.0,54870700.0,-0.023121387283236983,1.824007313221973,0.0,0.0,0.0,0.8494216485186386,0.8186055788735811,0.7719309244753205,1,,,,,,,,,2025-09-08,,0,,0
ASRM,2025-09-08,276.0,7400.0,0.0,0.19654714475431606,0.0,0.0,0.0,1.137299771167048,1.1777251184834123,1.251889168765743,1,,,,,,,,,2025-09-08,,0,,0
ASSA,2025-09-08,850.0,12474800.0,0.011904761904761862,1.9644735598878775,0.0,0.0,0.0,0.8184333343739268,0.7828963637975522,0.7300632360619597,0,,,,,,,,,2025-09-08,,0,,0
ATAP,2025-09-08,53.0,6650500.0,-0.07017543859649122,1.7427858892999246,0.0,0.0,0.0,0.4466440143792781,0.39236467852701024,0.3262785538701361,1,,,,,,,,,2025-09-08,,0,,0
ATIC,2025-09-08,446.0,381500.0,-0.026200873362445365,0.8449300505703,0.0,0.0,0.0,0.8635504382196254,0.8350643955130869,0.7915463376214229,1,,,,,,,,,2025-09-08,,0,,0
ATLA,2025-09-08,63.0,1128839900.0,-0.015625,3.547928818893876,0.0,0.0,0.0,0.9008253689601643,0.8790309757861205,0.8449596605729215,1,,,,,,,,,2025-09-08,,0,,0
AUTO,2025-09-08,2390.0,4608300.0,0.00843881856540074,1.5454240584862,0.0,0.0,0.0,0.9392009395397158,0.9251390433815351,0.902615490359223,0,,,,,,,,,2025-09-08,,0,,0
AVIA,2025-09-08,424.0,4972400.0,0.0,0.7143106829124637,0.0,0.0,0.0,0.4420113985046597,0.3879003983113507,0.3221675267177085,1,,,,,,,,,2025-09-08,,0,,0
AWAN,2025-09-08,256.0,17298600.0,0.0,0.9069719279082468,0.0,0.0,0.0,0.9949052336396644,0.9936396431825688,0.9915374658224081,1,,,,,,,,,2025-09-08,,0,,0
AXIO,2025-09-08,127.0,718400.0,0.0,0.5317148989712086,0.0,0.0,0.0,0.983054059175442,0.9789069344295438,0.9720722730314522,1,,,,,,,,,2025-09-08,,0,,0
AYAM,2025-09-08,172.0,84243800.0,0.005847953216374213,0.8334792098002602,0.0,0.0,0.0,0.9936616894425068,0.9920896463726109,0.9894805992235113,1,,,,,,,,,2025-09-08,,0,,0
AYLS,2025-09-08,104.0,2712100.0,-0.00952380952380949,1.5082024950414297,0.0,0.0,0.0,0.9888824235821376,0.9861415475786289,0.9816070294738136,1,,,,,,,,,2025-09-08,,0,,0
BABP,2025-09-08,59.0,70630300.0,-0.032786885245901676,0.6494798956802827,0.0,0.0,0.0,1.1632000478462485,1.2126772960297783,1.3052065635986014,1,,,,,,,,,2025-09-08,,0,,0
BABY,2025-09-08,308.0,8632000.0,0.013157894736842035,0.9864203409199123,0.0,0.0,0.0,0.9987691746632326,0.9984619415993529,0.997950306315334,1,,,,,,,,,2025-09-08,,0,,0
BACA,2025-09-08,135.0,3348000.0,-0.007352941176470562,1.3255031342791157,0.0,0.0,0.0,0.9419835690691962,0.9285162690710246,0.9069065804136881,1,,,,,,,,,2025-09-08,,0,,0
BAIK,2025-09-08,101.0,2185600.0,-0.03809523809523807,1.092435854715095,0.0,0.0,0.0,0.7771632852603275,0.7361528164682899,0.6766427241287577,1,,,,,,,,,2025-09-08,,0,,0
BAJA,2025-09-08,121.0,518900.0,-0.008196721311475419,0.4922760692544866,0.0,0.0,0.0,0.7724438473198292,0.7308656059649195,0.6706964454858168,1,,,,,,,,,2025-09-08,,0,,0
BALI,2025-09-08,1390.0,20500.0,-0.027972027972028024,0.10212553968781135,0.0,0.0,0.0,0.4147309738998226,0.36179423413465966,0.2983291139240506,0,,,,,,,,,2025-09-08,,0,,0
BANK,2025-09-08,815.0,4570300.0,0.006172839506172867,0.6713115175491638,0.0,0.0,0.0,0.9839764263544096,0.9800504487190487,0.973576311865886,0,,,,,,,,,2025-09-08,,0,,0
BAPA,2025-09-08,88.0,501489300.0,0.20547945205479445,2.044650854317387,0.0,0.0,0.0,1.1530513309532944,1.1989256214734227,1.2840704595328336,1,,,,,,,,,2025-09-08,,0,,0
BAPI,2025-09-08,25.0,45426700.0,0.08695652173913038,1.9724768185657002,0.0,0.0,0.0,1.0054714031588594,1.0068486218413684,1.0091523895401262,1,,,,,,,,,2025-09-08,,0,,0
BATA,2025-09-08,52.0,17800.0,0.019607843137254832,0.4597503228583728,0.0,0.0,0.0,0.18181818181818182,0.1509433962264151,0.11764705882352941,1,,,,,,,,,2025-09-08,,0,,0
BATR,2025-09-08,117.0,108066600.0,0.125,0.6768765406284329,0.0,0.0,0.0,1.2270934950285475,1.3009529850916168,1.4460136980634737,1,,,,,,,,,2025-09-08,,0,,0
BAUT,2025-09-08,37.0,9062300.0,-0.02631578947368418,0.8039988643958527,0.0,0.0,0.0,0.44646378756601424,0.3921908308069587,0.32611827212691524,1,,,,,,,,,2025-09-08,,0,,0
BAYU,2025-09-08,1325.0,191700.0,0.0037878787878788955,1.289172831203766,0.0,0.0,0.0,0.6852248394004282,0.6352357320099256,0.5663716814159292,0,,,,,,,,,2025-09-08,,0,,0
BBCA,2025-09-08,7700.0,321191900.0,-0.03749999999999998,2.0334954866699912,0.0,0.0,0.0,0.8262795966046296,0.7918878283580677,0.7405175872819694,0,,,,,,,,,2025-09-08,,0,,0
BBHI,2025-09-08,1535.0,1599600.0,-0.022292993630573243,0.6718891105743988,0.0,0.0,0.0,1.1111242500926297,1.1428745185485505,1.2000255424217052,0,,,,,,,,,2025-09-08,,0,,0
BBKP,2025-09-08,75.0,285173400.0,-0.038461538461538436,1.5111016987172807,0.0,0.0,0.0,1.007910382678278,1.0099075715183783,1.013253866568144,1,,,,,,,,,2025-09-08,,0,,0
BBLD,2025-09-08,905.0,135800.0,0.0,1.227293267058292,0.0,0.0,0.0,1.2204128006059458,1.2915831663326653,1.430632630410655,0,,,,,,,,,2025-09-08,,0,,0
BBMD,2025-09-08,2090.0,900.0,-0.018779342723004744,0.17704918032786887,0.0,0.0,0.0,1.2162162162162162,1.2857142857142858,1.4210526315789473,0,,,,,,,,,2025-09-08,,0,,0
BBNI,2025-09-08,4180.0,55687200.0,-0.04347826086956519,2.1580547465834248,0.0,0.0,0.0,0.8748432754448556,0.8483006429669151,0.8074697617403582,0,,,,,,,,,2025-09-08,,0,,0
BBRI,2025-09-08,3900.0,143993900.0,-0.025000000000000022,1.4254182641431734,0.0,0.0,0.0,0.9456745166767904,0.933003056184477,0.9126220924991533,0,,,,,,,,,2025-09-08,,0,,0
BBRM,2025-09-08,87.0,7574300.0,0.0,0.6635091709967865,0.0,0.0,0.0,0.953941968653355,0.9430828339709755,0.925523443472352,1,,,,,,,,,2025-09-08,,0,,0
BBSI,2025-09-08,4050.0,22300.0,0.012499999999999956,1.6662515566625156,0.0,0.0,0.0,1.0258620689655173,1.032537960954447,1.043859649122807,0,,,,,,,,,2025-09-08,,0,,0
BBSS,2025-09-08,274.0,550700.0,0.04580152671755733,3.7887856897144823,0.0,0.0,0.0,1.2056627255756067,1.2710127101271014,1.397235576923077,1,,,,,,,,,2025-09-08,,0,,0
BBTN,2025-09-08,1155.0,59151800.0,-0.09765625,3.0344319312729353,0.0,0.0,0.0,0.9574048511141786,0.9473170731707317,0.9309683604985618,0,,,,,,,,,2025-09-08,,0,,0
BBYB,2025-09-08,308.0,66654500.0,-0.03749999999999998,1.5858822782978,0.0,0.0,0.0,0.8033742083277187,0.7657334708488156,0.7102693583974152,1,,,,,,,,,2025-09-08,,0,,0
BCAP,2025-09-08,70.0,161067200.0,-0.06666666666666665,0.49732413842506346,0.0,0.0,0.0,1.2235618922365583,1.2959957052877011,1.4378627739113032,1,,,,,,,,,2025-09-08,,0,,0
BCIC,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
BCIP,2025-09-08,94.0,19110600.0,0.0,2.6574795758734573,0.0,0.0,0.0,1.0589135870266133,1.074742825776009,1.102203425305109,1,,,,,,,,,2025-09-08,,0,,0
BDKR,2025-09-08,160.0,39411000.0,0.019108280254777066,1.7468059880106819,0.0,0.0,0.0,0.7776718303034093,0.7367232475056921,0.6772854128377919,1,,,,,,,,,2025-09-08,,0,,0
BDMN,2025-09-08,2510.0,926200.0,-0.011811023622047223,1.930186516619777,0.0,0.0,0.0,0.9588304572686773,0.9490623416117587,0.9332170446050336,0,,,,,,,,,2025-09-08,,0,,0
BEBS,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
BEEF,2025-09-08,326.0,26523800.0,0.012422360248447228,0.9381190672263607,0.0,0.0,0.0,1.09657516778289,1.1237056840262456,1.1720348065067407,1,,,,,,,,,2025-09-08,,0,,0
BEER,2025-09-08,105.0,1762700.0,-0.01869158878504673,1.047667161961367,0.0,0.0,0.0,1.0209065924174598,1.0262705474287437,1.035336835912936,1,,,,,,,,,2025-09-08,,0,,0
BEKS,2025-09-08,26.0,143623500.0,0.0,0.838625055118216,0.0,0.0,0.0,0.7717238013504527,0.73005997252207,0.669792075439216,1,,,,,,,,,2025-09-08,,0,,0
BELI,2025-09-08,360.0,961400.0,-0.021739130434782594,2.290865766481334,0.0,0.0,0.0,0.8152383399717332,0.7792447037150753,0.7258341277407054,1,,,,,,,,,2025-09-08,,0,,0
BELL,2025-09-08,65.0,92055700.0,-0.08450704225352113,0.2630154841432864,0.0,0.0,0.0,0.8434950619056534,0.8117349306385039,0.7638024878537476,1,,,,,,,,,2025-09-08,,0,,0
BESS,2025-09-08,1040.0,60100.0,0.0,0.6193747852971487,0.0,0.0,0.0,1.0218348975292089,1.0274434280211844,1.0369290573372205,0,,,,,,,,,2025-09-08,,0,,0
BEST,2025-09-08,115.0,92922700.0,-0.025423728813559365,2.9945489320493683,0.0,0.0,0.0,0.7660597677485765,0.7237322453569163,0.6627043021724208,1,,,,,,,,,2025-09-08,,0,,0
BFIN,2025-09-08,760.0,15280300.0,0.0,1.3971794840534477,0.0,0.0,0.0,0.8236274531227341,0.7888448110201014,0.7369729252518908,0,,,,,,,,,2025-09-08,,0,,0
BGTG,2025-09-08,104.0,44930100.0,-0.054545454545454564,1.4060399394149283,0.0,0.0,0.0,1.0204440999098776,1.025686408764122,1.0345443181778942,1,,,,,,,,,2025-09-08,,0,,0
BHAT,2025-09-08,895.0,1571300.0,0.0,1.0861395606041406,0.0,0.0,0.0,0.974848075624578,0.9687565527364227,0.9587714443829551,0,,,,,,,,,2025-09-08,,0,,0
BHIT,2025-09-08,37.0,17519300.0,0.0,0.9428660613856165,0.0,0.0,0.0,0.9896281744160926,0.9870687481921988,0.9828323307409788,1,,,,,,,,,2025-09-08,,0,,0
BIKA,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
BIKE,2025-09-08,1025.0,10512600.0,0.02499999999999991,1.1647234789031482,0.0,0.0,0.0,0.9918336296812275,0.989812835141717,0.9864630811303555,0,,,,,,,,,2025-09-08,,0,,0
BIMA,2025-09-08,76.0,253200.0,0.0,1.368895296449811,0.0,0.0,0.0,0.9461825823021247,0.9336213102951764,0.9134109691960932,1,,,,,,,,,2025-09-08,,0,,0
BINA,2025-09-08,4500.0,1500.0,0.020408163265306145,0.2631578947368421,0.0,0.0,0.0,1.039755351681957,1.05019305019305,1.068062827225131,0,,,,,,,,,2025-09-08,,0,,0
BINO,2025-09-08,122.0,7772600.0,0.016666666666666607,4.163930035089599,0.0,0.0,0.0,0.833017243894611,0.7996358925883136,0.7495733601715311,1,,,,,,,,,2025-09-08,,0,,0
BIPI,2025-09-08,79.0,275737900.0,-0.024691358024691357,2.678088824182431,0.0,0.0,0.0,0.8053269587748076,0.767952067643952,0.7128162240008695,1,,,,,,,,,2025-09-08,,0,,0
BIPP,2025-09-08,49.0,60200.0,0.0,0.8055307760927743,0.0,0.0,0.0,0.6053580628541989,0.5509964830011723,0.47926580557443915,1,,,,,,,,,2025-09-08,,0,,0
BIRD,2025-09-08,1780.0,1034600.0,-0.005586592178770999,1.0977770704016128,0.0,0.0,0.0,0.9480314278911712,0.9358724393045058,0.916286043024999,0,,,,,,,,,2025-09-08,,0,,0
BISI,2025-09-08,890.0,75800.0,0.0,0.7766393442622951,0.0,0.0,0.0,0.6355433503334641,0.5824719101123595,0.5113098369279326,0,,,,,,,,,2025-09-08,,0,,0
BJBR,2025-09-08,765.0,13824400.0,-0.012903225806451646,1.7200802946348583,0.0,0.0,0.0,1.0548433048433048,1.0695071312511284,1.0948743223262691,0,,,,,,,,,2025-09-08,,0,,0
BJTM,2025-09-08,515.0,7411700.0,0.0,1.8559409039689496,0.0,0.0,0.0,0.991492087278616,0.9893876812686545,0.9859001191680269,0,,,,,,,,,2025-09-08,,0,,0
BKDP,2025-09-08,40.0,604100.0,-0.04761904761904767,0.3042916148964035,0.0,0.0,0.0,1.048596064558921,1.0614921498192724,1.0837052721373406,1,,,,,,,,,2025-09-08,,0,,0
BKSL,2025-09-08,128.0,263670500.0,-0.03759398496240607,1.1125922798189385,0.0,0.0,0.0,0.934427030600437,0.9193558080335632,0.895289183766516,1,,,,,,,,,2025-09-08,,0,,0
BKSW,2025-09-08,69.0,41478400.0,0.014705882352941124,3.0054198185665015,0.0,0.0,0.0,0.9640371847234858,0.9554470433419364,0.941465354957112,1,,,,,,,,,2025-09-08,,0,,0
BLES,2025-09-08,158.0,5872700.0,0.0,1.2121155830753354,0.0,0.0,0.0,0.9422648325451669,0.9288578910744355,0.9073411696335296,1,,,,,,,,,2025-09-08,,0,,0
BLOG,2025-09-08,,,,,,,,,,,0,,,,,,,,,2025-09-08,,0,,0
BLTA,2025-09-08,38.0,25863700.0,-0.07317073170731703,0.9391577475784562,0.0,0.0,0.0,1.0334981682090638,1.042226336491995,1.057105568303578,1,,,,,,,,,2025-09-08,,0,,0
