date,symbol,total_net_value,top_buyer,top_buyer_concentration,top_buyer_net_value,num_buyers,num_sellers,num_brokers,retail_broker_ratio
2025-09-02,BELI,0.0,NI,0.5451480153989114,4543200.0,9,5,14,0.35714285714285715
2025-09-02,BELL,-112675800.0,XL,0.5103703749432507,686318200.0,10,10,20,0.25
2025-09-02,BESS,2109500.0,XL,1.0,24980000.0,1,10,11,0.36363636363636365
2025-09-02,BEST,-91966300.0,PD,0.3988417447099907,310720600.0,10,9,19,0.2631578947368421
2025-09-02,BFIN,-142115500.0,XL,0.4973052371095058,1068383500.0,10,10,20,0.25
2025-09-02,BGTG,-75667200.0,KK,0.5067029486702838,323480400.0,10,10,20,0.25
2025-09-02,BHAT,-6494000.0,BR,0.5260559817314134,216311500.0,10,10,20,0.15
2025-09-02,BHIT,3047000.0,CP,0.90571263676732,332958800.0,10,10,20,0.25
2025-09-02,BIKE,91211500.0,CP,0.4219642516820004,828857000.0,10,10,20,0.15
2025-09-02,BIMA,0.0,YP,0.8962656817915348,1683800.0,3,6,9,0.4444444444444444
2025-09-02,BINA,0.0,RS,1.0,24255000.0,1,3,4,0.5
2025-09-02,BINO,0.0,YP,0.8072058946136887,41131200.0,7,8,15,0.3333333333333333
2025-09-02,BIPI,-94339800.0,FS,0.7190470862134923,3815100000.0,10,10,20,0.15
2025-09-02,BIPP,14600.0,YP,0.9882626712119047,18365600.0,3,10,13,0.3076923076923077
2025-09-02,BIRD,-17340500.0,CC,0.48603222686659886,173443500.0,10,10,20,0.25
2025-09-02,BISI,0.0,CC,0.7863603063603064,25225500.0,9,6,15,0.3333333333333333
2025-09-02,BJBR,-560055500.0,XL,0.3450376520823742,354770500.0,10,6,16,0.3125
2025-09-02,BJTM,-102407000.0,KK,0.5505904105680236,381388000.0,10,10,20,0.2
2025-09-02,BKDP,-688000.0,YB,0.6314083080040527,16400000.0,10,3,13,0.3076923076923077
2025-09-02,BKSL,-261059100.0,AO,0.381087956807566,1801540000.0,10,10,20,0.25
2025-09-02,BKSW,-255500.0,XA,0.4003827974331198,12416800.0,10,10,20,0.25
2025-09-02,BLES,8557100.0,CC,0.6721631792084595,66960700.0,10,10,20,0.15
2025-09-02,BLTA,-11880000.0,XL,0.5580470969180505,278584000.0,10,10,20,0.25
2025-09-02,BLUE,0.0,YB,0.926253081347576,20132000.0,6,4,10,0.5
2025-09-02,BMAS,-77000.0,CC,0.6130158880496295,15364000.0,10,4,14,0.35714285714285715
2025-09-02,BMBL,2638000.0,XL,0.6431612361713273,82790600.0,10,10,20,0.25
2025-09-02,BMHS,-1746400.0,CC,0.6045121892475207,108026800.0,10,7,17,0.29411764705882354
2025-09-02,BMRI,-122740512000.0,XL,0.32066114143669905,46602544000.0,10,10,20,0.25
2025-09-02,BMSR,-1438200.0,EP,0.5503797311308632,16434600.0,10,3,13,0.3076923076923077
2025-09-02,BMTR,67822300.0,YP,0.5957640932492934,338306600.0,10,10,20,0.25
2025-09-02,BNBA,-38456000.0,YP,0.4566582713222667,109491000.0,10,10,20,0.25
2025-09-02,BNBR,-189480400.0,YP,0.4005610974557499,242921700.0,10,7,17,0.23529411764705882
2025-09-02,BNGA,-445548000.0,BK,0.7141047515968627,4305632000.0,10,9,19,0.2631578947368421
2025-09-02,BNII,0.0,MG,0.5920565379357611,21000000.0,9,10,19,0.2631578947368421
2025-09-02,BNLI,0.0,CC,0.8842204404650509,78731000.0,10,9,19,0.2631578947368421
2025-09-02,BOAT,56287300.0,IF,0.5299462767421508,233900700.0,10,10,20,0.3
2025-09-02,BOBA,0.0,DR,0.5828840827889474,1807600.0,10,5,15,0.26666666666666666
2025-09-02,BOGA,4981000.0,ZP,0.5286976129964619,53250000.0,10,10,20,0.1
2025-09-02,BOLA,-48639700.0,RF,0.457402883833958,195448500.0,10,9,19,0.2631578947368421
2025-09-02,BOLT,0.0,XL,1.0,1182500.0,2,1,3,0.6666666666666666
2025-09-02,BPII,-289000.0,SH,0.4505800606079158,13167500.0,10,6,16,0.1875
2025-09-02,BPTR,46700.0,XL,1.0,18001000.0,2,10,12,0.4166666666666667
2025-09-02,BRAM,0.0,XL,0.8015488867376573,1045000.0,3,2,5,0.8
2025-09-02,BREN,-22858740000.0,XL,0.35578944506676213,19594965000.0,10,10,20,0.2
2025-09-02,BRIS,1420236000.0,KZ,0.9321222791222866,11139752000.0,10,10,20,0.2
2025-09-02,BRMS,83400154200.0,AK,0.6943673113356387,143174191700.0,10,10,20,0.3
2025-09-02,BRNA,0.0,SQ,0.6607517724878204,4924500.0,5,3,8,0.5
2025-09-02,BRPT,22778164000.0,BB,0.6803749452175774,60978768000.0,10,10,20,0.15
2025-09-02,BSBK,97557800.0,YP,0.7144440091038697,3197287700.0,10,10,20,0.2
2025-09-02,BSDE,6042435500.0,NI,0.5948562172406534,18139459500.0,10,10,20,0.25
2025-09-02,BSIM,0.0,YP,0.6375589538373588,3559500.0,5,7,12,0.3333333333333333
2025-09-02,BSML,3134800.0,BR,0.7493434142789759,940722000.0,10,10,20,0.3
2025-09-02,BSSR,-1954000.0,XL,0.7498288042110882,239843000.0,10,10,20,0.2
2025-09-02,BSWD,0.0,XC,1.0,141000.0,1,1,2,0.5
2025-09-02,BTEK,-689883200.0,XL,0.7221542267514325,6071597700.0,10,10,20,0.25
2025-09-02,BTON,0.0,XC,0.7655677655677655,265800.0,5,3,8,0.375
2025-09-02,BTPN,0.0,XL,0.6445143948503926,10167000.0,8,9,17,0.29411764705882354
2025-09-02,BTPS,1340488000.0,YU,0.5286590578092076,3141369000.0,10,10,20,0.25
2025-09-02,BUAH,-596500.0,XL,0.8039000181438691,170976000.0,10,8,18,0.2777777777777778
2025-09-02,BUDI,-42600.0,PD,0.6861214794706482,3504000.0,10,2,12,0.3333333333333333
2025-09-02,BUKA,1165743800.0,YU,0.6145776985332247,5993525600.0,10,10,20,0.25
2025-09-02,BUKK,0.0,XL,0.9880169991407538,15072000.0,3,5,8,0.625
2025-09-02,BULL,-318366700.0,KI,0.8071841432384054,5296004300.0,10,10,20,0.25
2025-09-02,BUMI,10819476400.0,AK,0.7444112481483735,35033342700.0,10,10,20,0.2
2025-09-02,BUVA,3553959400.0,YJ,0.41504754974258734,6195278000.0,10,10,20,0.25
2025-09-02,BVIC,28458200.0,XL,0.661874033474652,208486400.0,10,10,20,0.3
2025-09-02,BYAN,0.0,OD,0.8646187233405672,256315000.0,6,9,15,0.3333333333333333
2025-09-02,CAKK,0.0,AZ,0.9432720505379124,49993600.0,9,9,18,0.2777777777777778
2025-09-02,CAMP,2770400.0,AH,0.5958497262262027,84208000.0,9,10,19,0.2631578947368421
2025-09-02,CANI,0.0,SQ,1.0,123000.0,2,4,6,0.5
2025-09-02,CARE,-26578200.0,CC,0.36580419345407716,243770800.0,10,10,20,0.2
2025-09-02,CARS,-446451400.0,CP,0.3805068694268854,657521400.0,10,10,20,0.25
2025-09-02,CASA,-2929500.0,PO,0.6942675306856528,1029385000.0,10,10,20,0.1
2025-09-02,CASH,30400.0,LG,0.8807114777810828,102002500.0,10,10,20,0.2
2025-09-02,CASS,0.0,XL,0.779998921629418,44173000.0,9,7,16,0.3125
2025-09-02,CBPE,0.0,XL,0.9775664766972533,3255900.0,5,5,10,0.5
2025-09-02,CBRE,39904000.0,CP,0.795070606156253,932152800.0,6,10,16,0.3125
2025-09-02,CBUT,-99500.0,XL,0.7777758169773162,88857000.0,10,10,20,0.25
2025-09-02,CCSI,1966800.0,XL,0.8216187859325926,146579800.0,10,10,20,0.25
2025-09-02,CEKA,0.0,CC,0.9058840572711688,31650000.0,4,5,9,0.5555555555555556
2025-09-02,CENT,-31520500.0,XL,0.48962197530095364,577323300.0,10,10,20,0.25
2025-09-02,CFIN,-19519200.0,NI,0.45610525971477167,68986600.0,10,7,17,0.29411764705882354
2025-09-02,CGAS,-36731600.0,OD,0.5250391686399035,280821700.0,10,10,20,0.2
2025-09-02,CHEM,-168380200.0,XL,0.7455861472421157,1608610200.0,10,10,20,0.25
2025-09-02,CHIP,0.0,CC,0.6414346661684106,27610500.0,5,7,12,0.3333333333333333
2025-09-02,CINT,-250800.0,YP,0.5597386792281471,5626500.0,10,5,15,0.26666666666666666
2025-09-02,CITA,1228000.0,CC,0.6964620448666823,403158000.0,8,10,18,0.3333333333333333
2025-09-02,CITY,-857900.0,PD,0.5521855730719021,31257100.0,10,9,19,0.3157894736842105
2025-09-02,CLAY,-3500.0,SH,0.5363108004651896,119812000.0,10,7,17,0.23529411764705882
2025-09-02,CLEO,-137025000.0,SQ,0.5032868540664536,732792000.0,10,10,20,0.2
2025-09-02,CLPI,0.0,XL,0.820491029272899,74854500.0,9,6,15,0.3333333333333333
2025-09-02,CMNP,270500.0,RG,0.40236344970737886,40912500.0,10,10,20,0.3
2025-09-02,CMNT,236260500.0,CC,0.5207210340305231,1562602500.0,10,10,20,0.1
2025-09-02,CMPP,0.0,GR,0.9070276442879573,8694100.0,5,8,13,0.3076923076923077
2025-09-02,CMRY,-103158000.0,OD,0.9438437178915629,16855356000.0,10,10,20,0.25
2025-09-02,CNKO,-68259400.0,XL,0.49329581821147456,1023487700.0,10,10,20,0.3
2025-09-02,CNMA,-47422500.0,XL,0.5743737942835367,701133700.0,10,10,20,0.25
2025-09-02,COAL,82501400.0,RG,0.6772466363594618,610649700.0,10,10,20,0.2
2025-09-02,COCO,46972000.0,XL,0.660111943318711,1784920500.0,10,10,20,0.2
2025-09-02,CPIN,-991823000.0,BK,0.7744298699029117,6796073000.0,10,10,20,0.25
2025-09-02,CPRO,-2003687300.0,XL,0.5234148633828181,3336740400.0,10,10,20,0.25
2025-09-02,CRAB,0.0,OD,1.0,42407800.0,2,7,9,0.5555555555555556
2025-09-02,CRSN,-1967500.0,GR,0.3774270769494934,21090000.0,10,4,14,0.2857142857142857
2025-09-02,CSAP,0.0,SQ,0.7059773116697796,15288600.0,6,8,14,0.35714285714285715
2025-09-02,CSIS,-60000.0,AI,0.8385585215371356,46893200.0,10,7,17,0.29411764705882354
2025-09-02,CSMI,0.0,XL,0.7778210116731518,58138000.0,6,10,16,0.3125
2025-09-02,CSRA,859000.0,NI,0.8294026514803589,256571500.0,10,10,20,0.25
2025-09-02,CTBN,0.0,CC,1.0,6662500.0,1,3,4,0.25
2025-09-02,CTRA,-3110430500.0,YU,0.48743345942018795,6415806000.0,10,10,20,0.2
2025-09-02,CTTH,0.0,XL,0.9416243654822335,1812200.0,5,6,11,0.36363636363636365
2025-09-02,CUAN,-4964407500.0,XL,0.38941044584671325,8335146500.0,10,10,20,0.2
2025-09-02,CYBR,76909500.0,AK,0.7505019966506288,1393466000.0,10,10,20,0.25
2025-09-02,DAAZ,34296000.0,XL,0.5547246793490961,381397000.0,10,10,20,0.25
2025-09-02,DADA,1321200.0,nan,0.8631648642683735,38624400.0,5,10,15,0.3333333333333333
2025-09-02,DART,27700.0,YP,0.9237257783083846,17346700.0,6,10,16,0.3125
2025-09-02,DAYA,0.0,XC,1.0,102000.0,1,1,2,0.0
2025-09-02,DCII,0.0,AZ,0.5269118198275793,231235000.0,9,5,14,0.21428571428571427
2025-09-02,DEFI,0.0,SQ,0.7895261845386534,42800000.0,9,1,10,0.4
2025-09-02,DEPO,-549200.0,PD,0.5667605687693404,20286000.0,10,4,14,0.42857142857142855
2025-09-02,DEWA,-226587800.0,AK,0.5174766998516191,7142366400.0,10,10,20,0.25
2025-09-02,DEWI,-7391500.0,BR,0.7478178635226812,1421268200.0,10,10,20,0.25
2025-09-02,DFAM,-29362500.0,PD,0.4532851713419284,98809600.0,10,10,20,0.1
2025-09-02,DGIK,-2274600.0,YP,0.3946093190328044,36320800.0,10,10,20,0.2
2025-09-02,DGNS,-3319700.0,CC,0.6484125100211845,63041600.0,10,8,18,0.2777777777777778
2025-09-02,DIGI,-10200.0,XL,0.5123413439303883,6199100.0,10,6,16,0.375
2025-09-02,DILD,69503200.0,SQ,0.6137031996758013,344190400.0,10,10,20,0.25
2025-09-02,DIVA,3221800.0,YP,0.897846050953498,103985900.0,8,10,18,0.2777777777777778
2025-09-02,DKFT,-1538748500.0,SQ,0.5415486180758577,5958894000.0,10,10,20,0.25
2025-09-02,DLTA,-175500.0,PD,0.593120289186279,24380500.0,10,6,16,0.3125
2025-09-02,DMAS,-159408900.0,CC,0.5923213739984287,692447200.0,10,10,20,0.25
2025-09-02,DMMX,-4051800.0,CC,0.49886735772887675,58126600.0,10,10,20,0.25
2025-09-02,DMND,0.0,XL,0.6193560115436181,7697500.0,5,8,13,0.38461538461538464
2025-09-02,DNAR,17509100.0,CC,0.5933788461922415,152100900.0,10,10,20,0.25
2025-09-02,DNET,-935000.0,CC,0.529302051634436,51510000.0,10,8,18,0.2777777777777778
2025-09-02,DOID,-363314800.0,YP,0.3962182308763733,412228400.0,10,9,19,0.3157894736842105
2025-09-02,DOOH,-747342300.0,XL,0.5884828118727661,1496501400.0,10,10,20,0.25
2025-09-02,DOSS,351100.0,XC,0.6418927469552124,46511900.0,10,10,20,0.2
2025-09-02,DPNS,0.0,XL,0.9295270978482028,2590600.0,4,4,8,0.375
2025-09-02,DPUM,-1773600.0,XL,0.6922120119539441,50177800.0,10,10,20,0.25
2025-09-02,DRMA,25106500.0,CC,0.8446992945265466,297001500.0,10,10,20,0.2
2025-09-02,DSFI,1714900.0,XL,0.4928326896602137,43661200.0,10,10,20,0.25
2025-09-02,DSNG,1096388000.0,BK,0.5646283642550123,2638835000.0,10,10,20,0.2
2025-09-02,DSSA,914502500.0,AK,0.7858042748094795,69873377500.0,10,10,20,0.2
2025-09-02,DUTI,0.0,HP,0.5370006076648162,29463000.0,8,10,18,0.2777777777777778
2025-09-02,DVLA,-160000.0,KK,0.747598320052867,79514000.0,10,4,14,0.35714285714285715
2025-09-02,DWGL,0.0,XL,0.944587168260209,10232600.0,5,9,14,0.35714285714285715
2025-09-02,DYAN,12974700.0,OK,0.9058849714266938,327869900.0,10,10,20,0.25
2025-09-02,EAST,-558800.0,XL,0.707132987147373,36477800.0,10,5,15,0.26666666666666666
2025-09-02,ECII,-147200.0,BQ,0.49450046898843164,7382000.0,10,9,19,0.2631578947368421
2025-09-02,EDGE,445000.0,XC,0.9953230728406528,88724000.0,3,10,13,0.38461538461538464
2025-09-02,EKAD,0.0,SQ,0.7155679190665549,6242400.0,9,5,14,0.35714285714285715
2025-09-02,ELIT,-4000000.0,XL,0.47198272954402043,182431400.0,10,10,20,0.25
2025-09-02,ELPI,10542200.0,GR,0.7880490607989049,136073400.0,10,10,20,0.25
2025-09-02,ELSA,295847800.0,MG,0.7147354608441064,1503076000.0,10,10,20,0.25
2025-09-02,ELTY,-99558200.0,DR,0.5502523964741447,728158200.0,10,10,20,0.2
2025-09-02,EMDE,-192100.0,NI,0.7459676660809891,30346200.0,10,8,18,0.2777777777777778
2025-09-02,EMTK,-3279307500.0,HP,0.5110332248448574,23452215500.0,10,10,20,0.15
2025-09-02,ENAK,17146500.0,RG,0.5416860067343681,104595000.0,10,10,20,0.1
2025-09-02,ENRG,8577652000.0,BK,0.5901396819225688,15248283500.0,10,10,20,0.15
2025-09-02,ENZO,0.0,XL,0.9634376715307134,9926200.0,6,4,10,0.4
2025-09-02,EPAC,60000.0,OD,0.5258634801113112,52800000.0,8,10,18,0.2777777777777778
2025-09-02,EPMT,0.0,PD,0.9378013777267509,74912000.0,5,4,9,0.5555555555555556
2025-09-02,ERAA,-2215676600.0,XL,0.48847819280116633,3680320000.0,10,10,20,0.25
2025-09-02,ERAL,2906800.0,DH,0.717822241512847,983706800.0,10,10,20,0.25
2025-09-02,ERTX,-64300.0,CP,0.6565006244267957,37887500.0,10,8,18,0.2777777777777778
2025-09-02,ESIP,-86400.0,YP,0.6307135786654244,12331000.0,10,6,16,0.375
2025-09-02,ESSA,650279000.0,AI,0.6754937881862447,2006750000.0,10,10,20,0.2
2025-09-02,ESTA,-546100.0,XL,0.5478908356938107,13849100.0,10,3,13,0.38461538461538464
2025-09-02,ESTI,0.0,XL,0.8551016390613286,58318100.0,8,9,17,0.29411764705882354
2025-09-02,EURO,0.0,II,1.0,68683600.0,2,9,11,0.36363636363636365
2025-09-02,EXCL,1159458000.0,SS,0.3647711231240191,3609000000.0,10,10,20,0.25
2025-09-02,FAPA,0.0,SQ,0.9711669347852988,50155000.0,3,4,7,0.5714285714285714
2025-09-02,FAST,4561600.0,CC,0.4497498471527353,66866000.0,10,10,20,0.25
2025-09-02,FILM,-696657000.0,IF,0.4536713928140684,1482899000.0,10,10,20,0.3
2025-09-02,FIRE,-76014400.0,XL,0.4842691158428486,153823800.0,10,9,19,0.21052631578947367
2025-09-02,FITT,276800.0,AK,0.7004539355217988,77832600.0,10,10,20,0.25
2025-09-02,FMII,0.0,XC,0.9189390371731964,6300200.0,4,5,9,0.5555555555555556
2025-09-02,FOLK,0.0,YP,0.8263500655974092,17386300.0,7,6,13,0.38461538461538464
2025-09-02,FOOD,0.0,PD,0.9721343295487782,2478000.0,4,8,12,0.4166666666666667
2025-09-02,FORU,0.0,XL,0.6306644022864717,18608500.0,7,10,17,0.29411764705882354
2025-09-02,FPNI,0.0,XA,0.6002111208773434,18583900.0,10,8,18,0.2777777777777778
2025-09-02,FUJI,-20780200.0,DR,0.36228718816687866,39409900.0,10,10,20,0.25
2025-09-02,FUTR,-1475429600.0,YJ,0.3425264936488022,2352855200.0,10,10,20,0.25
2025-09-02,FWCT,54273300.0,CC,0.8821319283276046,861354400.0,10,10,20,0.25
