symbol,date,close,volume,source_date
KUAS,2025-09-05,73.0,13124800.0,2025-09-04
LABA,2025-09-05,,,2025-09-05
LABS,2025-09-05,142.0,512600.0,2025-09-04
LAJU,2025-09-05,69.0,1490765200.0,2025-09-04
LAND,2025-09-05,40.0,10353300.0,2025-09-04
LAPD,2025-09-05,118.0,7401600.0,2025-09-01
LCGP,2025-09-05,,,2025-09-05
LCKM,2025-09-05,214.0,14700.0,2025-09-04
LEAD,2025-09-05,75.0,18963000.0,2025-09-04
LFLO,2025-09-05,242.0,2100.0,2025-09-04
LIFE,2025-09-05,,,2025-09-05
LINK,2025-09-05,3140.0,103900.0,2025-09-04
LION,2025-09-05,352.0,31700.0,2025-09-04
LIVE,2025-09-05,166.0,4547600.0,2025-09-04
LMAS,2025-09-05,,,2025-09-05
LMAX,2025-09-05,81.0,11780500.0,2025-09-04
LMPI,2025-09-05,141.0,318600.0,2025-09-04
LMSH,2025-09-05,,,2025-09-05
LOPI,2025-09-05,58.0,3316500.0,2025-09-04
LPCK,2025-09-05,625.0,1709500.0,2025-09-04
LPGI,2025-09-05,444.0,99700.0,2025-09-04
LPIN,2025-09-05,418.0,135300.0,2025-09-04
LPKR,2025-09-05,101.0,77494000.0,2025-09-04
LPLI,2025-09-05,316.0,854700.0,2025-09-04
LPPF,2025-09-05,1610.0,918900.0,2025-09-04
LPPS,2025-09-05,85.0,15398300.0,2025-09-04
LRNA,2025-09-05,174.0,9500.0,2025-09-04
LSIP,2025-09-05,1340.0,4769200.0,2025-09-04
LTLS,2025-09-05,850.0,60100.0,2025-09-04
LUCK,2025-09-05,83.0,2221000.0,2025-09-04
LUCY,2025-09-05,95.0,5180600.0,2025-09-04
MABA,2025-09-05,,,2025-09-05
MAGP,2025-09-05,,,2025-09-05
MAHA,2025-09-05,136.0,2237300.0,2025-09-04
MAIN,2025-09-05,680.0,5555100.0,2025-09-04
MANG,2025-09-05,51.0,47663700.0,2025-09-04
MAPA,2025-09-05,620.0,16187600.0,2025-09-04
MAPB,2025-09-05,1750.0,10300.0,2025-09-04
MAPI,2025-09-05,1170.0,6944300.0,2025-09-04
MARI,2025-09-05,34.0,2292500.0,2025-09-04
MARK,2025-09-05,635.0,3930400.0,2025-09-04
MASA,2025-09-05,,,2025-09-05
MASB,2025-09-05,3340.0,800.0,2025-09-04
MAXI,2025-09-05,58.0,112307500.0,2025-09-04
MAYA,2025-09-05,228.0,6750000.0,2025-09-04
MBAP,2025-09-05,1620.0,66800.0,2025-09-04
MBMA,2025-09-05,428.0,249277900.0,2025-09-04
MBSS,2025-09-05,1555.0,3247900.0,2025-09-04
MBTO,2025-09-05,126.0,279000.0,2025-09-04
MCAS,2025-09-05,835.0,68400.0,2025-09-04
MCOL,2025-09-05,3780.0,65900.0,2025-09-04
MCOR,2025-09-05,76.0,3549800.0,2025-09-04
MDIA,2025-09-05,37.0,4533500.0,2025-09-04
MDIY,2025-09-05,1060.0,2975100.0,2025-09-04
MDKA,2025-09-05,2620.0,191356100.0,2025-09-04
MDKI,2025-09-05,158.0,479200.0,2025-09-04
MDLA,2025-09-05,,,2025-09-05
MDLN,2025-09-05,69.0,100084600.0,2025-09-04
MDRN,2025-09-05,33.0,46347000.0,2025-09-04
MEDC,2025-09-05,1250.0,36443900.0,2025-09-04
MEDS,2025-09-05,67.0,467735900.0,2025-09-04
MEGA,2025-09-05,3220.0,17300.0,2025-09-04
MEJA,2025-09-05,90.0,157366800.0,2025-09-04
MENN,2025-09-05,53.0,122739700.0,2025-09-04
MERI,2025-09-05,,,2025-09-05
MERK,2025-09-05,2800.0,7400.0,2025-09-04
META,2025-09-05,,,2025-09-05
MFIN,2025-09-05,1160.0,520600.0,2025-09-04
MFMI,2025-09-05,,,2025-09-05
MGLV,2025-09-05,,,2025-09-05
MGNA,2025-09-05,42.0,1541400.0,2025-09-04
MGRO,2025-09-05,715.0,4522000.0,2025-09-04
MHKI,2025-09-05,145.0,29201100.0,2025-09-04
MICE,2025-09-05,498.0,20300.0,2025-09-04
MIDI,2025-09-05,440.0,4853600.0,2025-09-04
MIKA,2025-09-05,2400.0,8028800.0,2025-09-04
MINA,2025-09-05,177.0,226022700.0,2025-09-04
MINE,2025-09-05,,,2025-09-05
MIRA,2025-09-05,67.0,28290000.0,2025-09-04
MITI,2025-09-05,264.0,8509400.0,2025-09-04
MKAP,2025-09-05,360.0,198200.0,2025-09-04
MKNT,2025-09-05,,,2025-09-05
MKPI,2025-09-05,24750.0,8300.0,2025-09-04
MKTR,2025-09-05,136.0,22466600.0,2025-09-04
MLBI,2025-09-05,5875.0,116800.0,2025-09-04
MLIA,2025-09-05,360.0,3721600.0,2025-09-04
MLPL,2025-09-05,136.0,71561100.0,2025-09-04
MLPT,2025-09-05,77925.0,36100.0,2025-09-04
MMIX,2025-09-05,300.0,5667800.0,2025-09-04
MMLP,2025-09-05,540.0,3172200.0,2025-09-04
MNCN,2025-09-05,266.0,39913300.0,2025-09-04
MOLI,2025-09-05,208.0,2376100.0,2025-09-04
MORA,2025-09-05,440.0,77700.0,2025-09-04
MPIX,2025-09-05,72.0,72350400.0,2025-09-04
MPMX,2025-09-05,960.0,1789100.0,2025-09-04
MPOW,2025-09-05,117.0,672200.0,2025-09-04
MPPA,2025-09-05,69.0,48391200.0,2025-09-04
MPRO,2025-09-05,4500.0,44300.0,2025-09-04
MPXL,2025-09-05,126.0,5390500.0,2025-09-04
MRAT,2025-09-05,234.0,230400.0,2025-09-04
MREI,2025-09-05,930.0,184700.0,2025-09-04
MSIE,2025-09-05,46.0,5789800.0,2025-09-04
MSIN,2025-09-05,665.0,161612300.0,2025-09-04
MSJA,2025-09-05,304.0,2322600.0,2025-09-04
MSKY,2025-09-05,108.0,618293300.0,2025-09-04
MSTI,2025-09-05,1550.0,1130400.0,2025-09-04
MTDL,2025-09-05,600.0,7996100.0,2025-09-04
MTEL,2025-09-05,590.0,2384400.0,2025-09-04
MTFN,2025-09-05,14.0,147325700.0,2025-09-04
MTLA,2025-09-05,440.0,33400.0,2025-09-04
MTMH,2025-09-05,1290.0,2232800.0,2025-09-04
MTPS,2025-09-05,45.0,521500.0,2025-09-04
MTRA,2025-09-05,,,2025-09-05
MTSM,2025-09-05,,,2025-09-05
MTWI,2025-09-05,382.0,140500.0,2025-09-04
MUTU,2025-09-05,97.0,8361100.0,2025-09-04
MYOH,2025-09-05,1680.0,52300.0,2025-09-04
MYOR,2025-09-05,2130.0,2719700.0,2025-09-04
MYTX,2025-09-05,,,2025-09-05
NAIK,2025-09-05,146.0,13803500.0,2025-09-04
NANO,2025-09-05,74.0,17472000.0,2025-09-04
NASA,2025-09-05,36.0,2443900.0,2025-09-04
NASI,2025-09-05,88.0,3807100.0,2025-09-04
NATO,2025-09-05,134.0,203400.0,2025-09-04
NAYZ,2025-09-05,109.0,23230600.0,2025-09-04
NCKL,2025-09-05,1030.0,46148600.0,2025-09-04
NELY,2025-09-05,352.0,465200.0,2025-09-04
NEST,2025-09-05,262.0,11189400.0,2025-09-04
NETV,2025-09-05,134.0,1689000.0,2025-09-04
NFCX,2025-09-05,1750.0,37300.0,2025-09-04
NICE,2025-09-05,432.0,4309700.0,2025-09-04
NICK,2025-09-05,1375.0,12400.0,2025-09-04
NICL,2025-09-05,1065.0,17478500.0,2025-09-04
NIKL,2025-09-05,230.0,868200.0,2025-09-04
NINE,2025-09-05,,,2025-09-05
NIRO,2025-09-05,120.0,108900.0,2025-09-04
NISP,2025-09-05,1385.0,2099700.0,2025-09-04
NOBU,2025-09-05,555.0,5576800.0,2025-09-04
NPGF,2025-09-05,64.0,640884400.0,2025-09-04
NRCA,2025-09-05,855.0,11006600.0,2025-09-04
NSSS,2025-09-05,436.0,19679600.0,2025-09-04
NTBK,2025-09-05,63.0,928281700.0,2025-09-04
NUSA,2025-09-05,,,2025-09-05
NZIA,2025-09-05,96.0,363600.0,2025-09-04
OASA,2025-09-05,246.0,435716300.0,2025-09-04
OBAT,2025-09-05,,,2025-09-05
OBMD,2025-09-05,280.0,3088800.0,2025-09-04
OCAP,2025-09-05,,,2025-09-05
OILS,2025-09-05,138.0,1537400.0,2025-09-04
OKAS,2025-09-05,272.0,3712300.0,2025-09-04
OLIV,2025-09-05,72.0,1273100.0,2025-09-04
OMED,2025-09-05,187.0,255300.0,2025-09-04
OMRE,2025-09-05,426.0,100.0,2025-09-01
OPMS,2025-09-05,82.0,6141400.0,2025-09-04
PACK,2025-09-05,2730.0,11574600.0,2025-09-04
PADA,2025-09-05,45.0,20458900.0,2025-09-04
PADI,2025-09-05,78.0,15738100.0,2025-09-04
PALM,2025-09-05,422.0,5332000.0,2025-09-04
PAMG,2025-09-05,76.0,28206900.0,2025-09-04
PANI,2025-09-05,15200.0,7612800.0,2025-09-04
PANR,2025-09-05,755.0,7736700.0,2025-09-04
PANS,2025-09-05,1390.0,348600.0,2025-09-04
PART,2025-09-05,124.0,145264700.0,2025-09-04
PBID,2025-09-05,490.0,409400.0,2025-09-04
PBRX,2025-09-05,39.0,106593900.0,2025-09-04
PBSA,2025-09-05,875.0,4879500.0,2025-09-04
PCAR,2025-09-05,42.0,5483400.0,2025-09-04
PDES,2025-09-05,478.0,300.0,2025-09-04
PDPP,2025-09-05,500.0,575900.0,2025-09-04
PEGE,2025-09-05,115.0,4197800.0,2025-09-04
PEHA,2025-09-05,330.0,12300.0,2025-09-04
PEVE,2025-09-05,446.0,142600.0,2025-09-04
PGAS,2025-09-05,1770.0,48841200.0,2025-09-04
PGEO,2025-09-05,1445.0,29239600.0,2025-09-04
PGJO,2025-09-05,,,2025-09-05
PGLI,2025-09-05,181.0,67200.0,2025-09-04
PGUN,2025-09-05,3850.0,1230600.0,2025-09-01
PICO,2025-09-05,142.0,1010800.0,2025-09-04
PIPA,2025-09-05,156.0,143728000.0,2025-09-04
PJAA,2025-09-05,498.0,128800.0,2025-09-04
PKPK,2025-09-05,590.0,334600.0,2025-09-04
PLAN,2025-09-05,66.0,12692400.0,2025-09-04
PLAS,2025-09-05,,,2025-09-05
PLIN,2025-09-05,,,2025-09-05
PMJS,2025-09-05,118.0,241200.0,2025-09-04
PMMP,2025-09-05,,,2025-09-05
PMUI,2025-09-05,,,2025-09-05
PNBN,2025-09-05,1155.0,6807100.0,2025-09-04
PNBS,2025-09-05,57.0,50534000.0,2025-09-04
PNGO,2025-09-05,2500.0,5300.0,2025-09-04
PNIN,2025-09-05,845.0,445800.0,2025-09-04
PNLF,2025-09-05,256.0,79211500.0,2025-09-04
PNSE,2025-09-05,835.0,110700.0,2025-09-04
POLA,2025-09-05,24.0,69236400.0,2025-09-04
POLI,2025-09-05,765.0,1100.0,2025-09-04
POLL,2025-09-05,,,2025-09-05
POLU,2025-09-05,8625.0,292100.0,2025-09-04
POLY,2025-09-05,26.0,919100.0,2025-09-04
POOL,2025-09-05,,,2025-09-05
PORT,2025-09-05,915.0,106000.0,2025-09-04
POSA,2025-09-05,,,2025-09-05
POWR,2025-09-05,705.0,2780200.0,2025-09-04
PPGL,2025-09-05,104.0,317800.0,2025-09-04
PPRE,2025-09-05,107.0,171977200.0,2025-09-04
PPRI,2025-09-05,286.0,49440200.0,2025-09-04
PPRO,2025-09-05,,,2025-09-05
PRAY,2025-09-05,695.0,13400.0,2025-09-04
PRDA,2025-09-05,2690.0,34100.0,2025-09-04
PRIM,2025-09-05,93.0,40820600.0,2025-09-04
PSAB,2025-09-05,565.0,304807600.0,2025-09-04
PSAT,2025-09-05,,,2025-09-05
PSDN,2025-09-05,105.0,8285300.0,2025-09-04
PSGO,2025-09-05,206.0,740500.0,2025-09-04
PSKT,2025-09-05,117.0,21192800.0,2025-09-04
PSSI,2025-09-05,354.0,216900.0,2025-09-04
PTBA,2025-09-05,2410.0,12386800.0,2025-09-04
PTDU,2025-09-05,,,2025-09-05
PTIS,2025-09-05,416.0,58100.0,2025-09-04
PTMP,2025-09-05,96.0,11532800.0,2025-09-04
PTMR,2025-09-05,,,2025-09-05
PTPP,2025-09-05,404.0,28717000.0,2025-09-04
PTPS,2025-09-05,173.0,11942600.0,2025-09-04
PTPW,2025-09-05,950.0,34200.0,2025-09-04
PTRO,2025-09-05,3690.0,22053000.0,2025-09-04
PTSN,2025-09-05,472.0,8093600.0,2025-09-04
PTSP,2025-09-05,945.0,1834800.0,2025-09-04
PUDP,2025-09-05,224.0,29400.0,2025-09-04
PURA,2025-09-05,30.0,11543100.0,2025-09-04
PURE,2025-09-05,,,2025-09-05
PURI,2025-09-05,185.0,293100.0,2025-09-04
PWON,2025-09-05,372.0,48800800.0,2025-09-04
PYFA,2025-09-05,570.0,130840300.0,2025-09-04
PZZA,2025-09-05,214.0,5983300.0,2025-09-04
RAAM,2025-09-05,284.0,16279300.0,2025-09-04
RAFI,2025-09-05,,,2025-09-05
RAJA,2025-09-05,2710.0,84956500.0,2025-09-04
RALS,2025-09-05,394.0,2023100.0,2025-09-04
RANC,2025-09-05,418.0,2200.0,2025-09-04
RATU,2025-09-05,,,2025-09-05
RBMS,2025-09-05,34.0,1264300.0,2025-09-04
RCCC,2025-09-05,181.0,595500.0,2025-09-04
RDTX,2025-09-05,12075.0,800.0,2025-09-04
REAL,2025-09-05,50.0,45959600.0,2025-09-04
RELF,2025-09-05,56.0,11324400.0,2025-09-04
RELI,2025-09-05,650.0,31900.0,2025-09-04
RGAS,2025-09-05,112.0,50979900.0,2025-09-04
RICY,2025-09-05,63.0,4137100.0,2025-09-04
RIGS,2025-09-05,815.0,551500.0,2025-09-04
RIMO,2025-09-05,,,2025-09-05
RISE,2025-09-05,1000.0,641700.0,2025-09-04
RMKE,2025-09-05,940.0,3924700.0,2025-09-04
RMKO,2025-09-05,143.0,10332700.0,2025-09-04
ROCK,2025-09-05,625.0,100.0,2025-09-04
RODA,2025-09-05,46.0,277800.0,2025-09-04
RONY,2025-09-05,,,2025-09-05
ROTI,2025-09-05,800.0,214300.0,2025-09-04
RSCH,2025-09-05,370.0,7369900.0,2025-09-04
RSGK,2025-09-05,,,2025-09-05
RUIS,2025-09-05,230.0,3703400.0,2025-09-04
RUNS,2025-09-05,121.0,10948600.0,2025-09-04
SAFE,2025-09-05,186.0,215800.0,2025-09-04
SAGE,2025-09-05,42.0,7243200.0,2025-09-04
SAME,2025-09-05,334.0,2363000.0,2025-09-04
SAMF,2025-09-05,332.0,73000.0,2025-09-04
SAPX,2025-09-05,310.0,191700.0,2025-09-04
SATU,2025-09-05,246.0,4166400.0,2025-09-04
SBAT,2025-09-05,,,2025-09-05
SBMA,2025-09-05,138.0,4138300.0,2025-09-04
SCCO,2025-09-05,2290.0,38400.0,2025-09-04
SCMA,2025-09-05,322.0,151676400.0,2025-09-04
SCNP,2025-09-05,180.0,25100.0,2025-09-04
SCPI,2025-09-05,,,2025-09-05
SDMU,2025-09-05,55.0,18063300.0,2025-09-04
SDPC,2025-09-05,133.0,221000.0,2025-09-04
SDRA,2025-09-05,300.0,55300.0,2025-09-04
SEMA,2025-09-05,102.0,3449300.0,2025-09-04
SFAN,2025-09-05,1910.0,73300.0,2025-09-04
SGER,2025-09-05,336.0,124045400.0,2025-09-04
SGRO,2025-09-05,4350.0,717200.0,2025-09-04
SHID,2025-09-05,915.0,4700.0,2025-09-04
SHIP,2025-09-05,4500.0,42600.0,2025-09-04
SICO,2025-09-05,122.0,2167000.0,2025-09-04
SIDO,2025-09-05,530.0,11915800.0,2025-09-04
SILO,2025-09-05,2200.0,580400.0,2025-09-04
SIMA,2025-09-05,,,2025-09-05
SIMP,2025-09-05,660.0,26445400.0,2025-09-04
SINI,2025-09-05,3790.0,39400.0,2025-09-04
SIPD,2025-09-05,735.0,300.0,2025-09-04
SKBM,2025-09-05,360.0,4600.0,2025-09-04
SKLT,2025-09-05,193.0,154600.0,2025-09-04
SKRN,2025-09-05,402.0,1391200.0,2025-09-04
SKYB,2025-09-05,,,2025-09-05
SLIS,2025-09-05,90.0,470619800.0,2025-09-04
SMAR,2025-09-05,5850.0,188200.0,2025-09-04
SMBR,2025-09-05,292.0,39018700.0,2025-09-04
SMCB,2025-09-05,,,2025-09-05
SMDM,2025-09-05,830.0,45400.0,2025-09-04
SMDR,2025-09-05,336.0,13793700.0,2025-09-04
SMGA,2025-09-05,105.0,121256800.0,2025-09-04
SMGR,2025-09-05,2780.0,5462200.0,2025-09-04
SMIL,2025-09-05,520.0,168958100.0,2025-09-04
SMKL,2025-09-05,168.0,140600.0,2025-09-04
SMKM,2025-09-05,155.0,82622400.0,2025-09-01
SMLE,2025-09-05,150.0,598000.0,2025-09-04
SMMA,2025-09-05,16200.0,49800.0,2025-09-04
SMMT,2025-09-05,1210.0,1336500.0,2025-09-04
SMRA,2025-09-05,452.0,19427800.0,2025-09-04
SMRU,2025-09-05,,,2025-09-05
SMSM,2025-09-05,1945.0,518900.0,2025-09-04
SNLK,2025-09-05,476.0,9233200.0,2025-09-04
SOCI,2025-09-05,193.0,6678000.0,2025-09-04
SOFA,2025-09-05,53.0,16830100.0,2025-09-04
SOHO,2025-09-05,760.0,33400.0,2025-09-04
SOLA,2025-09-05,148.0,21319800.0,2025-09-04
SONA,2025-09-05,4650.0,450400.0,2025-09-04
SOSS,2025-09-05,1015.0,694700.0,2025-09-02
SOTS,2025-09-05,266.0,1500.0,2025-09-04
SOUL,2025-09-05,88.0,3348600.0,2025-09-04
SPMA,2025-09-05,292.0,97900.0,2025-09-04
SPRE,2025-09-05,79.0,11582400.0,2025-09-04
SPTO,2025-09-05,670.0,220500.0,2025-09-04
SQMI,2025-09-05,,,2025-09-05
SRAJ,2025-09-05,8225.0,588000.0,2025-09-04
SRIL,2025-09-05,,,2025-09-05
SRSN,2025-09-05,68.0,174986800.0,2025-09-04
SRTG,2025-09-05,2030.0,70362000.0,2025-09-04
SSIA,2025-09-05,2130.0,38685900.0,2025-09-04
SSMS,2025-09-05,1410.0,12438300.0,2025-09-04
SSTM,2025-09-05,292.0,10653200.0,2025-09-04
STAA,2025-09-05,1025.0,10907600.0,2025-09-04
STAR,2025-09-05,47.0,345400.0,2025-09-04
STRK,2025-09-05,210.0,95528100.0,2025-09-04
STTP,2025-09-05,10375.0,3000.0,2025-09-04
SUGI,2025-09-05,,,2025-09-05
SULI,2025-09-05,96.0,1098100.0,2025-09-04
SUNI,2025-09-05,785.0,429000.0,2025-09-04
SUPR,2025-09-05,,,2025-09-05
SURE,2025-09-05,3000.0,10500.0,2025-09-04
SURI,2025-09-05,117.0,647511100.0,2025-09-04
SWAT,2025-09-05,,,2025-09-05
SWID,2025-09-05,96.0,3985400.0,2025-09-04
TALF,2025-09-05,344.0,83400.0,2025-09-04
TAMA,2025-09-05,36.0,1046800.0,2025-09-04
TAMU,2025-09-05,28.0,27571200.0,2025-09-04
TAPG,2025-09-05,1415.0,16087800.0,2025-09-04
TARA,2025-09-05,33.0,2268400.0,2025-09-04
TAXI,2025-09-05,16.0,233881800.0,2025-09-04
TAYS,2025-09-05,76.0,41061400.0,2025-09-04
TBIG,2025-09-05,1850.0,865500.0,2025-09-04
TBLA,2025-09-05,750.0,1606800.0,2025-09-04
TBMS,2025-09-05,1030.0,57100.0,2025-09-04
TCID,2025-09-05,2470.0,7700.0,2025-09-04
TCPI,2025-09-05,5700.0,8930900.0,2025-09-04
TDPM,2025-09-05,,,2025-09-05
TEBE,2025-09-05,1680.0,11172500.0,2025-09-04
TECH,2025-09-05,,,2025-09-05
TELE,2025-09-05,,,2025-09-05
TFAS,2025-09-05,136.0,2359100.0,2025-09-04
TFCO,2025-09-05,,,2025-09-05
TGKA,2025-09-05,5775.0,300.0,2025-09-04
TGRA,2025-09-05,,,2025-09-05
TGUK,2025-09-05,,,2025-09-05
TIFA,2025-09-05,408.0,38600.0,2025-09-04
TINS,2025-09-05,1030.0,25495400.0,2025-09-04
TIRA,2025-09-05,1590.0,35800.0,2025-09-04
TIRT,2025-09-05,,,2025-09-05
TKIM,2025-09-05,7575.0,1396700.0,2025-09-04
TLDN,2025-09-05,720.0,4525200.0,2025-09-04
TLKM,2025-09-05,3150.0,37223800.0,2025-09-04
TMAS,2025-09-05,138.0,2843800.0,2025-09-04
TMPO,2025-09-05,228.0,20364000.0,2025-09-04
TNCA,2025-09-05,174.0,905400.0,2025-09-04
TOBA,2025-09-05,1230.0,51170700.0,2025-09-04
TOOL,2025-09-05,65.0,58533400.0,2025-09-04
TOPS,2025-09-05,,,2025-09-05
TOSK,2025-09-05,65.0,357439000.0,2025-09-04
TOTL,2025-09-05,770.0,2245300.0,2025-09-04
TOTO,2025-09-05,258.0,994100.0,2025-09-04
TOWR,2025-09-05,600.0,39315600.0,2025-09-04
TOYS,2025-09-05,,,2025-09-05
TPIA,2025-09-05,8125.0,3507500.0,2025-09-04
TPMA,2025-09-05,585.0,4036000.0,2025-09-04
TRAM,2025-09-05,,,2025-09-05
TRGU,2025-09-05,174.0,296800.0,2025-09-04
TRIL,2025-09-05,,,2025-09-05
TRIM,2025-09-05,376.0,1047900.0,2025-09-04
TRIN,2025-09-05,94.0,2617600.0,2025-09-04
TRIO,2025-09-05,,,2025-09-05
TRIS,2025-09-05,197.0,715700.0,2025-09-04
TRJA,2025-09-05,137.0,621500.0,2025-09-04
TRON,2025-09-05,89.0,10541200.0,2025-09-04
TRST,2025-09-05,496.0,33800.0,2025-09-04
TRUE,2025-09-05,60.0,13735400.0,2025-09-04
TRUK,2025-09-05,196.0,2048700.0,2025-09-04
TRUS,2025-09-05,472.0,11700.0,2025-09-04
TSPC,2025-09-05,2270.0,330000.0,2025-09-04
TUGU,2025-09-05,960.0,2414600.0,2025-09-04
TYRE,2025-09-05,129.0,510000.0,2025-09-04
UANG,2025-09-05,775.0,939500.0,2025-09-04
UCID,2025-09-05,460.0,5625600.0,2025-09-04
UDNG,2025-09-05,,,2025-09-05
UFOE,2025-09-05,175.0,78100.0,2025-09-04
ULTJ,2025-09-05,1275.0,1594100.0,2025-09-04
UNIC,2025-09-05,7975.0,1700.0,2025-09-04
UNIQ,2025-09-05,362.0,38750700.0,2025-09-04
UNIT,2025-09-05,,,2025-09-05
UNSP,2025-09-05,168.0,633900.0,2025-09-04
UNTD,2025-09-05,83.0,9968500.0,2025-09-04
UNTR,2025-09-05,25350.0,3176800.0,2025-09-04
UNVR,2025-09-05,1705.0,27702300.0,2025-09-04
URBN,2025-09-05,139.0,437600.0,2025-09-04
UVCR,2025-09-05,75.0,32084300.0,2025-09-04
VAST,2025-09-05,175.0,2729700.0,2025-09-04
VERN,2025-09-05,132.0,14610600.0,2025-09-04
VICI,2025-09-05,615.0,622800.0,2025-09-04
VICO,2025-09-05,184.0,2025700.0,2025-09-04
VINS,2025-09-05,126.0,315700.0,2025-09-04
VISI,2025-09-05,142.0,8722700.0,2025-09-04
VIVA,2025-09-05,34.0,36451600.0,2025-09-04
VKTR,2025-09-05,111.0,48452900.0,2025-09-04
VOKS,2025-09-05,254.0,395700.0,2025-09-04
VRNA,2025-09-05,91.0,1436100.0,2025-09-04
VTNY,2025-09-05,104.0,15766200.0,2025-09-04
WAPO,2025-09-05,206.0,114219600.0,2025-09-04
WEGE,2025-09-05,79.0,846527300.0,2025-09-04
WEHA,2025-09-05,117.0,1164800.0,2025-09-04
WGSH,2025-09-05,168.0,1056800.0,2025-09-04
WICO,2025-09-05,,,2025-09-05
WIDI,2025-09-05,55.0,10517100.0,2025-09-04
WIFI,2025-09-05,2580.0,76893700.0,2025-09-04
WIIM,2025-09-05,795.0,691300.0,2025-09-04
WIKA,2025-09-05,,,2025-09-05
WINE,2025-09-05,214.0,433200.0,2025-09-04
WINR,2025-09-05,30.0,26231700.0,2025-09-04
WINS,2025-09-05,402.0,2104100.0,2025-09-04
WIRG,2025-09-05,177.0,797373300.0,2025-09-04
WMPP,2025-09-05,,,2025-09-05
WMUU,2025-09-05,17.0,120689400.0,2025-09-04
WOMF,2025-09-05,342.0,44400.0,2025-09-04
WOOD,2025-09-05,370.0,4986400.0,2025-09-04
WOWS,2025-09-05,123.0,258293100.0,2025-09-04
WSBP,2025-09-05,33.0,380384100.0,2025-09-04
WSKT,2025-09-05,,,2025-09-05
WTON,2025-09-05,105.0,71096300.0,2025-09-04
YELO,2025-09-05,61.0,5025400.0,2025-09-04
YOII,2025-09-05,,,2025-09-05
YPAS,2025-09-05,354.0,100.0,2025-09-02
YULE,2025-09-05,2700.0,500.0,2025-09-04
YUPI,2025-09-05,,,2025-09-05
ZATA,2025-09-05,26.0,10837200.0,2025-09-04
ZBRA,2025-09-05,,,2025-09-05
ZINC,2025-09-05,22.0,30593000.0,2025-09-04
ZONE,2025-09-05,740.0,127500.0,2025-09-04
ZYRX,2025-09-05,155.0,3224100.0,2025-09-04
