symbol,date,close,volume,source_date
BAYU,2025-09-03,1325.0,316500.0,2025-09-03
BBCA,2025-09-03,7975.0,212372700.0,2025-09-03
BBHI,2025-09-03,1605.0,1409300.0,2025-09-03
BBKP,2025-09-03,80.0,164067000.0,2025-09-03
BBLD,2025-09-03,905.0,12500.0,2025-09-03
BBMD,2025-09-03,2120.0,800.0,2025-09-03
BBNI,2025-09-03,4410.0,29754100.0,2025-09-03
BBRI,2025-09-03,4030.0,112507500.0,2025-09-03
BBRM,2025-09-03,89.0,14428400.0,2025-09-03
BBSI,2025-09-03,4010.0,10400.0,2025-09-03
BBSS,2025-09-03,272.0,11400.0,2025-09-03
BBTN,2025-09-03,1270.0,13531800.0,2025-09-03
BBYB,2025-09-03,326.0,66288200.0,2025-09-03
BCAP,2025-09-03,71.0,37693100.0,2025-09-03
BCIC,2025-09-03,,,2025-09-03
BCIP,2025-09-03,93.0,3674500.0,2025-09-03
BDKR,2025-09-03,158.0,36259500.0,2025-09-03
BDMN,2025-09-03,2510.0,454900.0,2025-09-03
BEBS,2025-09-03,,,2025-09-03
BEEF,2025-09-03,318.0,17566100.0,2025-09-03
BEER,2025-09-03,108.0,1527100.0,2025-09-03
BEKS,2025-09-03,25.0,338214200.0,2025-09-03
BELI,2025-09-03,364.0,541400.0,2025-09-03
BELL,2025-09-03,70.0,652993500.0,2025-09-03
BESS,2025-09-03,1030.0,95300.0,2025-09-03
BEST,2025-09-03,119.0,36106200.0,2025-09-03
BFIN,2025-09-03,755.0,17170500.0,2025-09-03
BGTG,2025-09-03,113.0,26959100.0,2025-09-03
BHAT,2025-09-03,900.0,1564800.0,2025-09-03
BHIT,2025-09-03,37.0,19572900.0,2025-09-03
BIKA,2025-09-03,,,2025-09-03
BIKE,2025-09-03,1000.0,9013600.0,2025-09-03
BIMA,2025-09-03,72.0,208200.0,2025-09-03
BINA,2025-09-03,4410.0,5500.0,2025-09-03
BINO,2025-09-03,121.0,1143300.0,2025-09-03
BIPI,2025-09-03,81.0,121671900.0,2025-09-03
BIPP,2025-09-03,50.0,200200.0,2025-09-03
BIRD,2025-09-03,1795.0,1116100.0,2025-09-03
BISI,2025-09-03,880.0,250600.0,2025-09-03
BJBR,2025-09-03,775.0,5370400.0,2025-09-03
BJTM,2025-09-03,510.0,3422500.0,2025-09-03
BKDP,2025-09-03,42.0,1821900.0,2025-09-03
BKSL,2025-09-03,137.0,292411100.0,2025-09-03
BKSW,2025-09-03,68.0,9454800.0,2025-09-03
BLES,2025-09-03,159.0,5710900.0,2025-09-03
BLOG,2025-09-03,,,2025-09-03
BLTA,2025-09-03,44.0,24139400.0,2025-09-03
BLTZ,2025-09-03,1800.0,200.0,2025-09-01
BLUE,2025-09-03,318.0,207300.0,2025-09-03
BMAS,2025-09-03,720.0,24300.0,2025-09-03
BMBL,2025-09-03,40.0,13531400.0,2025-09-03
BMHS,2025-09-03,187.0,1907100.0,2025-09-03
BMRI,2025-09-03,4620.0,131617900.0,2025-09-03
BMSR,2025-09-03,264.0,486100.0,2025-09-03
BMTR,2025-09-03,145.0,43667700.0,2025-09-03
BNBA,2025-09-03,760.0,360800.0,2025-09-03
BNBR,2025-09-03,31.0,81157000.0,2025-09-03
BNGA,2025-09-03,1695.0,2888100.0,2025-09-03
BNII,2025-09-03,212.0,293800.0,2025-09-03
BNLI,2025-09-03,3140.0,241500.0,2025-09-03
BOAT,2025-09-03,124.0,23343500.0,2025-09-03
BOBA,2025-09-03,181.0,135500.0,2025-09-03
BOGA,2025-09-03,580.0,510700.0,2025-09-03
BOLA,2025-09-03,194.0,775600.0,2025-09-03
BOLT,2025-09-03,1075.0,100.0,2025-09-03
BOSS,2025-09-03,,,2025-09-03
BPFI,2025-09-03,338.0,6400.0,2025-09-03
BPII,2025-09-03,565.0,322000.0,2025-09-03
BPTR,2025-09-03,97.0,181200.0,2025-09-03
BRAM,2025-09-03,5125.0,1400.0,2025-09-03
BREN,2025-09-03,8600.0,30961700.0,2025-09-03
BRIS,2025-09-03,2720.0,5887800.0,2025-09-03
BRMS,2025-09-03,520.0,1115637700.0,2025-09-03
BRNA,2025-09-03,740.0,109000.0,2025-09-03
BRPT,2025-09-03,2200.0,76629900.0,2025-09-03
BRRC,2025-09-03,,,2025-09-03
BSBK,2025-09-03,79.0,566541600.0,2025-09-03
BSDE,2025-09-03,1145.0,37595800.0,2025-09-03
BSIM,2025-09-03,885.0,21500.0,2025-09-03
BSML,2025-09-03,108.0,46578000.0,2025-09-03
BSSR,2025-09-03,3960.0,254900.0,2025-09-03
BSWD,2025-09-03,1410.0,100.0,2025-09-03
BTEK,2025-09-03,15.0,415645100.0,2025-09-03
BTEL,2025-09-03,,,2025-09-03
BTON,2025-09-03,370.0,16100.0,2025-09-03
BTPN,2025-09-03,2130.0,20500.0,2025-09-03
BTPS,2025-09-03,1450.0,6640300.0,2025-09-03
BUAH,2025-09-03,1435.0,315300.0,2025-09-03
BUDI,2025-09-03,220.0,95200.0,2025-09-03
BUKA,2025-09-03,174.0,181574000.0,2025-09-03
BUKK,2025-09-03,860.0,51900.0,2025-09-03
BULL,2025-09-03,154.0,410412400.0,2025-09-03
BUMI,2025-09-03,113.0,1028266600.0,2025-09-03
BUVA,2025-09-03,362.0,160389400.0,2025-09-03
BVIC,2025-09-03,110.0,42137100.0,2025-09-03
BWPT,2025-09-03,,,2025-09-03
BYAN,2025-09-03,18150.0,7900.0,2025-09-03
CAKK,2025-09-03,150.0,6931500.0,2025-09-03
CAMP,2025-09-03,214.0,1613900.0,2025-09-03
CANI,2025-09-03,42.0,1560700.0,2025-09-03
CARE,2025-09-03,300.0,19912200.0,2025-09-03
CARS,2025-09-03,138.0,78359500.0,2025-09-03
CASA,2025-09-03,1130.0,4407500.0,2025-09-03
CASH,2025-09-03,101.0,1744000.0,2025-09-03
CASS,2025-09-03,2650.0,122300.0,2025-09-03
CBDK,2025-09-03,,,2025-09-03
CBMF,2025-09-03,,,2025-09-03
CBPE,2025-09-03,194.0,2984800.0,2025-09-03
CBRE,2025-09-03,290.0,16876100.0,2025-09-03
CBUT,2025-09-03,1585.0,41200.0,2025-09-03
CCSI,2025-09-03,370.0,1535800.0,2025-09-03
CDIA,2025-09-03,,,2025-09-03
CEKA,2025-09-03,2690.0,9900.0,2025-09-03
CENT,2025-09-03,125.0,85692100.0,2025-09-03
CFIN,2025-09-03,314.0,1151800.0,2025-09-03
CGAS,2025-09-03,165.0,222840800.0,2025-09-03
CHEK,2025-09-03,,,2025-09-03
CHEM,2025-09-03,99.0,58854500.0,2025-09-03
CHIP,2025-09-03,1375.0,74700.0,2025-09-03
CINT,2025-09-03,163.0,1021800.0,2025-09-03
CITA,2025-09-03,4130.0,297900.0,2025-09-03
CITY,2025-09-03,103.0,2258200.0,2025-09-03
CLAY,2025-09-03,1500.0,32400.0,2025-09-03
CLEO,2025-09-03,555.0,8922800.0,2025-09-03
CLPI,2025-09-03,1235.0,82400.0,2025-09-03
CMNP,2025-09-03,1350.0,60700.0,2025-09-03
CMNT,2025-09-03,850.0,67396800.0,2025-09-03
CMPP,2025-09-03,93.0,447300.0,2025-09-03
CMRY,2025-09-03,4950.0,926200.0,2025-09-03
CNKO,2025-09-03,100.0,28658100.0,2025-09-03
CNMA,2025-09-03,133.0,22243200.0,2025-09-03
CNTX,2025-09-03,,,2025-09-03
COAL,2025-09-03,55.0,30836300.0,2025-09-03
COCO,2025-09-03,670.0,25948400.0,2025-09-03
COIN,2025-09-03,,,2025-09-03
COWL,2025-09-03,,,2025-09-03
CPIN,2025-09-03,4430.0,7162200.0,2025-09-03
CPRI,2025-09-03,,,2025-09-03
CPRO,2025-09-03,59.0,648779200.0,2025-09-03
CRAB,2025-09-03,240.0,1604400.0,2025-09-03
CRSN,2025-09-03,115.0,684800.0,2025-09-03
CSAP,2025-09-03,292.0,127400.0,2025-09-03
CSIS,2025-09-03,119.0,1102000.0,2025-09-03
CSMI,2025-09-03,412.0,742700.0,2025-09-03
CSRA,2025-09-03,835.0,1671500.0,2025-09-03
CTBN,2025-09-03,5125.0,100.0,2025-09-03
CTRA,2025-09-03,990.0,39324000.0,2025-09-03
CTTH,2025-09-03,42.0,75400.0,2025-09-03
CUAN,2025-09-03,1520.0,57669600.0,2025-09-03
CYBR,2025-09-03,950.0,18991100.0,2025-09-03
DAAZ,2025-09-03,3150.0,199700.0,2025-09-03
DADA,2025-09-03,39.0,6132900.0,2025-09-03
DART,2025-09-03,163.0,1002500.0,2025-09-03
DATA,2025-09-03,4560.0,46708900.0,2025-08-27
DAYA,2025-09-03,1015.0,4600.0,2025-09-03
DCII,2025-09-03,327700.0,7300.0,2025-09-03
DEAL,2025-09-03,,,2025-09-03
DEFI,2025-09-03,386.0,261300.0,2025-09-03
DEPO,2025-09-03,198.0,159600.0,2025-09-03
DEWA,2025-09-03,226.0,251538400.0,2025-09-03
DEWI,2025-09-03,110.0,51355800.0,2025-09-03
DFAM,2025-09-03,86.0,69790600.0,2025-09-03
DGIK,2025-09-03,99.0,23538000.0,2025-09-03
DGNS,2025-09-03,146.0,938800.0,2025-09-03
DGWG,2025-09-03,,,2025-09-03
DIGI,2025-09-03,34.0,913700.0,2025-09-03
DILD,2025-09-03,138.0,7271000.0,2025-09-03
DIVA,2025-09-03,133.0,12672000.0,2025-09-03
DKFT,2025-09-03,780.0,78690800.0,2025-09-03
DKHH,2025-09-03,,,2025-09-03
DLTA,2025-09-03,1975.0,61800.0,2025-09-03
DMAS,2025-09-03,138.0,24869500.0,2025-09-03
DMMX,2025-09-03,334.0,1562000.0,2025-09-03
DMND,2025-09-03,575.0,48900.0,2025-09-03
DNAR,2025-09-03,122.0,7516500.0,2025-09-03
DNET,2025-09-03,9200.0,53600.0,2025-09-03
DOID,2025-09-03,370.0,65949500.0,2025-09-03
DOOH,2025-09-03,142.0,71635500.0,2025-09-03
DOSS,2025-09-03,142.0,1602900.0,2025-09-03
DPNS,2025-09-03,260.0,44800.0,2025-09-03
DPUM,2025-09-03,66.0,9104700.0,2025-09-03
DRMA,2025-09-03,1010.0,532500.0,2025-09-03
DSFI,2025-09-03,82.0,2679800.0,2025-09-03
DSNG,2025-09-03,1680.0,46304700.0,2025-09-03
DSSA,2025-09-03,109800.0,6894300.0,2025-09-03
DUCK,2025-09-03,,,2025-09-03
DUTI,2025-09-03,4500.0,83900.0,2025-09-03
DVLA,2025-09-03,1595.0,743300.0,2025-09-03
DWGL,2025-09-03,230.0,117400.0,2025-09-03
DYAN,2025-09-03,89.0,2368000.0,2025-09-03
EAST,2025-09-03,96.0,11057500.0,2025-09-03
ECII,2025-09-03,190.0,1840900.0,2025-09-03
EDGE,2025-09-03,4260.0,20100.0,2025-09-03
EKAD,2025-09-03,188.0,20300.0,2025-09-03
ELIT,2025-09-03,191.0,9392500.0,2025-09-03
ELPI,2025-09-03,384.0,2877200.0,2025-09-03
ELSA,2025-09-03,500.0,18836300.0,2025-09-03
ELTY,2025-09-03,18.0,160423800.0,2025-09-03
EMDE,2025-09-03,99.0,1574000.0,2025-09-03
EMTK,2025-09-03,1340.0,124195700.0,2025-09-03
ENAK,2025-09-03,705.0,813400.0,2025-09-03
ENRG,2025-09-03,640.0,240813900.0,2025-09-03
ENVY,2025-09-03,,,2025-09-03
ENZO,2025-09-03,40.0,343600.0,2025-09-03
EPAC,2025-09-03,40.0,18806200.0,2025-09-03
EPMT,2025-09-03,2310.0,6500.0,2025-09-03
ERAA,2025-09-03,442.0,71497000.0,2025-09-03
ERAL,2025-09-03,324.0,8545800.0,2025-09-03
ERTX,2025-09-03,120.0,1804900.0,2025-09-03
ESIP,2025-09-03,49.0,1012100.0,2025-09-03
ESSA,2025-09-03,590.0,35664700.0,2025-09-03
ESTA,2025-09-03,71.0,37244500.0,2025-09-03
ESTI,2025-09-03,54.0,1887600.0,2025-09-03
ETWA,2025-09-03,,,2025-09-03
EURO,2025-09-03,252.0,762900.0,2025-09-03
EXCL,2025-09-03,2750.0,2578800.0,2025-09-03
FAPA,2025-09-03,5950.0,11200.0,2025-09-03
FAST,2025-09-03,330.0,2034400.0,2025-09-03
FASW,2025-09-03,,,2025-09-03
FILM,2025-09-03,3310.0,7622600.0,2025-09-03
FIMP,2025-09-03,,,2025-09-03
FIRE,2025-09-03,78.0,26888300.0,2025-09-03
FISH,2025-09-03,,,2025-09-03
FITT,2025-09-03,376.0,3661300.0,2025-09-03
FLMC,2025-09-03,195.0,2984800.0,2025-09-01
FMII,2025-09-03,360.0,6100.0,2025-09-03
FOLK,2025-09-03,79.0,876800.0,2025-09-03
FOOD,2025-09-03,118.0,53000.0,2025-09-03
FORE,2025-09-03,,,2025-09-03
FORU,2025-09-03,1170.0,240300.0,2025-09-03
FPNI,2025-09-03,192.0,790100.0,2025-09-03
FUJI,2025-09-03,450.0,636400.0,2025-09-03
FUTR,2025-09-03,266.0,42963400.0,2025-09-03
FWCT,2025-09-03,160.0,4867300.0,2025-09-03
GAMA,2025-09-03,,,2025-09-03
GDST,2025-09-03,109.0,683700.0,2025-09-03
GDYR,2025-09-03,1190.0,1300.0,2025-09-03
GEMA,2025-09-03,117.0,6232700.0,2025-09-03
GEMS,2025-09-03,9200.0,477300.0,2025-09-03
GGRM,2025-09-03,8575.0,783500.0,2025-09-03
GGRP,2025-09-03,224.0,886900.0,2025-09-03
GHON,2025-09-03,1685.0,1000.0,2025-09-03
GIAA,2025-09-03,66.0,18887100.0,2025-09-03
GJTL,2025-09-03,1030.0,4269800.0,2025-09-03
GLOB,2025-09-03,57.0,29900.0,2025-09-03
GLVA,2025-09-03,328.0,9800.0,2025-09-03
GMFI,2025-09-03,63.0,2155400.0,2025-09-03
GMTD,2025-09-03,2260.0,600.0,2025-09-03
GOLD,2025-09-03,258.0,22500.0,2025-09-03
GOLF,2025-09-03,222.0,3240400.0,2025-09-03
GOLL,2025-09-03,,,2025-09-03
GOOD,2025-09-03,370.0,145700.0,2025-09-03
GOTO,2025-09-03,58.0,1273540500.0,2025-09-03
GPRA,2025-09-03,132.0,120691800.0,2025-09-03
GPSO,2025-09-03,280.0,6349100.0,2025-09-03
GRIA,2025-09-03,120.0,60051800.0,2025-09-03
GRPH,2025-09-03,79.0,462681400.0,2025-09-03
GRPM,2025-09-03,55.0,3940200.0,2025-09-03
GSMF,2025-09-03,117.0,30464000.0,2025-09-03
GTBO,2025-09-03,196.0,229800.0,2025-09-03
GTRA,2025-09-03,141.0,1009000.0,2025-09-03
GTSI,2025-09-03,94.0,167987500.0,2025-09-03
GULA,2025-09-03,336.0,1618500.0,2025-09-03
GUNA,2025-09-03,238.0,204400.0,2025-09-03
GWSA,2025-09-03,154.0,883900.0,2025-09-03
GZCO,2025-09-03,216.0,351093300.0,2025-09-03
HADE,2025-09-03,30.0,870700.0,2025-09-03
HAIS,2025-09-03,194.0,3284500.0,2025-09-03
HAJJ,2025-09-03,124.0,7939300.0,2025-09-03
HALO,2025-09-03,88.0,3394200.0,2025-09-03
HATM,2025-09-03,258.0,22161500.0,2025-09-03
HBAT,2025-09-03,151.0,6732100.0,2025-08-27
HDFA,2025-09-03,125.0,301300.0,2025-09-03
HDIT,2025-09-03,61.0,15898900.0,2025-09-03
HEAL,2025-09-03,1605.0,6984800.0,2025-09-03
HELI,2025-09-03,254.0,335400.0,2025-09-03
HERO,2025-09-03,392.0,20200.0,2025-09-03
HEXA,2025-09-03,5550.0,194300.0,2025-09-03
HGII,2025-09-03,,,2025-09-03
HILL,2025-09-03,208.0,8352600.0,2025-09-03
HITS,2025-09-03,,,2025-09-03
HKMU,2025-09-03,,,2025-09-03
HMSP,2025-09-03,535.0,14649400.0,2025-09-03
HOKI,2025-09-03,80.0,36264300.0,2025-09-03
HOME,2025-09-03,,,2025-09-03
HOMI,2025-09-03,210.0,169700.0,2025-09-03
HOPE,2025-09-03,148.0,5217000.0,2025-09-03
HOTL,2025-09-03,,,2025-09-03
HRME,2025-09-03,36.0,4536700.0,2025-09-03
HRTA,2025-09-03,910.0,285079800.0,2025-09-03
HRUM,2025-09-03,1075.0,315481000.0,2025-09-03
HUMI,2025-09-03,166.0,468930800.0,2025-09-03
HYGN,2025-09-03,157.0,2350900.0,2025-09-03
IATA,2025-09-03,60.0,28319900.0,2025-09-03
IBFN,2025-09-03,30.0,340500.0,2025-09-03
IBOS,2025-09-03,40.0,19284100.0,2025-09-03
IBST,2025-09-03,6625.0,10500.0,2025-09-03
ICBP,2025-09-03,9300.0,2439300.0,2025-09-03
ICON,2025-09-03,52.0,1915900.0,2025-09-03
IDEA,2025-09-03,93.0,12414800.0,2025-09-03
IDPR,2025-09-03,246.0,872300.0,2025-09-03
IFII,2025-09-03,244.0,760600.0,2025-09-03
IFSH,2025-09-03,785.0,131900.0,2025-09-03
IGAR,2025-09-03,525.0,36200.0,2025-09-03
IIKP,2025-09-03,,,2025-09-03
IKAI,2025-09-03,20.0,5131300.0,2025-09-03
IKAN,2025-09-03,136.0,21363000.0,2025-09-03
IKBI,2025-09-03,550.0,616400.0,2025-09-03
IKPM,2025-09-03,226.0,1099900.0,2025-09-03
IMAS,2025-09-03,1170.0,968200.0,2025-09-03
IMJS,2025-09-03,250.0,12924400.0,2025-09-03
IMPC,2025-09-03,1440.0,62932100.0,2025-09-03
INAF,2025-09-03,,,2025-09-03
INAI,2025-09-03,157.0,103600.0,2025-09-03
INCF,2025-09-03,40.0,1868100.0,2025-09-03
INCI,2025-09-03,610.0,21900.0,2025-09-03
INCO,2025-09-03,3940.0,22284900.0,2025-09-03
INDF,2025-09-03,7700.0,9930600.0,2025-09-03
INDO,2025-09-03,222.0,4430300.0,2025-09-03
INDR,2025-09-03,2610.0,87800.0,2025-09-03
INDS,2025-09-03,226.0,100200.0,2025-09-03
INDX,2025-09-03,90.0,4022400.0,2025-09-03
INDY,2025-09-03,1660.0,159406600.0,2025-09-03
INET,2025-09-03,226.0,57446300.0,2025-09-03
INKP,2025-09-03,8000.0,4513900.0,2025-09-03
INOV,2025-09-03,100.0,1393100.0,2025-09-03
INPC,2025-09-03,173.0,51072700.0,2025-09-03
INPP,2025-09-03,780.0,49600.0,2025-09-03
INPS,2025-09-03,111.0,19300.0,2025-09-03
INRU,2025-09-03,880.0,678700.0,2025-09-03
INTA,2025-09-03,21.0,7411400.0,2025-09-03
INTD,2025-09-03,193.0,2610500.0,2025-09-03
INTP,2025-09-03,7000.0,2297800.0,2025-09-03
IOTF,2025-09-03,102.0,46507300.0,2025-09-03
IPAC,2025-09-03,150.0,57100.0,2025-09-03
IPCC,2025-09-03,1095.0,1888000.0,2025-09-03
IPCM,2025-09-03,292.0,684000.0,2025-09-03
IPOL,2025-09-03,138.0,109200.0,2025-09-03
IPPE,2025-09-03,,,2025-09-03
IPTV,2025-09-03,44.0,12154400.0,2025-09-03
IRRA,2025-09-03,426.0,1160600.0,2025-09-03
IRSX,2025-09-03,,,2025-09-03
ISAP,2025-09-03,33.0,30082700.0,2025-09-03
ISAT,2025-09-03,1950.0,32751200.0,2025-09-03
ISEA,2025-09-03,86.0,5673100.0,2025-09-03
ISSP,2025-09-03,420.0,4048400.0,2025-09-03
ITIC,2025-09-03,222.0,192000.0,2025-09-03
ITMA,2025-09-03,1075.0,72527100.0,2025-09-03
ITMG,2025-09-03,22275.0,1490800.0,2025-09-03
JARR,2025-09-03,1665.0,53664100.0,2025-08-28
JAST,2025-09-03,104.0,8364400.0,2025-09-03
JATI,2025-09-03,138.0,3221700.0,2025-09-03
JAWA,2025-09-03,153.0,2263500.0,2025-09-03
JAYA,2025-09-03,95.0,1191500.0,2025-09-03
JECC,2025-09-03,1155.0,1027200.0,2025-09-03
JGLE,2025-09-03,17.0,170049700.0,2025-09-03
JIHD,2025-09-03,715.0,2328400.0,2025-09-03
JKON,2025-09-03,100.0,248708700.0,2025-09-03
JMAS,2025-09-03,152.0,1121100.0,2025-09-03
JPFA,2025-09-03,1680.0,33707400.0,2025-09-03
JRPT,2025-09-03,805.0,374900.0,2025-09-03
JSKY,2025-09-03,,,2025-09-03
JSMR,2025-09-03,3410.0,5102500.0,2025-09-03
JSPT,2025-09-03,4010.0,11700.0,2025-09-03
JTPE,2025-09-03,326.0,4879300.0,2025-09-03
KAEF,2025-09-03,510.0,1268800.0,2025-09-03
KAQI,2025-09-03,,,2025-09-03
KARW,2025-09-03,640.0,857400.0,2025-09-03
KAYU,2025-09-03,,,2025-09-03
KBAG,2025-09-03,43.0,7707500.0,2025-09-03
KBLI,2025-09-03,378.0,22400.0,2025-09-03
KBLM,2025-09-03,392.0,460400.0,2025-09-03
KBLV,2025-09-03,242.0,407594200.0,2025-09-03
KBRI,2025-09-03,,,2025-09-03
KDSI,2025-09-03,470.0,6500.0,2025-09-03
KDTN,2025-09-03,119.0,34700.0,2025-09-03
KEEN,2025-09-03,840.0,4906000.0,2025-09-03
KEJU,2025-09-03,615.0,831600.0,2025-09-03
KETR,2025-09-03,570.0,20773100.0,2025-09-03
KIAS,2025-09-03,,,2025-09-03
KICI,2025-09-03,139.0,4864100.0,2025-09-03
KIJA,2025-09-03,206.0,191959800.0,2025-09-03
KING,2025-09-03,204.0,1328500.0,2025-09-03
KINO,2025-09-03,1230.0,340200.0,2025-09-03
KIOS,2025-09-03,82.0,15762500.0,2025-09-03
KJEN,2025-09-03,130.0,1693200.0,2025-09-03
KKES,2025-09-03,40.0,1062100.0,2025-09-03
KKGI,2025-09-03,334.0,2195600.0,2025-09-03
KLAS,2025-09-03,136.0,5826300.0,2025-09-03
KLBF,2025-09-03,1180.0,161024600.0,2025-09-03
KLIN,2025-09-03,191.0,2239000.0,2025-09-03
KMDS,2025-09-03,640.0,48200.0,2025-09-03
KMTR,2025-09-03,318.0,2210000.0,2025-09-03
KOBX,2025-09-03,143.0,139300.0,2025-09-03
KOCI,2025-09-03,65.0,34653500.0,2025-09-03
KOIN,2025-09-03,70.0,2165600.0,2025-09-03
KOKA,2025-09-03,98.0,10315400.0,2025-09-03
KONI,2025-09-03,2090.0,146000.0,2025-09-03
KOPI,2025-09-03,338.0,249800.0,2025-09-03
KOTA,2025-09-03,28.0,11946000.0,2025-09-03
KPIG,2025-09-03,179.0,49073400.0,2025-09-03
KRAS,2025-09-03,308.0,54729400.0,2025-09-03
KREN,2025-09-03,16.0,47678700.0,2025-09-03
KRYA,2025-09-03,208.0,7747600.0,2025-09-03
KSIX,2025-09-03,,,2025-09-03
KUAS,2025-09-03,71.0,30667200.0,2025-09-03
