date,symbol,close,ret_1,vol_ratio,vol_ratio60,volume,market_cap
2025-08-29,BBRI,4050.0,-0.021739130434782594,1.2580820063664764,1.2913768919710817,217276600.0,607675816927350.0
2025-08-29,BBCA,8075.0,-0.03003003003003002,2.0739572721444266,2.3053554737692115,236499300.0,985491568462500.0
2025-08-29,TLKM,3130.0,-0.01572327044025157,0.5545796052338782,0.7474634048713111,72585500.0,0.0
2025-08-29,BBNI,4380.0,-0.017937219730941756,1.1507574982886548,1.3064380442325585,60711900.0,161728608262680.0
